PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Daniel Jones,QB,NYG,NE,153,34.00,3.50,15.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Mullens,QB,MIN,CHI,-163,43.00,-3.00,23.00,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Salvon Ahmed,RB,MIA,NYJ,-483,41.00,-9.50,25.25,4300,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nyheim Hines,RB,BUF,PHI,141,48.50,3.50,22.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mason Rudolph,QB,PIT,CIN,-123,35.50,-1.50,18.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Allen,QB,BUF,PHI,141,48.50,3.50,22.50,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Garoppolo,QB,LV,KC,313,43.00,8.50,17.25,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Russell Gage,WR,TB,IND,113,44.00,2.50,20.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mike Williams,WR,LAC,BAL,151,48.00,3.50,22.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tim Patrick,WR,DEN,CLE,-124,36.00,-1.50,18.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dallas Goedert,TE,PHI,BUF,-169,48.50,-3.50,26.00,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Damien Harris,RB,BUF,PHI,141,48.50,3.50,22.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,QB,JAX,HOU,-122,47.50,-1.50,24.50,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marlon Mack,RB,ARI,LAR,100,44.50,1.50,21.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kendrick Bourne,WR,NE,NYG,-184,34.00,-3.50,18.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zach Ertz,TE,ARI,LAR,100,44.50,1.50,21.50,3300,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dawson Knox,TE,BUF,PHI,141,48.50,3.50,22.50,3200,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jakeem Grant,WR,CLE,DEN,104,36.00,1.50,17.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Sweeney,TE,NYG,NE,153,34.00,3.50,15.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zach Davidson,TE,BUF,PHI,141,48.50,3.50,22.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hassan Haskins,RB,TEN,CAR,-187,36.50,-3.50,20.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tylan Wallace,WR,BAL,LAC,-182,48.00,-3.50,25.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Scales,TE,CHI,MIN,136,43.00,3.00,20.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Mariota,QB,PHI,BUF,-169,48.50,-3.50,26.00,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Darren Waller,TE,NYG,NE,153,34.00,3.50,15.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
J.K. Dobbins,RB,BAL,LAC,-182,48.00,-3.50,25.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mark Andrews,TE,BAL,LAC,-182,48.00,-3.50,25.75,6700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Cam Akers,RB,MIN,CHI,-163,43.00,-3.00,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
John Wolford,QB,TB,IND,113,44.00,2.50,20.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Huntley,QB,BAL,LAC,-182,48.00,-3.50,25.75,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Alec Ingold,RB,MIA,NYJ,-483,41.00,-9.50,25.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Ricard,RB,BAL,LAC,-182,48.00,-3.50,25.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Peterman,QB,CHI,MIN,136,43.00,3.00,20.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
James Proche,WR,CLE,DEN,104,36.00,1.50,17.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jaylon Moore,WR,JAX,HOU,-122,47.50,-1.50,24.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Andy Dalton,QB,CAR,TEN,155,36.50,3.50,16.50,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
DJ Turner,WR,LV,KC,313,43.00,8.50,17.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Josh Johnson,QB,BAL,LAC,-182,48.00,-3.50,25.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Bawden,RB,NYJ,MIA,368,41.00,9.50,15.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brittain Brown,RB,LV,KC,313,43.00,8.50,17.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Bailey Zappe,QB,NE,NYG,-184,34.00,-3.50,18.75,4400,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jashaun Corbin,RB,NYG,NE,153,34.00,3.50,15.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Avery Williams,RB,ATL,NO,-111,42.00,-1.00,21.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
John FitzPatrick,TE,ATL,NO,-111,42.00,-1.00,21.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Muse,TE,MIN,CHI,-163,43.00,-3.00,23.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jelani Woods,TE,IND,TB,-134,44.00,-2.50,23.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Teagan Quitoriano,TE,HOU,JAX,103,47.50,1.50,23.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Malik Willis,QB,TEN,CAR,-187,36.50,-3.50,20.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Horsted,TE,LV,KC,313,43.00,8.50,17.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Godwin Igwebuike,RB,PIT,CIN,-123,35.50,-1.50,18.50,4000,0.05,0.0,0.0,0.1,0.1,0.2,0.1
Andrew DePaola,TE,MIN,CHI,-163,43.00,-3.00,23.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Davis Mills,QB,HOU,JAX,103,47.50,1.50,23.00,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Eno Benjamin,RB,NO,ATL,-107,42.00,1.00,20.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Andre Baccellia,WR,ARI,LAR,100,44.50,1.50,21.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Sam Ehlinger,QB,IND,TB,-134,44.00,-2.50,23.25,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Ott,TE,BAL,LAC,-182,48.00,-3.50,25.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Easton Stick,QB,LAC,BAL,151,48.00,3.50,22.25,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Joshua Palmer,WR,LAC,BAL,151,48.00,3.50,22.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zach Wilson,QB,NYJ,MIA,368,41.00,9.50,15.75,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Will Grier,QB,NE,NYG,-184,34.00,-3.50,18.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mike White,QB,MIA,NYJ,-483,41.00,-9.50,25.25,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Carter,RB,ARI,LAR,100,44.50,1.50,21.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Sullivan,TE,CAR,TEN,155,36.50,3.50,16.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Yeboah,TE,NYJ,MIA,368,41.00,9.50,15.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Luke Farrell,TE,JAX,HOU,-122,47.50,-1.50,24.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Matt Barkley,QB,NYG,NE,153,34.00,3.50,15.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Fraboni,TE,DEN,CLE,-124,36.00,-1.50,18.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jody Fortson,TE,KC,LV,-401,43.00,-8.50,25.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
James Winchester,TE,KC,LV,-401,43.00,-8.50,25.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tre Nixon,WR,NE,NYG,-184,34.00,-3.50,18.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Slater,WR,NE,NYG,-184,34.00,-3.50,18.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Long,TE,LAR,ARI,-120,44.50,-1.50,23.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Trevor Siemian,QB,NYJ,MIA,368,41.00,9.50,15.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Juwann Winfree,WR,IND,TB,-134,44.00,-2.50,23.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zach Wood,TE,NO,ATL,-107,42.00,1.00,20.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Gary Brightwell,RB,NYG,NE,153,34.00,3.50,15.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Beck,RB,HOU,JAX,103,47.50,1.50,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Blaine Gabbert,QB,KC,LV,-401,43.00,-8.50,25.75,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Trask,QB,TB,IND,113,44.00,2.50,20.75,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nikko Remigio,WR,KC,LV,-401,43.00,-8.50,25.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
