PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Justyn Ross,WR,KC,MIN,-188,53.00,-3.50,28.25,3000,1.05,0.3,0.0,0.0,0.5,0.5,0.2
Chase Brown,RB,CIN,ARI,-166,44.50,-3.00,23.75,4000,1.02,0.3,0.0,0.5,0.4,0.9,0.2
Tommy Tremble,TE,CAR,DET,385,44.00,9.50,17.25,2500,0.84,0.3,0.0,0.0,0.6,0.6,0.2
Gary Brightwell,RB,NYG,MIA,485,47.50,12.00,17.75,4600,1.01,0.2,0.0,1.2,0.2,1.4,0.3
Boston Scott,RB,PHI,LAR,-211,50.50,-4.50,27.50,4300,1.05,0.2,0.0,0.8,0.3,1.1,0.3
Jack Stoll,TE,PHI,LAR,-211,50.50,-4.50,27.50,2500,0.57,0.2,0.0,0.0,0.4,0.4,0.2
Jeremy Ruckert,TE,NYJ,DEN,115,43.50,2.50,20.50,2500,0.37,0.2,0.0,0.0,0.3,0.3,0.1
Trenton Irwin,WR,CIN,ARI,-166,44.50,-3.00,23.75,3200,0.64,0.2,0.0,0.0,0.4,0.4,0.1
Ben Skowronek,WR,LAR,PHI,174,50.50,4.50,23.00,3000,0.46,0.2,0.0,0.0,0.3,0.3,0.1
Ty Chandler,RB,MIN,KC,156,53.00,3.50,24.75,4000,0.76,0.2,0.0,0.3,0.3,0.6,0.2
Craig Reynolds,RB,DET,CAR,-512,44.00,-9.50,26.75,4400,0.74,0.2,0.0,0.6,0.3,0.9,0.2
Blake Bell,TE,KC,MIN,-188,53.00,-3.50,28.25,2500,0.41,0.2,0.0,0.0,0.3,0.3,0.1
Josh Whyle,TE,TEN,IND,-139,43.00,-2.50,22.75,2500,0.48,0.2,0.0,0.0,0.3,0.3,0.1
Kayshon Boutte,WR,NE,NO,-111,39.00,-1.00,20.00,3000,0.32,0.1,0.0,0.0,0.2,0.2,0.1
Tony Jones,RB,NO,NE,-108,39.00,1.00,19.00,4500,0.30,0.1,0.0,0.2,0.2,0.4,0.1
Israel Abanikanda,RB,NYJ,DEN,115,43.50,2.50,20.50,4000,0.32,0.1,0.0,0.3,0.2,0.4,0.1
Salvon Ahmed,RB,MIA,NYG,-673,47.50,-12.00,29.75,4500,0.56,0.1,0.0,0.3,0.2,0.5,0.1
Jake Funk,RB,IND,TEN,116,43.00,2.50,20.25,4000,0.29,0.1,0.0,0.2,0.1,0.3,0.1
Raheem Blackshear,RB,CAR,DET,385,44.00,9.50,17.25,4000,0.42,0.1,0.0,0.3,0.2,0.5,0.1
Zach Evans,RB,LAR,PHI,174,50.50,4.50,23.00,4000,0.52,0.1,0.0,0.5,0.2,0.7,0.2
Chris Brooks,RB,MIA,NYG,-673,47.50,-12.00,29.75,4000,0.26,0.1,0.0,0.1,0.1,0.2,0.1
Albert Okwuegbunam,TE,PHI,LAR,-211,50.50,-4.50,27.50,2500,0.21,0.1,0.0,0.0,0.1,0.1,0.0
Demarcus Robinson,WR,LAR,PHI,174,50.50,4.50,23.00,3000,0.19,0.1,0.0,0.0,0.1,0.1,0.0
Zonovan Knight,RB,DET,CAR,-512,44.00,-9.50,26.75,4000,0.47,0.1,0.0,0.3,0.2,0.5,0.1
Xavier Hutchinson,WR,HOU,ATL,108,41.50,1.50,20.00,3000,0.31,0.1,0.0,0.0,0.2,0.2,0.1
Rashaad Penny,RB,PHI,LAR,-211,50.50,-4.50,27.50,4000,0.36,0.1,0.0,0.2,0.1,0.3,0.1
Davis Allen,TE,LAR,PHI,174,50.50,4.50,23.00,2500,0.14,0.1,0.0,0.0,0.1,0.1,0.0
Ty Montgomery,WR,NE,NO,-111,39.00,-1.00,20.00,3000,0.40,0.1,0.0,0.0,0.3,0.3,0.1
Giovanni Ricci,TE,CAR,DET,385,44.00,9.50,17.25,2500,0.25,0.1,0.0,0.0,0.2,0.2,0.1
Johnny Mundt,TE,MIN,KC,156,53.00,3.50,24.75,2500,0.14,0.1,0.0,0.0,0.1,0.1,0.0
Scotty Miller,WR,ATL,HOU,-128,41.50,-1.50,21.50,3000,0.32,0.1,0.0,0.0,0.2,0.2,0.1
Cedrick Wilson,WR,MIA,NYG,-673,47.50,-12.00,29.75,3000,0.35,0.1,0.0,0.0,0.2,0.2,0.1
Mike Boone,RB,HOU,ATL,108,41.50,1.50,20.00,4000,0.55,0.1,0.0,0.8,0.2,1.0,0.3
Adam Prentice,RB,NO,NE,-108,39.00,1.00,19.00,4000,0.50,0.1,0.0,0.3,0.1,0.4,0.1
Godwin Igwebuike,RB,PIT,BAL,174,38.00,4.50,16.75,4000,0.23,0.1,0.0,0.4,0.2,0.6,0.2
Brandon Powell,WR,MIN,KC,156,53.00,3.50,24.75,3000,0.27,0.1,0.0,0.0,0.2,0.2,0.1
Will Mallory,TE,IND,TEN,116,43.00,2.50,20.25,2500,0.33,0.1,0.0,0.0,0.2,0.2,0.1
Charlie Kolar,TE,BAL,PIT,-210,38.00,-4.50,21.25,2500,0.20,0.1,0.0,0.0,0.1,0.1,0.0
Eric Gray,RB,NYG,MIA,485,47.50,12.00,17.75,4000,0.25,0.1,0.0,0.1,0.1,0.2,0.1
Tre Nixon,WR,NE,NO,-111,39.00,-1.00,20.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Ford-Wheaton,WR,NYG,MIA,485,47.50,12.00,17.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nate Adkins,TE,DEN,NYJ,-137,43.50,-2.50,23.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Julian Hill,TE,MIA,NYG,-673,47.50,-12.00,29.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Logan Woodside,QB,ATL,HOU,-128,41.50,-1.50,21.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Penny Hart,WR,ATL,HOU,-128,41.50,-1.50,21.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyrod Taylor,QB,NYG,MIA,485,47.50,12.00,17.75,4900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Virgil,WR,DEN,NYJ,-137,43.50,-2.50,23.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,TE,ATL,HOU,-128,41.50,-1.50,21.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Greg Dulcich,TE,DEN,NYJ,-137,43.50,-2.50,23.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Mullens,QB,MIN,KC,156,53.00,3.50,24.75,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Fraboni,TE,DEN,NYJ,-137,43.50,-2.50,23.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kene Nwangwu,RB,MIN,KC,156,53.00,3.50,24.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Nailor,WR,MIN,KC,156,53.00,3.50,24.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyquan Thornton,WR,NE,NO,-111,39.00,-1.00,20.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Bailey Zappe,QB,NE,NO,-111,39.00,-1.00,20.00,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Muse,TE,MIN,KC,156,53.00,3.50,24.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jaren Hall,QB,MIN,KC,156,53.00,3.50,24.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Malik Knowles,WR,MIN,KC,156,53.00,3.50,24.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Heinicke,QB,ATL,HOU,-128,41.50,-1.50,21.50,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jarrett Stidham,QB,DEN,NYJ,-137,43.50,-2.50,23.00,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Stephen Sullivan,TE,CAR,DET,385,44.00,9.50,17.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tim Patrick,WR,DEN,NYJ,-137,43.50,-2.50,23.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Andy Dalton,QB,CAR,DET,385,44.00,9.50,17.25,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
James Winchester,TE,KC,MIN,-188,53.00,-3.50,28.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Rodgers,QB,NYJ,DEN,115,43.50,2.50,20.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Josh Ali,WR,ATL,HOU,-128,41.50,-1.50,21.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Andrew Beck,RB,HOU,ATL,108,41.50,1.50,20.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Blaine Gabbert,QB,KC,MIN,-188,53.00,-3.50,28.25,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chris Myarick,RB,NYG,MIA,485,47.50,12.00,17.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Richie James,WR,KC,MIN,-188,53.00,-3.50,28.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Noah Brown,WR,HOU,ATL,108,41.50,1.50,20.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jason Brownlee,WR,NYJ,DEN,115,43.50,2.50,20.50,3000,0.13,0.0,0.0,0.0,0.1,0.1,0.0
Dwayne Washington,RB,DEN,NYJ,-137,43.50,-2.50,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dare Ogunbowale,RB,HOU,ATL,108,41.50,1.50,20.00,4000,0.08,0.0,0.0,0.2,0.0,0.2,0.1
Jody Fortson,TE,KC,MIN,-188,53.00,-3.50,28.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence Cager,TE,NYG,MIA,485,47.50,12.00,17.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Case Keenum,QB,HOU,ATL,108,41.50,1.50,20.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Davis Mills,QB,HOU,ATL,108,41.50,1.50,20.00,4400,0.00,0.0,0.0,0.0,0.0,0.0,0.0
John FitzPatrick,TE,ATL,HOU,-128,41.50,-1.50,21.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jesse Matthews,WR,HOU,ATL,108,41.50,1.50,20.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kenny Yeboah,TE,NYJ,DEN,115,43.50,2.50,20.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Sweeney,TE,NYG,MIA,485,47.50,12.00,17.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Slater,WR,NE,NO,-111,39.00,-1.00,20.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nikko Remigio,WR,KC,MIN,-188,53.00,-3.50,28.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Feleipe Franks,TE,ATL,HOU,-128,41.50,-1.50,21.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Avery Williams,RB,ATL,HOU,-128,41.50,-1.50,21.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tim Boyle,QB,NYJ,DEN,115,43.50,2.50,20.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Bawden,RB,NYJ,DEN,115,43.50,2.50,20.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Troy Hairston,RB,HOU,ATL,108,41.50,1.50,20.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Andrew DePaola,TE,MIN,KC,156,53.00,3.50,24.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Will Grier,QB,NE,NO,-111,39.00,-1.00,20.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,RB,MIN,KC,156,53.00,3.50,24.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Gipson,WR,NYJ,DEN,115,43.50,2.50,20.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mike White,QB,MIA,NYG,-673,47.50,-12.00,29.75,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Burton,RB,DEN,NYJ,-137,43.50,-2.50,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Trevon Wesco,TE,TEN,IND,-139,43.00,-2.50,22.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Anthony McFarland,RB,PIT,BAL,174,38.00,4.50,16.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Pat Freiermuth,TE,PIT,BAL,174,38.00,4.50,16.75,3600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hassan Haskins,RB,TEN,IND,-139,43.00,-2.50,22.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Julius Chestnut,RB,TEN,IND,-139,43.00,-2.50,22.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Treylon Burks,WR,TEN,IND,-139,43.00,-2.50,22.75,3900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Malik Willis,QB,TEN,IND,-139,43.00,-2.50,22.75,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Rodney Williams,TE,PIT,BAL,174,38.00,4.50,16.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Miles Boykin,WR,PIT,BAL,174,38.00,4.50,16.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kevin Rader,TE,TEN,IND,-139,43.00,-2.50,22.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Alfonzo Graham,RB,PIT,BAL,174,38.00,4.50,16.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Juwan Johnson,TE,NO,NE,-108,39.00,1.00,19.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Geoff Swaim,TE,ARI,CIN,139,44.50,3.00,20.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Evan Hull,RB,IND,TEN,116,43.00,2.50,20.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marlon Mack,RB,ARI,CIN,139,44.50,3.00,20.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jake Luton,QB,NO,NE,-108,39.00,1.00,19.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Gunner Olszewski,WR,PIT,BAL,174,38.00,4.50,16.75,3000,0.12,0.0,0.0,0.0,0.1,0.1,0.0
Diontae Johnson,WR,PIT,BAL,174,38.00,4.50,16.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Greg Dortch,WR,ARI,CIN,139,44.50,3.00,20.75,3000,0.13,0.0,0.0,0.0,0.1,0.1,0.0
Tyler Huntley,QB,BAL,PIT,-210,38.00,-4.50,21.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jake Haener,QB,NO,NE,-108,39.00,1.00,19.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
River Cracraft,WR,MIA,NYG,-673,47.50,-12.00,29.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Ott,TE,BAL,PIT,-210,38.00,-4.50,21.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Ricard,RB,BAL,PIT,-210,38.00,-4.50,21.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Kroft,TE,MIA,NYG,-673,47.50,-12.00,29.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Colton Dowell,WR,TEN,IND,-139,43.00,-2.50,22.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
J.K. Dobbins,RB,BAL,PIT,-210,38.00,-4.50,21.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
A.T. Perry,WR,NO,NE,-108,39.00,1.00,19.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mason Rudolph,QB,PIT,BAL,174,38.00,4.50,16.75,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,RB,ATL,HOU,-128,41.50,-1.50,21.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tylan Wallace,WR,BAL,PIT,-210,38.00,-4.50,21.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Wilson,RB,MIA,NYG,-673,47.50,-12.00,29.75,4400,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Keaton Mitchell,RB,BAL,PIT,-210,38.00,-4.50,21.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kearis Jackson,WR,TEN,IND,-139,43.00,-2.50,22.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Will Levis,QB,TEN,IND,-139,43.00,-2.50,22.75,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mitch Trubisky,QB,PIT,BAL,174,38.00,4.50,16.75,5000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Lynn Bowden,WR,NO,NE,-108,39.00,1.00,19.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jelani Woods,TE,IND,TEN,116,43.00,2.50,20.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manhertz,TE,DEN,NYJ,-137,43.50,-2.50,23.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,QB,DET,CAR,-512,44.00,-9.50,26.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Long,TE,LAR,PHI,174,50.50,4.50,23.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jameis Winston,QB,NO,NE,-108,39.00,1.00,19.00,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Stetson Bennett,QB,LAR,PHI,174,50.50,4.50,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jason Cabinda,RB,DET,CAR,-512,44.00,-9.50,26.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marcus Mariota,QB,PHI,LAR,-211,50.50,-4.50,27.50,4900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Josh Johnson,QB,BAL,PIT,-210,38.00,-4.50,21.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Erik Ezukanma,WR,MIA,NYG,-673,47.50,-12.00,29.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zach Wood,TE,NO,NE,-108,39.00,1.00,19.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Teddy Bridgewater,QB,DET,CAR,-512,44.00,-9.50,26.75,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Graham,TE,NO,NE,-108,39.00,1.00,19.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Skylar Thompson,QB,MIA,NYG,-673,47.50,-12.00,29.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Grant Calcaterra,TE,PHI,LAR,-211,50.50,-4.50,27.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Britain Covey,WR,PHI,LAR,-211,50.50,-4.50,27.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tanner McKee,QB,PHI,LAR,-211,50.50,-4.50,27.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ihmir Smith-Marsette,WR,CAR,DET,385,44.00,9.50,17.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Shane Zylstra,TE,DET,CAR,-512,44.00,-9.50,26.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brett Rypien,QB,LAR,PHI,174,50.50,4.50,23.00,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyler Murray,QB,ARI,CIN,139,44.50,3.00,20.75,5900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Keith Kirkwood,WR,NO,NE,-108,39.00,1.00,19.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Amari Rodgers,WR,IND,TEN,116,43.00,2.50,20.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Clayton Tune,QB,ARI,CIN,139,44.50,3.00,20.75,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Elijah Higgins,TE,ARI,CIN,139,44.50,3.00,20.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Eno Benjamin,RB,NO,NE,-108,39.00,1.00,19.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Sam Ehlinger,QB,IND,TEN,116,43.00,2.50,20.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jake Browning,QB,CIN,ARI,-166,44.50,-3.00,23.75,5000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ashton Dulin,WR,IND,TEN,116,43.00,2.50,20.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Gardner Minshew,QB,IND,TEN,116,43.00,2.50,20.25,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
James Mitchell,TE,DET,CAR,-512,44.00,-9.50,26.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jamaal Williams,RB,NO,NE,-108,39.00,1.00,19.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Cal Adomitis,TE,CIN,ARI,-166,44.50,-3.00,23.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Jones,WR,CIN,ARI,-166,44.50,-3.00,23.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Alec Ingold,RB,MIA,NYG,-673,47.50,-12.00,29.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Andrei Iosivas,WR,CIN,ARI,-166,44.50,-3.00,23.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Green,WR,DET,CAR,-512,44.00,-9.50,26.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hendon Hooker,QB,DET,CAR,-512,44.00,-9.50,26.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Daniels,TE,DET,CAR,-512,44.00,-9.50,26.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
