PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Tyler Allgeier,RB,ATL,TB,-132,41.00,-2.00,21.50,4400,5.49,1.3,0.0,7.7,0.6,8.3,1.9
Donald Parham,TE,LAC,DEN,-146,44.00,-3.00,23.50,3200,4.09,1.3,0.0,0.0,2.1,2.1,0.7
Noah Fant,TE,SEA,SF,555,46.00,13.50,16.25,2800,3.58,1.3,0.0,0.0,2.4,2.4,0.9
Tutu Atwell,WR,LAR,BAL,286,39.50,7.50,16.00,3600,4.73,1.3,0.0,0.2,2.8,3.0,0.8
Colby Parkinson,TE,SEA,SF,555,46.00,13.50,16.25,2500,3.15,1.3,0.0,0.0,2.2,2.2,0.9
Devin Singletary,RB,HOU,NYJ,-178,33.00,-3.00,18.00,5700,7.16,1.3,0.0,10.6,1.8,12.4,2.2
Michael Gallup,WR,DAL,PHI,-181,51.50,-3.50,27.50,3500,4.50,1.3,0.0,0.0,2.5,2.5,0.7
Daniel Bellinger,TE,NYG,GB,243,37.00,6.50,15.25,2800,3.52,1.3,0.0,0.0,2.3,2.3,0.8
Quez Watkins,WR,PHI,DAL,151,51.50,3.50,24.00,3000,3.89,1.3,0.0,0.0,2.4,2.4,0.8
Robert Woods,WR,HOU,NYJ,-178,33.00,-3.00,18.00,4200,5.23,1.3,0.0,0.2,3.4,3.6,0.9
Xavier Gipson,WR,NYJ,HOU,148,33.00,3.00,15.00,3100,4.12,1.3,0.0,1.4,2.6,4.0,1.3
AJ Dillon,RB,GB,NYG,-306,37.00,-6.50,21.75,5300,7.09,1.3,0.0,9.5,1.3,10.8,2.0
Demarcus Robinson,WR,LAR,BAL,286,39.50,7.50,16.00,3200,4.09,1.3,0.0,0.0,2.2,2.2,0.7
Hunter Renfrow,WR,LV,MIN,130,40.50,3.00,18.75,3100,3.81,1.2,0.0,0.1,2.4,2.5,0.8
Joshua Kelley,RB,LAC,DEN,-146,44.00,-3.00,23.50,4700,5.85,1.2,0.0,7.2,0.6,7.8,1.7
Richie James,WR,KC,BUF,-120,49.00,-1.50,25.25,3000,3.61,1.2,0.0,0.1,1.8,1.9,0.6
D'Onta Foreman,RB,CHI,DET,143,43.50,3.00,20.25,5200,6.37,1.2,0.0,8.4,1.0,9.4,1.8
Van Jefferson,WR,ATL,TB,-132,41.00,-2.00,21.50,3000,3.53,1.2,0.0,0.0,2.2,2.2,0.7
Drew Ogletree,TE,IND,CIN,115,44.00,2.50,20.75,2500,2.97,1.2,0.0,0.0,1.8,1.8,0.7
Durham Smythe,TE,MIA,TEN,-825,46.50,-13.00,29.75,2500,2.88,1.2,0.0,0.0,1.4,1.4,0.6
Mack Hollins,WR,ATL,TB,-132,41.00,-2.00,21.50,3300,3.90,1.2,0.0,0.0,2.4,2.4,0.7
Allen Lazard,WR,NYJ,HOU,148,33.00,3.00,15.00,3100,3.38,1.1,0.0,0.0,2.1,2.1,0.7
Jeremy Ruckert,TE,NYJ,HOU,148,33.00,3.00,15.00,2500,2.84,1.1,0.0,0.0,2.4,2.4,1.0
Khalil Herbert,RB,CHI,DET,143,43.50,3.00,20.25,5100,5.58,1.1,0.0,6.7,1.5,8.2,1.6
Sterling Shepard,WR,NYG,GB,243,37.00,6.50,15.25,3000,3.19,1.1,0.0,0.0,2.2,2.2,0.7
Isaiah Hodgins,WR,NYG,GB,243,37.00,6.50,15.25,3100,3.34,1.1,0.0,0.0,1.8,1.8,0.6
Nelson Agholor,WR,BAL,LAR,-361,39.50,-7.50,23.50,3000,3.14,1.1,0.0,0.1,1.8,1.9,0.6
Kenneth Gainwell,RB,PHI,DAL,151,51.50,3.50,24.00,5300,5.89,1.1,0.0,4.4,2.0,6.4,1.2
Foster Moreau,TE,NO,CAR,-273,39.00,-6.00,22.50,2500,2.69,1.1,0.0,0.0,1.7,1.7,0.7
Justice Hill,RB,BAL,LAR,-361,39.50,-7.50,23.50,4000,4.30,1.1,0.0,3.9,1.1,5.0,1.3
Kylen Granson,TE,IND,CIN,115,44.00,2.50,20.75,2600,2.80,1.1,0.0,0.0,1.7,1.7,0.7
Dameon Pierce,RB,HOU,NYJ,-178,33.00,-3.00,18.00,5000,5.28,1.1,0.0,8.9,1.0,9.9,2.0
Jordan Mason,RB,SF,SEA,-805,46.00,-13.50,29.75,4500,4.70,1.0,0.0,5.1,0.6,5.7,1.3
Charlie Kolar,TE,BAL,LAR,-361,39.50,-7.50,23.50,2500,2.53,1.0,0.0,0.0,1.4,1.4,0.6
Cedrick Wilson,WR,MIA,TEN,-825,46.50,-13.00,29.75,3000,3.09,1.0,0.0,0.2,1.8,2.0,0.7
Jauan Jennings,WR,SF,SEA,-805,46.00,-13.50,29.75,3600,3.55,1.0,0.0,0.0,2.1,2.1,0.6
Jake Bobo,WR,SEA,SF,555,46.00,13.50,16.25,3000,3.01,1.0,0.0,0.0,2.1,2.1,0.7
Cordarrelle Patterson,RB,ATL,TB,-132,41.00,-2.00,21.50,4200,4.16,1.0,0.0,4.1,0.9,5.0,1.2
Nick Westbrook-Ikhine,WR,TEN,MIA,571,46.50,13.00,16.75,3000,3.05,1.0,0.0,0.0,2.1,2.1,0.7
Jaleel McLaughlin,RB,DEN,LAC,122,44.00,3.00,20.50,4100,3.83,0.9,0.0,2.5,1.7,4.2,1.0
Tre Tucker,WR,LV,MIN,130,40.50,3.00,18.75,3000,2.69,0.9,0.0,0.0,1.7,1.7,0.6
Zach Charbonnet,RB,SEA,SF,555,46.00,13.50,16.25,5400,5.01,0.9,0.0,5.3,1.5,6.8,1.3
Julio Jones,WR,PHI,DAL,151,51.50,3.50,24.00,3000,2.55,0.9,0.0,0.1,1.4,1.5,0.5
Rico Dowdle,RB,DAL,PHI,-181,51.50,-3.50,27.50,4700,4.23,0.9,0.0,3.5,0.9,4.4,0.9
Ian Thomas,TE,CAR,NO,221,39.00,6.00,16.50,2500,2.21,0.9,0.0,0.0,1.9,1.9,0.8
Keith Kirkwood,WR,NO,CAR,-273,39.00,-6.00,22.50,3000,2.75,0.9,0.0,0.0,2.5,2.5,0.8
Jamaal Williams,RB,NO,CAR,-273,39.00,-6.00,22.50,4300,3.74,0.9,0.0,4.1,0.8,4.9,1.1
Andrei Iosivas,WR,CIN,IND,-136,44.00,-2.50,23.25,3000,2.31,0.8,0.0,0.0,1.4,1.4,0.5
KaVontae Turpin,WR,DAL,PHI,-181,51.50,-3.50,27.50,3000,2.42,0.8,0.0,0.0,1.0,1.0,0.3
Dalvin Cook,RB,NYJ,HOU,148,33.00,3.00,15.00,4400,3.66,0.8,0.0,4.4,0.7,5.1,1.2
Jordan Akins,TE,CLE,JAX,-124,35.50,-1.50,18.50,2500,2.03,0.8,0.0,0.0,1.2,1.2,0.5
D'Ernest Johnson,RB,JAX,CLE,105,35.50,1.50,17.00,4700,3.79,0.8,0.0,5.1,0.9,6.0,1.3
Robert Tonyan,TE,CHI,DET,143,43.50,3.00,20.25,2500,1.95,0.8,0.0,0.0,1.2,1.2,0.5
Deven Thompkins,WR,TB,ATL,111,41.00,2.00,19.50,3000,2.41,0.8,0.0,0.0,1.4,1.4,0.5
River Cracraft,WR,MIA,TEN,-825,46.50,-13.00,29.75,3000,2.44,0.8,0.0,0.0,1.3,1.3,0.4
Adam Trautman,TE,DEN,LAC,122,44.00,3.00,20.50,2800,2.11,0.8,0.0,0.0,1.3,1.3,0.5
Tyler Scott,WR,CHI,DET,143,43.50,3.00,20.25,3000,2.30,0.8,0.0,0.1,1.4,1.5,0.5
Scott Miller,WR,ATL,TB,-132,41.00,-2.00,21.50,3000,2.44,0.8,0.0,0.1,1.6,1.7,0.6
Malik Heath,WR,GB,NYG,-306,37.00,-6.50,21.75,3200,2.65,0.8,0.0,0.0,1.7,1.7,0.5
Braxton Berrios,WR,MIA,TEN,-825,46.50,-13.00,29.75,3000,2.36,0.8,0.0,0.2,0.9,1.1,0.4
Austin Hooper,TE,LV,MIN,130,40.50,3.00,18.75,2500,1.80,0.7,0.0,0.0,1.1,1.1,0.4
Brandon Johnson,WR,DEN,LAC,122,44.00,3.00,20.50,3000,2.11,0.7,0.0,0.0,1.3,1.3,0.4
Jimmy Graham,TE,NO,CAR,-273,39.00,-6.00,22.50,2500,1.83,0.7,0.0,0.0,1.0,1.0,0.4
Connor Heyward,TE,PIT,NE,-260,39.50,3.00,18.25,2500,1.76,0.7,0.0,0.1,1.2,1.3,0.5
Xavier Hutchinson,WR,HOU,NYJ,-178,33.00,-3.00,18.00,3000,2.04,0.7,0.0,0.0,1.4,1.4,0.5
Davis Allen,TE,LAR,BAL,286,39.50,7.50,16.00,2700,1.99,0.7,0.0,0.0,1.5,1.5,0.6
Luke Schoonmaker,TE,DAL,PHI,-181,51.50,-3.50,27.50,2500,1.77,0.7,0.0,0.0,1.0,1.0,0.4
Chase Edmonds,RB,TB,ATL,111,41.00,2.00,19.50,4300,2.84,0.7,0.0,2.5,0.9,3.4,0.8
Chris Moore,WR,TEN,MIA,571,46.50,13.00,16.75,3000,2.13,0.7,0.0,0.1,1.3,1.4,0.5
Harrison Bryant,TE,CLE,JAX,-124,35.50,-1.50,18.50,2900,1.90,0.7,0.0,0.0,1.1,1.1,0.4
Olamide Zaccheaus,WR,PHI,DAL,151,51.50,3.50,24.00,3000,2.06,0.7,0.0,0.1,1.2,1.3,0.4
Samaje Perine,RB,DEN,LAC,122,44.00,3.00,20.50,4600,3.38,0.7,0.0,2.2,1.5,3.7,0.8
Trenton Irwin,WR,CIN,IND,-136,44.00,-2.50,23.25,3200,2.19,0.7,0.0,0.0,1.4,1.4,0.4
Will Dissly,TE,SEA,SF,555,46.00,13.50,16.25,2500,1.78,0.7,0.0,0.0,1.3,1.3,0.5
Calvin Austin,WR,PIT,NE,-260,39.50,3.00,18.25,3000,1.71,0.6,0.0,0.0,1.1,1.1,0.4
Jeff Wilson,RB,MIA,TEN,-825,46.50,-13.00,29.75,4300,2.37,0.6,0.0,2.2,0.5,2.7,0.6
Royce Freeman,RB,LAR,BAL,286,39.50,7.50,16.00,4400,2.48,0.6,0.0,3.5,0.4,3.9,0.9
Marquise Goodwin,WR,CLE,JAX,-124,35.50,-1.50,18.50,3000,1.78,0.6,0.0,0.1,1.3,1.4,0.5
Josh Oliver,TE,MIN,LV,-156,40.50,-3.00,21.75,2700,1.74,0.6,0.0,0.0,1.1,1.1,0.4
Marquez Callaway,WR,NO,CAR,-273,39.00,-6.00,22.50,3000,1.74,0.6,0.0,0.0,1.0,1.0,0.3
Brycen Hopkins,TE,LAR,BAL,286,39.50,7.50,16.00,2500,1.52,0.6,0.0,0.0,1.0,1.0,0.4
Kyle Juszczyk,RB,SF,SEA,-805,46.00,-13.50,29.75,4000,2.41,0.6,0.0,0.3,1.0,1.3,0.3
Derius Davis,WR,LAC,DEN,-146,44.00,-3.00,23.50,3000,1.93,0.6,0.0,0.1,1.1,1.2,0.4
Kyle Philips,WR,TEN,MIA,571,46.50,13.00,16.75,3000,1.78,0.6,0.0,0.0,1.3,1.3,0.4
Brandon Powell,WR,MIN,LV,-156,40.50,-3.00,21.75,3200,2.00,0.6,0.0,0.5,1.1,1.6,0.5
Peyton Hendershot,TE,DAL,PHI,-181,51.50,-3.50,27.50,2500,1.48,0.6,0.0,0.0,0.8,0.8,0.3
Matt Breida,RB,NYG,GB,243,37.00,6.50,15.25,4200,2.54,0.6,0.0,2.9,0.7,3.6,0.9
Mo Alie-Cox,TE,IND,CIN,115,44.00,2.50,20.75,2500,1.52,0.6,0.0,0.0,0.9,0.9,0.4
Tim Jones,WR,JAX,CLE,105,35.50,1.50,17.00,3000,1.87,0.6,0.0,0.0,1.4,1.4,0.5
Deonte Harty,WR,BUF,KC,101,49.00,1.50,23.75,3000,1.51,0.5,0.0,0.2,0.8,1.0,0.3
KhaDarel Hodge,WR,ATL,TB,-132,41.00,-2.00,21.50,3000,1.63,0.5,0.0,0.0,1.0,1.0,0.3
Brock Wright,TE,DET,CHI,-172,43.50,-3.00,23.25,2500,1.22,0.5,0.0,0.0,0.7,0.7,0.3
Ameer Abdullah,RB,LV,MIN,130,40.50,3.00,18.75,4300,2.07,0.5,0.0,0.3,1.2,1.5,0.3
Tank Bigsby,RB,JAX,CLE,105,35.50,1.50,17.00,4400,2.15,0.5,0.0,3.0,0.3,3.3,0.8
Josiah Deguara,TE,GB,NYG,-306,37.00,-6.50,21.75,2500,1.20,0.5,0.0,0.0,0.8,0.8,0.3
DeeJay Dallas,RB,SEA,SF,555,46.00,13.50,16.25,4700,1.78,0.4,0.0,0.8,1.0,1.8,0.4
Lawrence Cager,TE,NYG,GB,243,37.00,6.50,15.25,2500,1.10,0.4,0.0,0.0,0.7,0.7,0.3
Trayveon Williams,RB,CIN,IND,-136,44.00,-2.50,23.25,4700,1.77,0.4,0.0,1.9,0.5,2.4,0.5
Allen Robinson,WR,PIT,NE,-260,39.50,3.00,18.25,3000,1.07,0.4,0.0,0.0,0.7,0.7,0.2
Donovan Peoples-Jones,WR,DET,CHI,-172,43.50,-3.00,23.25,3000,1.13,0.4,0.0,0.0,0.6,0.6,0.2
Kene Nwangwu,RB,MIN,LV,-156,40.50,-3.00,21.75,4000,1.61,0.4,0.0,0.6,0.6,1.2,0.3
Lil'Jordan Humphrey,WR,DEN,LAC,122,44.00,3.00,20.50,3000,1.34,0.4,0.0,0.0,0.8,0.8,0.3
Trent Sherfield,WR,BUF,KC,101,49.00,1.50,23.75,3000,1.12,0.4,0.0,0.1,0.7,0.8,0.3
Zamir White,RB,LV,MIN,130,40.50,3.00,18.75,4100,1.68,0.4,0.0,1.9,0.5,2.4,0.6
Will Mallory,TE,IND,CIN,115,44.00,2.50,20.75,2500,1.04,0.4,0.0,0.0,0.6,0.6,0.2
Ben Sims,TE,GB,NYG,-306,37.00,-6.50,21.75,2500,1.04,0.4,0.0,0.0,0.8,0.8,0.3
Pharaoh Brown,TE,NE,PIT,210,39.50,-3.00,21.25,2500,1.12,0.4,0.0,0.0,0.8,0.8,0.3
Chase Claypool,WR,MIA,TEN,-825,46.50,-13.00,29.75,3000,1.27,0.4,0.0,0.1,0.6,0.7,0.2
Isaiah McKenzie,WR,IND,CIN,115,44.00,2.50,20.75,3000,1.32,0.4,0.0,0.1,0.7,0.8,0.3
Devin Duvernay,WR,BAL,LAR,-361,39.50,-7.50,23.50,3000,0.91,0.3,0.0,0.1,0.3,0.4,0.1
DeAndre Carter,WR,LV,MIN,130,40.50,3.00,18.75,3000,1.01,0.3,0.0,0.1,0.4,0.5,0.2
Stone Smartt,TE,LAC,DEN,-146,44.00,-3.00,23.50,2500,0.78,0.3,0.0,0.0,0.6,0.6,0.2
Reggie Gilliam,RB,BUF,KC,101,49.00,1.50,23.75,4000,1.11,0.3,0.0,0.1,0.5,0.6,0.2
David Bell,WR,CLE,JAX,-124,35.50,-1.50,18.50,3100,1.05,0.3,0.0,0.0,0.7,0.7,0.2
Alex Erickson,WR,LAC,DEN,-146,44.00,-3.00,23.50,3000,0.80,0.3,0.0,0.0,0.6,0.6,0.2
Dorian Thompson-Robinson,QB,CLE,JAX,-124,35.50,-1.50,18.50,4800,1.64,0.3,1.2,1.5,0.0,1.5,0.6
Pierre Strong,RB,CLE,JAX,-124,35.50,-1.50,18.50,4000,1.08,0.3,0.0,0.7,0.5,1.2,0.3
Ty Johnson,RB,BUF,KC,101,49.00,1.50,23.75,4400,1.45,0.3,0.0,2.5,0.7,3.2,0.7
Terrace Marshall,WR,CAR,NO,221,39.00,6.00,16.50,3000,0.78,0.3,0.0,0.0,0.5,0.5,0.2
Julian Hill,TE,MIA,TEN,-825,46.50,-13.00,29.75,2500,0.72,0.3,0.0,0.0,0.5,0.5,0.2
Patrick Taylor,RB,GB,NYG,-306,37.00,-6.50,21.75,4400,1.15,0.3,0.0,1.1,0.7,1.8,0.4
Deneric Prince,RB,KC,BUF,-120,49.00,-1.50,25.25,4000,1.18,0.3,0.0,1.0,0.4,1.4,0.4
Robbie Chosen,WR,MIA,TEN,-825,46.50,-13.00,29.75,3000,0.73,0.2,0.0,0.1,0.4,0.5,0.2
Parris Campbell,WR,NYG,GB,243,37.00,6.50,15.25,3000,0.46,0.2,0.0,0.0,0.3,0.3,0.1
Adam Prentice,RB,NO,CAR,-273,39.00,-6.00,22.50,4000,0.60,0.2,0.0,0.2,0.4,0.6,0.2
Blake Bell,TE,KC,BUF,-120,49.00,-1.50,25.25,2500,0.39,0.2,0.0,0.0,0.3,0.3,0.1
Payne Durham,TE,TB,ATL,111,41.00,2.00,19.50,2500,0.51,0.2,0.0,0.0,0.4,0.4,0.2
Jack Stoll,TE,PHI,DAL,151,51.50,3.50,24.00,2500,0.55,0.2,0.0,0.0,0.4,0.4,0.2
Darnell Washington,TE,PIT,NE,-260,39.50,3.00,18.25,2500,0.49,0.2,0.0,0.0,0.3,0.3,0.1
Johnny Mundt,TE,MIN,LV,-156,40.50,-3.00,21.75,2500,0.51,0.2,0.0,0.0,0.4,0.4,0.2
Velus Jones,WR,CHI,DET,143,43.50,3.00,20.25,3000,0.53,0.2,0.0,0.0,0.4,0.4,0.1
Israel Abanikanda,RB,NYJ,HOU,148,33.00,3.00,15.00,4000,0.79,0.2,0.0,0.8,0.3,1.1,0.3
Ben Skowronek,WR,LAR,BAL,286,39.50,7.50,16.00,3000,0.45,0.2,0.0,0.0,0.3,0.3,0.1
Dee Eskridge,WR,SEA,SF,555,46.00,13.50,16.25,3000,0.68,0.2,0.0,0.1,0.4,0.5,0.2
Elijah Cooks,WR,JAX,CLE,105,35.50,1.50,17.00,3000,0.52,0.2,0.0,0.0,0.5,0.5,0.2
Chris Evans,RB,CIN,IND,-136,44.00,-2.50,23.25,4000,0.67,0.2,0.0,0.3,0.3,0.6,0.2
Ke'Shawn Vaughn,RB,TB,ATL,111,41.00,2.00,19.50,4000,0.82,0.2,0.0,0.4,0.4,0.8,0.2
Mitchell Wilcox,TE,CIN,IND,-136,44.00,-2.50,23.25,2500,0.52,0.2,0.0,0.0,0.3,0.3,0.1
Rashaad Penny,RB,PHI,DAL,151,51.50,3.50,24.00,4000,0.63,0.2,0.0,0.6,0.1,0.7,0.2
Samori Toure,WR,GB,NYG,-306,37.00,-6.50,21.75,3000,0.60,0.2,0.0,0.0,0.4,0.4,0.1
Eric Saubert,TE,HOU,NYJ,-178,33.00,-3.00,18.00,2500,0.41,0.2,0.0,0.0,0.3,0.3,0.1
Eric Gray,RB,NYG,GB,243,37.00,6.50,15.25,4000,0.85,0.2,0.0,1.0,0.3,1.3,0.3
Rashid Shaheed,WR,NO,CAR,-273,39.00,-6.00,22.50,4300,0.37,0.1,0.0,0.0,0.0,0.0,0.0
Deuce Vaughn,RB,DAL,PHI,-181,51.50,-3.50,27.50,4000,0.49,0.1,0.0,0.2,0.2,0.4,0.1
James Proche,WR,CLE,JAX,-124,35.50,-1.50,18.50,3000,0.20,0.1,0.0,0.0,0.2,0.2,0.1
Brandon Bolden,RB,LV,MIN,130,40.50,3.00,18.75,4000,0.29,0.1,0.0,0.2,0.1,0.3,0.1
Miles Boykin,WR,PIT,NE,-260,39.50,3.00,18.25,3000,0.18,0.1,0.0,0.0,0.2,0.2,0.1
Sean Tucker,RB,TB,ATL,111,41.00,2.00,19.50,4000,0.22,0.1,0.0,0.1,0.1,0.2,0.1
Charlie Jones,WR,CIN,IND,-136,44.00,-2.50,23.25,3000,0.33,0.1,0.0,0.0,0.2,0.2,0.1
Isaiah Spiller,RB,LAC,DEN,-146,44.00,-3.00,23.50,4000,0.38,0.1,0.0,0.2,0.2,0.4,0.1
Mike Boone,RB,HOU,NYJ,-178,33.00,-3.00,18.00,4000,0.49,0.1,0.0,0.8,0.2,1.0,0.3
Craig Reynolds,RB,DET,CHI,-172,43.50,-3.00,23.25,4000,0.41,0.1,0.0,0.2,0.2,0.4,0.1
Zach Evans,RB,LAR,BAL,286,39.50,7.50,16.00,4000,0.35,0.1,0.0,0.4,0.1,0.5,0.1
Andrew Beck,RB,HOU,NYJ,-178,33.00,-3.00,18.00,4000,0.50,0.1,0.0,0.2,0.4,0.6,0.2
Kenny McIntosh,RB,SEA,SF,555,46.00,13.50,16.25,4000,0.18,0.1,0.0,0.1,0.1,0.2,0.1
Albert Okwuegbunam,TE,PHI,DAL,151,51.50,3.50,24.00,2500,0.18,0.1,0.0,0.0,0.1,0.1,0.0
Trent Taylor,WR,CHI,DET,143,43.50,3.00,20.25,3000,0.27,0.1,0.0,0.0,0.2,0.2,0.1
Trey Sermon,RB,IND,CIN,115,44.00,2.50,20.75,4000,0.38,0.1,0.0,0.4,0.1,0.5,0.1
Boston Scott,RB,PHI,DAL,151,51.50,3.50,24.00,4500,0.65,0.1,0.0,0.5,0.2,0.7,0.2
Travis Homer,RB,CHI,DET,143,43.50,3.00,20.25,4000,0.18,0.1,0.0,0.1,0.1,0.2,0.1
Raheem Blackshear,RB,CAR,NO,221,39.00,6.00,16.50,4000,0.27,0.1,0.0,0.3,0.1,0.4,0.1
Tyler Kroft,TE,MIA,TEN,-825,46.50,-13.00,29.75,2500,0.28,0.1,0.0,0.0,0.2,0.2,0.1
Quintin Morris,TE,BUF,KC,101,49.00,1.50,23.75,2500,0.33,0.1,0.0,0.0,0.2,0.2,0.1
Dare Ogunbowale,RB,HOU,NYJ,-178,33.00,-3.00,18.00,4000,0.31,0.1,0.0,0.2,0.2,0.4,0.1
Antoine Green,WR,DET,CHI,-172,43.50,-3.00,23.25,3000,0.34,0.1,0.0,0.0,0.2,0.2,0.1
Ko Kieft,TE,TB,ATL,111,41.00,2.00,19.50,2500,0.33,0.1,0.0,0.0,0.3,0.3,0.1
Ronnie Bell,WR,SF,SEA,-805,46.00,-13.50,29.75,3000,0.31,0.1,0.0,0.0,0.2,0.2,0.1
Jesse Matthews,WR,HOU,NYJ,-178,33.00,-3.00,18.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kayshon Boutte,WR,NE,PIT,210,39.50,-3.00,21.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Aaron Rodgers,QB,NYJ,HOU,148,33.00,3.00,15.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ray-Ray McCloud,WR,SF,SEA,-805,46.00,-13.50,29.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Demario Douglas,WR,NE,PIT,210,39.50,-3.00,21.25,3500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Thomas,WR,NO,CAR,-273,39.00,-6.00,22.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Cal Adomitis,TE,CIN,IND,-136,44.00,-2.50,23.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Ford-Wheaton,WR,NYG,GB,243,37.00,6.50,15.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Salvon Ahmed,RB,MIA,TEN,-825,46.50,-13.00,29.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Rodney Williams,TE,PIT,NE,-260,39.50,3.00,18.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
DeVante Parker,WR,NE,PIT,210,39.50,-3.00,21.25,3100,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Woerner,TE,SF,SEA,-805,46.00,-13.50,29.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tank Dell,WR,HOU,NYJ,-178,33.00,-3.00,18.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Greg Dulcich,TE,DEN,LAC,122,44.00,3.00,20.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
JaMycal Hasty,RB,NE,PIT,210,39.50,-3.00,21.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Brooks,WR,DAL,PHI,-181,51.50,-3.50,27.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Josh Ali,WR,ATL,TB,-132,41.00,-2.00,21.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Justin Shorter,WR,BUF,KC,101,49.00,1.50,23.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Case Keenum,QB,HOU,NYJ,-178,33.00,-3.00,18.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dareke Young,WR,SEA,SF,555,46.00,13.50,16.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Princeton Fant,TE,DAL,PHI,-181,51.50,-3.50,27.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Anthony McFarland,RB,PIT,NE,-260,39.50,3.00,18.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Virgil,WR,DEN,LAC,122,44.00,3.00,20.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jason Brownlee,WR,NYJ,HOU,148,33.00,3.00,15.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,RB,MIN,LV,-156,40.50,-3.00,21.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
David Durden,WR,DAL,PHI,-181,51.50,-3.50,27.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
John Stephens,WR,DAL,PHI,-181,51.50,-3.50,27.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Deshaun Watson,QB,CLE,JAX,-124,35.50,-1.50,18.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Sam Darnold,QB,SF,SEA,-805,46.00,-13.50,29.75,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Troy Hairston,RB,HOU,NYJ,-178,33.00,-3.00,18.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Luepke,RB,DAL,PHI,-181,51.50,-3.50,27.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Gunner Olszewski,WR,NYG,GB,243,37.00,6.50,15.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chris Brooks,RB,MIA,TEN,-825,46.50,-13.00,29.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Mullens,QB,MIN,LV,-156,40.50,-3.00,21.75,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Stetson Bennett,QB,LAR,BAL,286,39.50,7.50,16.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kearis Jackson,WR,TEN,MIA,571,46.50,13.00,16.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Josh Whyle,TE,TEN,MIA,571,46.50,13.00,16.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Alfonzo Graham,RB,PIT,NE,-260,39.50,3.00,18.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Latu,TE,SF,SEA,-805,46.00,-13.50,29.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brayden Willis,TE,SF,SEA,-805,46.00,-13.50,29.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Sean Clifford,QB,GB,NYG,-306,37.00,-6.50,21.75,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyson Bagent,QB,CHI,DET,143,43.50,3.00,20.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Emanuel Wilson,RB,GB,NYG,-306,37.00,-6.50,21.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Equanimeous St. Brown,WR,CHI,DET,143,43.50,3.00,20.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Teddy Bridgewater,QB,DET,CHI,-172,43.50,-3.00,23.25,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
