PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Hunter Renfrow,WR,LV,CHI,-164,37.50,-3.00,20.25,3100,3.49,1.1,0.0,0.1,2.1,2.2,0.7
Robert Tonyan,TE,CHI,LV,137,37.50,3.00,17.25,2500,2.58,1.0,0.0,0.0,1.7,1.7,0.7
Donald Parham,TE,LAC,KC,196,48.00,5.50,21.25,3000,3.06,1.0,0.0,0.0,1.5,1.5,0.5
Cedrick Wilson,WR,MIA,PHI,121,52.00,2.50,24.75,3000,2.91,1.0,0.0,0.1,1.8,1.9,0.6
Josiah Deguara,TE,GB,DEN,-118,45.00,-1.00,23.00,2600,2.29,0.9,0.0,0.0,1.5,1.5,0.6
Isaiah Hodgins,WR,NYG,WAS,122,39.00,2.50,18.25,4100,3.66,0.9,0.0,0.0,2.1,2.1,0.5
Ke'Shawn Vaughn,RB,TB,ATL,-141,37.50,-2.50,20.00,4400,4.05,0.9,0.0,4.5,0.9,5.4,1.2
Tyler Scott,WR,CHI,LV,137,37.50,3.00,17.25,3000,2.69,0.9,0.0,0.1,1.7,1.8,0.6
Jauan Jennings,WR,SF,MIN,-300,44.00,-7.00,25.50,3800,3.30,0.9,0.0,0.0,2.1,2.1,0.6
Trent Sherfield,WR,BUF,NE,-425,41.00,-8.50,24.75,3000,2.59,0.9,0.0,0.1,1.6,1.7,0.6
Will Dissly,TE,SEA,ARI,-365,44.50,-7.50,26.00,2600,2.13,0.8,0.0,0.0,1.3,1.3,0.5
Jordan Akins,TE,CLE,IND,-149,40.00,-2.50,21.25,2500,1.95,0.8,0.0,0.0,1.1,1.1,0.4
Myles Gaskin,RB,LAR,PIT,-166,44.00,-3.00,23.50,4000,3.31,0.8,0.0,3.0,1.2,4.2,1.1
Cam Akers,RB,MIN,SF,241,44.00,7.00,18.50,4600,3.46,0.8,0.0,4.2,0.8,5.0,1.1
Sterling Shepard,WR,NYG,WAS,122,39.00,2.50,18.25,3000,2.31,0.8,0.0,0.0,1.5,1.5,0.5
Elijah Mitchell,RB,SF,MIN,-300,44.00,-7.00,25.50,5100,4.12,0.8,0.0,4.4,0.6,5.0,1.0
Isaiah McKenzie,WR,IND,CLE,124,40.00,2.50,18.75,3000,2.25,0.8,0.0,0.2,1.2,1.4,0.5
Taysom Hill,TE,NO,JAX,-129,40.00,-2.00,21.00,3700,2.88,0.8,0.4,2.8,0.3,3.1,1.0
Devin Duvernay,WR,BAL,DET,-154,43.00,-3.00,23.00,3000,2.31,0.8,0.0,0.2,1.1,1.3,0.4
Isaiah Likely,TE,BAL,DET,-154,43.00,-3.00,23.00,2500,1.97,0.8,0.0,0.0,1.0,1.0,0.4
Jamaal Williams,RB,NO,JAX,-129,40.00,-2.00,21.00,4800,3.81,0.8,0.0,3.7,0.4,4.1,0.9
Clyde Edwards-Helaire,RB,KC,LAC,-242,48.00,-5.50,26.75,4200,3.22,0.8,0.0,2.7,0.8,3.5,0.8
John Bates,TE,WAS,NYG,-145,39.00,-2.50,20.75,2500,2.00,0.8,0.0,0.0,1.2,1.2,0.5
Dontayvion Wicks,WR,GB,DEN,-118,45.00,-1.00,23.00,3000,2.05,0.7,0.0,0.1,1.4,1.5,0.5
Samaje Perine,RB,DEN,GB,100,45.00,1.00,22.00,4500,3.30,0.7,0.0,1.8,1.5,3.3,0.7
Brandon Johnson,WR,DEN,GB,100,45.00,1.00,22.00,3000,2.21,0.7,0.0,0.0,1.3,1.3,0.4
Austin Hooper,TE,LV,CHI,-164,37.50,-3.00,20.25,2500,1.81,0.7,0.0,0.0,1.1,1.1,0.4
Jake Bobo,WR,SEA,ARI,-365,44.50,-7.50,26.00,3200,2.24,0.7,0.0,0.0,1.3,1.3,0.4
Harrison Bryant,TE,CLE,IND,-149,40.00,-2.50,21.25,2500,1.84,0.7,0.0,0.0,1.0,1.0,0.4
Brenton Strange,TE,JAX,NO,109,40.00,2.00,19.00,2500,1.77,0.7,0.0,0.0,1.1,1.1,0.4
Connor Heyward,TE,PIT,LAR,140,44.00,3.00,20.50,2500,1.71,0.7,0.0,0.1,1.1,1.2,0.5
Jalin Hyatt,WR,NYG,WAS,122,39.00,2.50,18.25,3000,1.82,0.6,0.0,0.0,1.1,1.1,0.4
Emari Demercado,RB,ARI,SEA,291,44.50,7.50,18.50,4800,2.90,0.6,0.0,3.1,0.8,3.9,0.8
Kyle Juszczyk,RB,SF,MIN,-300,44.00,-7.00,25.50,4000,2.26,0.6,0.0,0.3,1.0,1.3,0.3
Salvon Ahmed,RB,MIA,PHI,121,52.00,2.50,24.75,4600,2.77,0.6,0.0,2.1,0.7,2.8,0.6
Cole Turner,TE,WAS,NYG,-145,39.00,-2.50,20.75,2500,1.37,0.6,0.0,0.0,0.9,0.9,0.4
Ray-Ray McCloud,WR,SF,MIN,-300,44.00,-7.00,25.50,3000,1.89,0.6,0.0,0.1,0.8,0.9,0.3
Kendre Miller,RB,NO,JAX,-129,40.00,-2.00,21.00,4300,2.81,0.6,0.0,3.0,0.6,3.6,0.8
Samori Toure,WR,GB,DEN,-118,45.00,-1.00,23.00,3000,1.82,0.6,0.0,0.0,1.2,1.2,0.4
Cordarrelle Patterson,RB,ATL,TB,118,37.50,2.50,17.50,4000,2.34,0.6,0.0,1.0,0.9,1.9,0.5
Matt Breida,RB,NYG,WAS,122,39.00,2.50,18.25,4800,2.69,0.6,0.0,2.9,0.7,3.6,0.8
DeAndre Carter,WR,LV,CHI,-164,37.50,-3.00,20.25,3000,1.64,0.6,0.0,0.1,0.8,0.9,0.3
Khalil Shakir,WR,BUF,NE,-425,41.00,-8.50,24.75,3100,1.86,0.6,0.0,0.0,1.0,1.0,0.3
Marvin Jones,WR,DET,BAL,129,43.00,3.00,20.00,3000,1.96,0.6,0.0,0.0,1.2,1.2,0.4
Ameer Abdullah,RB,LV,CHI,-164,37.50,-3.00,20.25,4000,1.97,0.5,0.0,0.1,1.2,1.3,0.3
Justyn Ross,WR,KC,LAC,-242,48.00,-5.50,26.75,3000,1.62,0.5,0.0,0.0,0.8,0.8,0.3
Mo Alie-Cox,TE,IND,CLE,124,40.00,2.50,18.75,2500,1.16,0.5,0.0,0.0,0.7,0.7,0.3
DeeJay Dallas,RB,SEA,ARI,-365,44.50,-7.50,26.00,4000,2.12,0.5,0.0,0.7,1.0,1.7,0.4
Daniel Bellinger,TE,NYG,WAS,122,39.00,2.50,18.25,2500,1.27,0.5,0.0,0.0,0.8,0.8,0.3
KhaDarel Hodge,WR,ATL,TB,118,37.50,2.50,17.50,3000,1.52,0.5,0.0,0.0,1.0,1.0,0.3
Zach Pascal,WR,ARI,SEA,291,44.50,7.50,18.50,3000,1.37,0.5,0.0,0.1,0.9,1.0,0.3
Brock Wright,TE,DET,BAL,129,43.00,3.00,20.00,2500,1.15,0.5,0.0,0.0,0.7,0.7,0.3
Tank Bigsby,RB,JAX,NO,109,40.00,2.00,19.00,4200,2.24,0.5,0.0,3.0,0.3,3.3,0.8
Marquise Goodwin,WR,CLE,IND,-149,40.00,-2.50,21.25,3000,1.15,0.4,0.0,0.0,0.8,0.8,0.3
Foster Moreau,TE,NO,JAX,-129,40.00,-2.00,21.00,2700,1.22,0.4,0.0,0.0,0.8,0.8,0.3
Jalen Guyton,WR,LAC,KC,196,48.00,5.50,21.25,3000,1.24,0.4,0.0,0.0,0.6,0.6,0.2
Tyquan Thornton,WR,NE,BUF,330,41.00,8.50,16.25,3000,1.07,0.4,0.0,0.0,0.7,0.7,0.2
David Bell,WR,CLE,IND,-149,40.00,-2.50,21.25,3000,1.10,0.4,0.0,0.0,0.7,0.7,0.2
Byron Pringle,WR,WAS,NYG,-145,39.00,-2.50,20.75,3000,1.16,0.4,0.0,0.0,0.8,0.8,0.3
Darrynton Evans,RB,CHI,LV,137,37.50,3.00,17.25,4000,1.54,0.4,0.0,2.2,0.8,3.0,0.8
Rakim Jarrett,WR,TB,ATL,-141,37.50,-2.50,20.00,3000,1.16,0.4,0.0,0.1,0.7,0.8,0.3
Tre Tucker,WR,LV,CHI,-164,37.50,-3.00,20.25,3000,1.24,0.4,0.0,0.0,0.7,0.7,0.2
Tucker Kraft,TE,GB,DEN,-118,45.00,-1.00,23.00,2500,1.00,0.4,0.0,0.0,0.6,0.6,0.2
Pharaoh Brown,TE,NE,BUF,330,41.00,8.50,16.25,2500,1.08,0.4,0.0,0.0,0.7,0.7,0.3
Tim Jones,WR,JAX,NO,109,40.00,2.00,19.00,3000,1.13,0.4,0.0,0.0,0.8,0.8,0.3
Eric Gray,RB,NYG,WAS,122,39.00,2.50,18.25,4000,1.67,0.4,0.0,2.0,0.5,2.5,0.6
Kene Nwangwu,RB,MIN,SF,241,44.00,7.00,18.50,4000,1.00,0.3,0.0,0.4,0.2,0.6,0.2
Scotty Miller,WR,ATL,TB,118,37.50,2.50,17.50,3000,0.86,0.3,0.0,0.0,0.6,0.6,0.2
Van Jefferson,WR,ATL,TB,118,37.50,2.50,17.50,3500,1.14,0.3,0.0,0.0,0.7,0.7,0.2
Jordan Mason,RB,SF,MIN,-300,44.00,-7.00,25.50,5300,1.74,0.3,0.0,1.4,0.5,1.9,0.4
Reggie Gilliam,RB,BUF,NE,-425,41.00,-8.50,24.75,4000,1.13,0.3,0.0,0.1,0.5,0.6,0.2
Montrell Washington,WR,KC,LAC,-242,48.00,-5.50,26.75,3000,0.80,0.3,0.0,0.0,0.0,0.0,0.0
Ty Montgomery,WR,NE,BUF,330,41.00,8.50,16.25,3000,0.90,0.3,0.0,0.0,0.7,0.7,0.2
Jimmy Graham,TE,NO,JAX,-129,40.00,-2.00,21.00,2500,0.67,0.3,0.0,0.0,0.4,0.4,0.2
Keaton Mitchell,RB,BAL,DET,-154,43.00,-3.00,23.00,4000,1.31,0.3,0.0,1.1,0.5,1.6,0.4
Emanuel Wilson,RB,GB,DEN,-118,45.00,-1.00,23.00,4000,1.18,0.3,0.0,1.4,0.3,1.7,0.4
Cedric Tillman,WR,CLE,IND,-149,40.00,-2.50,21.25,3000,0.93,0.3,0.0,0.0,0.6,0.6,0.2
Devine Ozigbo,RB,DET,BAL,129,43.00,3.00,20.00,4400,1.27,0.3,0.0,1.1,0.8,1.9,0.4
Elijah Dotson,RB,LAC,KC,196,48.00,5.50,21.25,4000,0.65,0.2,0.0,0.7,0.2,0.9,0.2
Dee Eskridge,WR,SEA,ARI,-365,44.50,-7.50,26.00,3000,0.45,0.2,0.0,0.0,0.2,0.2,0.1
Boston Scott,RB,PHI,MIA,-145,52.00,-2.50,27.25,4000,0.86,0.2,0.0,0.7,0.2,0.9,0.2
Ronnie Bell,WR,SF,MIN,-300,44.00,-7.00,25.50,3300,0.58,0.2,0.0,0.0,0.4,0.4,0.1
Jack Stoll,TE,PHI,MIA,-145,52.00,-2.50,27.25,2500,0.43,0.2,0.0,0.0,0.3,0.3,0.1
Velus Jones,WR,CHI,LV,137,37.50,3.00,17.25,3000,0.53,0.2,0.0,0.0,0.4,0.4,0.1
Will Mallory,TE,IND,CLE,124,40.00,2.50,18.75,2500,0.50,0.2,0.0,0.0,0.3,0.3,0.1
Ross Dwelley,TE,SF,MIN,-300,44.00,-7.00,25.50,2500,0.57,0.2,0.0,0.0,0.4,0.4,0.2
Damien Harris,RB,BUF,NE,-425,41.00,-8.50,24.75,4000,0.70,0.2,0.0,0.7,0.1,0.8,0.2
Sean Tucker,RB,TB,ATL,-141,37.50,-2.50,20.00,4300,0.74,0.2,0.0,0.4,0.3,0.7,0.2
Malik Heath,WR,GB,DEN,-118,45.00,-1.00,23.00,3000,0.61,0.2,0.0,0.0,0.4,0.4,0.1
Chris Rodriguez,RB,WAS,NYG,-145,39.00,-2.50,20.75,4000,0.74,0.2,0.0,0.6,0.3,0.9,0.2
Isaiah Spiller,RB,LAC,KC,196,48.00,5.50,21.25,4500,0.90,0.2,0.0,0.9,0.3,1.2,0.3
Chase Claypool,WR,MIA,PHI,121,52.00,2.50,24.75,3000,0.58,0.2,0.0,0.0,0.3,0.3,0.1
Malik Cunningham,QB,NE,BUF,330,41.00,8.50,16.25,4800,1.05,0.2,0.3,1.1,0.2,1.3,0.3
Travis Homer,RB,CHI,LV,137,37.50,3.00,17.25,4500,0.89,0.2,0.0,0.7,0.5,1.2,0.3
Ben Skowronek,WR,LAR,PIT,-166,44.00,-3.00,23.50,3000,0.48,0.2,0.0,0.0,0.3,0.3,0.1
D'Ernest Johnson,RB,JAX,NO,109,40.00,2.00,19.00,4000,0.92,0.2,0.0,0.9,0.3,1.2,0.3
Robbie Chosen,WR,MIA,PHI,121,52.00,2.50,24.75,3000,0.52,0.2,0.0,0.1,0.3,0.4,0.1
Johnny Mundt,TE,MIN,SF,241,44.00,7.00,18.50,2500,0.49,0.2,0.0,0.0,0.4,0.4,0.2
Zamir White,RB,LV,CHI,-164,37.50,-3.00,20.25,4700,0.87,0.2,0.0,1.1,0.2,1.3,0.3
Payne Durham,TE,TB,ATL,-141,37.50,-2.50,20.00,2500,0.55,0.2,0.0,0.0,0.4,0.4,0.2
Darnell Washington,TE,PIT,LAR,140,44.00,3.00,20.50,2500,0.52,0.2,0.0,0.0,0.3,0.3,0.1
Blake Bell,TE,KC,LAC,-242,48.00,-5.50,26.75,2500,0.40,0.2,0.0,0.0,0.3,0.3,0.1
Charlie Kolar,TE,BAL,DET,-154,43.00,-3.00,23.00,2500,0.36,0.1,0.0,0.0,0.2,0.2,0.1
Quintin Morris,TE,BUF,NE,-425,41.00,-8.50,24.75,2500,0.33,0.1,0.0,0.0,0.2,0.2,0.1
Brycen Hopkins,TE,LAR,PIT,-166,44.00,-3.00,23.50,2500,0.34,0.1,0.0,0.0,0.2,0.2,0.1
Albert Okwuegbunam,TE,PHI,MIA,-145,52.00,-2.50,27.25,2500,0.19,0.1,0.0,0.0,0.1,0.1,0.0
Gary Brightwell,RB,NYG,WAS,122,39.00,2.50,18.25,4000,0.56,0.1,0.0,0.5,0.2,0.7,0.2
Davis Allen,TE,LAR,PIT,-166,44.00,-3.00,23.50,2500,0.14,0.1,0.0,0.0,0.1,0.1,0.0
Rashaad Penny,RB,PHI,MIA,-145,52.00,-2.50,27.25,4000,0.31,0.1,0.0,0.1,0.1,0.2,0.1
Ty Chandler,RB,MIN,SF,241,44.00,7.00,18.50,4000,0.52,0.1,0.0,0.3,0.2,0.5,0.1
Pierre Strong,RB,CLE,IND,-149,40.00,-2.50,21.25,4200,0.54,0.1,0.0,0.4,0.2,0.6,0.1
Miles Boykin,WR,PIT,LAR,140,44.00,3.00,20.50,3000,0.39,0.1,0.0,0.0,0.4,0.4,0.1
N'Keal Harry,WR,MIN,SF,241,44.00,7.00,18.50,3000,0.30,0.1,0.0,0.0,0.2,0.2,0.1
Kayshon Boutte,WR,NE,BUF,330,41.00,8.50,16.25,3000,0.30,0.1,0.0,0.0,0.2,0.2,0.1
Brandon Bolden,RB,LV,CHI,-164,37.50,-3.00,20.25,4000,0.23,0.1,0.0,0.1,0.1,0.2,0.1
Antoine Green,WR,DET,BAL,129,43.00,3.00,20.00,3000,0.32,0.1,0.0,0.0,0.2,0.2,0.1
Ko Kieft,TE,TB,ATL,-141,37.50,-2.50,20.00,2500,0.34,0.1,0.0,0.0,0.3,0.3,0.1
Greg Dortch,WR,ARI,SEA,291,44.50,7.50,18.50,3000,0.31,0.1,0.0,0.0,0.2,0.2,0.1
Demarcus Robinson,WR,LAR,PIT,-166,44.00,-3.00,23.50,3000,0.17,0.1,0.0,0.0,0.1,0.1,0.0
Gunner Olszewski,WR,PIT,LAR,140,44.00,3.00,20.50,3000,0.37,0.1,0.0,0.0,0.3,0.3,0.1
Tre' McKitty,TE,LAC,KC,196,48.00,5.50,21.25,2500,0.26,0.1,0.0,0.0,0.2,0.2,0.1
Tyrion Davis-Price,RB,SF,MIN,-300,44.00,-7.00,25.50,4000,0.22,0.1,0.0,0.1,0.1,0.2,0.1
Tyler Kroft,TE,MIA,PHI,121,52.00,2.50,24.75,2500,0.26,0.1,0.0,0.0,0.2,0.2,0.1
Trent Taylor,WR,CHI,LV,137,37.50,3.00,17.25,3000,0.26,0.1,0.0,0.0,0.2,0.2,0.1
Danny Gray,WR,SF,MIN,-300,44.00,-7.00,25.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Clayton Tune,QB,ARI,SEA,291,44.50,7.50,18.50,4400,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Stetson Bennett,QB,LAR,PIT,-166,44.00,-3.00,23.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Sean Clifford,QB,GB,DEN,-118,45.00,-1.00,23.00,4100,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Erik Ezukanma,WR,MIA,PHI,121,52.00,2.50,24.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brayden Willis,TE,SF,MIN,-300,44.00,-7.00,25.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Skylar Thompson,QB,MIA,PHI,121,52.00,2.50,24.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brady Russell,TE,SEA,ARI,-365,44.50,-7.50,26.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Aidan O'Connell,QB,LV,CHI,-164,37.50,-3.00,20.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Tinsley,WR,WAS,NYG,-145,39.00,-2.50,20.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dorian Thompson-Robinson,QB,CLE,IND,-149,40.00,-2.50,21.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kenny McIntosh,RB,SEA,ARI,-365,44.50,-7.50,26.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Latu,TE,SF,MIN,-300,44.00,-7.00,25.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Parker Washington,WR,JAX,NO,109,40.00,2.00,19.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Josh Ali,WR,ATL,TB,118,37.50,2.50,17.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Ford-Wheaton,WR,NYG,WAS,122,39.00,2.50,18.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nate Adkins,TE,DEN,GB,100,45.00,1.00,22.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyren Williams,RB,LAR,PIT,-166,44.00,-3.00,23.50,7100,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Rodney Williams,TE,PIT,LAR,140,44.00,3.00,20.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Greg Dulcich,TE,DEN,GB,100,45.00,1.00,22.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
De'Von Achane,RB,MIA,PHI,121,52.00,2.50,24.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Virgil,WR,DEN,GB,100,45.00,1.00,22.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Richardson,QB,IND,CLE,124,40.00,2.50,18.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chris Brooks,RB,MIA,PHI,121,52.00,2.50,24.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nathan Rourke,QB,JAX,NO,109,40.00,2.00,19.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Evan Hull,RB,IND,CLE,124,40.00,2.50,18.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dareke Young,WR,SEA,ARI,-365,44.50,-7.50,26.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Elijah Cooks,WR,JAX,NO,109,40.00,2.00,19.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Alfonzo Graham,RB,PIT,LAR,140,44.00,3.00,20.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Taylor,TE,JAX,NO,109,40.00,2.00,19.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Elijah Higgins,TE,ARI,SEA,291,44.50,7.50,18.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hendon Hooker,QB,DET,BAL,129,43.00,3.00,20.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jaren Hall,QB,MIN,SF,241,44.00,7.00,18.50,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Julian Hill,TE,MIA,PHI,121,52.00,2.50,24.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Mims,RB,NO,JAX,-129,40.00,-2.00,21.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Justin Shorter,WR,BUF,NE,-425,41.00,-8.50,24.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tanner McKee,QB,PHI,MIA,-145,52.00,-2.50,27.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ben Sims,TE,GB,DEN,-118,45.00,-1.00,23.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jake Haener,QB,NO,JAX,-129,40.00,-2.00,21.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zonovan Knight,RB,DET,BAL,129,43.00,3.00,20.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
A.T. Perry,WR,NO,JAX,-129,40.00,-2.00,21.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Woods,WR,CLE,IND,-149,40.00,-2.50,21.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Malik Knowles,WR,MIN,SF,241,44.00,7.00,18.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mike White,QB,MIA,PHI,121,52.00,2.50,24.75,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ronnie Rivers,RB,LAR,PIT,-166,44.00,-3.00,23.50,4400,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,QB,WAS,NYG,-145,39.00,-2.50,20.75,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marcedes Lewis,TE,CHI,LV,137,37.50,3.00,17.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
PJ Walker,QB,CLE,IND,-149,40.00,-2.50,21.25,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jarrett Stidham,QB,DEN,GB,100,45.00,1.00,22.00,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Geoff Swaim,TE,ARI,SEA,291,44.50,7.50,18.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Equanimeous St. Brown,WR,CHI,LV,137,37.50,3.00,17.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Daniels,TE,DET,BAL,129,43.00,3.00,20.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Keith Kirkwood,WR,NO,JAX,-129,40.00,-2.00,21.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jameis Winston,QB,NO,JAX,-129,40.00,-2.00,21.00,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Anthony McFarland,RB,PIT,LAR,140,44.00,3.00,20.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Ham,RB,MIN,SF,241,44.00,7.00,18.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
River Cracraft,WR,MIA,PHI,121,52.00,2.50,24.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Woerner,TE,SF,MIN,-300,44.00,-7.00,25.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Dillon,TE,WAS,NYG,-145,39.00,-2.50,20.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyrod Taylor,QB,NYG,WAS,122,39.00,2.50,18.25,5100,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manhertz,TE,DEN,GB,100,45.00,1.00,22.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Juwan Johnson,TE,NO,JAX,-129,40.00,-2.00,21.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Burton,RB,DEN,GB,100,45.00,1.00,22.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,RB,ATL,TB,118,37.50,2.50,17.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Austin Walter,RB,LV,CHI,-164,37.50,-3.00,20.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Khari Blasingame,RB,CHI,LV,137,37.50,3.00,17.25,4000,0.16,0.0,0.0,0.4,0.1,0.5,0.1
Ashton Dulin,WR,IND,CLE,124,40.00,2.50,18.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Joe Reed,WR,CHI,LV,137,37.50,3.00,17.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,QB,DET,BAL,129,43.00,3.00,20.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jason Cabinda,RB,DET,BAL,129,43.00,3.00,20.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Logan Woodside,QB,ATL,TB,118,37.50,2.50,17.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dwayne Washington,RB,DEN,GB,100,45.00,1.00,22.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hoyer,QB,LV,CHI,-164,37.50,-3.00,20.25,4900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,TE,ATL,TB,118,37.50,2.50,17.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Austin Trammell,WR,LAR,PIT,-166,44.00,-3.00,23.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Allen,QB,BUF,NE,-425,41.00,-8.50,24.75,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyler Murray,QB,ARI,SEA,291,44.50,7.50,18.50,5900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Heinicke,QB,ATL,TB,118,37.50,2.50,17.50,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Chubb,RB,CLE,IND,-149,40.00,-2.50,21.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Justin Jefferson,WR,MIN,SF,241,44.00,7.00,18.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Teddy Bridgewater,QB,DET,BAL,129,43.00,3.00,20.00,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mitch Trubisky,QB,PIT,LAR,140,44.00,3.00,20.50,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Drew Lock,QB,SEA,ARI,-365,44.50,-7.50,26.00,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jamison Crowder,WR,WAS,NYG,-145,39.00,-2.50,20.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Mullens,QB,MIN,SF,241,44.00,7.00,18.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
James Conner,RB,ARI,SEA,291,44.50,7.50,18.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Sam Darnold,QB,SF,MIN,-300,44.00,-7.00,25.50,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nyheim Hines,RB,BUF,NE,-425,41.00,-8.50,24.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Russell Gage,WR,TB,ATL,-141,37.50,-2.50,20.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Quez Watkins,WR,PHI,MIA,-145,52.00,-2.50,27.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
