PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Brandon Johnson,WR,DEN,KC,438,47.00,10.50,18.25,3000,4.57,1.5,0.0,0.0,3.0,3.0,1.0
Jonathan Taylor,RB,IND,JAX,161,44.50,4.00,20.25,6600,10.03,1.5,0.0,12.1,1.7,13.8,2.1
Mack Hollins,WR,ATL,WAS,-142,42.50,-2.50,22.50,3300,4.98,1.5,0.0,0.0,3.0,3.0,0.9
Jeff Wilson,RB,MIA,CAR,-949,47.50,-13.50,30.50,4300,6.04,1.4,0.0,5.9,1.6,7.5,1.7
Jalen Tolbert,WR,DAL,LAC,-131,50.50,-2.50,26.50,3000,4.13,1.4,0.0,0.0,2.4,2.4,0.8
Colby Parkinson,TE,SEA,CIN,127,44.50,2.50,21.00,2500,3.48,1.4,0.0,0.0,2.2,2.2,0.9
Jerick McKinnon,RB,KC,DEN,-603,47.00,-10.50,28.75,4800,6.48,1.4,0.0,2.2,2.5,4.7,1.0
Jamal Agnew,WR,JAX,IND,-194,44.50,-4.00,24.25,3000,4.20,1.4,0.0,0.8,1.7,2.5,0.8
Samaje Perine,RB,DEN,KC,438,47.00,10.50,18.25,4800,6.87,1.4,0.0,5.8,2.7,8.5,1.8
Keaontay Ingram,RB,ARI,LAR,255,48.50,7.00,20.75,4500,6.18,1.4,0.0,7.8,1.4,9.2,2.0
Kenneth Gainwell,RB,PHI,NYJ,-312,41.00,-7.00,24.00,4600,6.24,1.4,0.0,5.4,1.9,7.3,1.6
Derius Davis,WR,LAC,DAL,111,50.50,2.50,24.00,3300,4.21,1.3,0.0,0.1,2.4,2.5,0.8
John Bates,TE,WAS,ATL,118,42.50,2.50,20.00,2500,3.12,1.3,0.0,0.0,1.9,1.9,0.8
Kareem Hunt,RB,CLE,SF,277,37.50,7.50,15.00,4700,6.03,1.3,0.0,5.3,2.4,7.7,1.6
Hunter Renfrow,WR,LV,NE,-157,41.50,-3.00,22.25,3600,4.49,1.3,0.0,0.1,2.7,2.8,0.8
Deven Thompkins,WR,TB,DET,141,42.50,3.00,19.75,3400,4.26,1.3,0.0,0.0,2.3,2.3,0.7
Chuba Hubbard,RB,CAR,MIA,621,47.50,13.50,17.00,4300,5.73,1.3,0.0,6.4,1.6,8.0,1.9
Parris Campbell,WR,NYG,BUF,668,44.50,14.50,15.00,3200,4.14,1.3,0.0,0.3,2.7,3.0,0.9
Rashod Bateman,WR,BAL,TEN,-204,41.50,-4.00,22.75,4100,5.34,1.3,0.0,0.0,3.0,3.0,0.7
Noah Gray,TE,KC,DEN,-603,47.00,-10.50,28.75,3300,4.14,1.3,0.0,0.0,2.0,2.0,0.6
Demario Douglas,WR,NE,LV,132,41.50,3.00,19.25,3000,3.87,1.3,0.0,0.1,2.4,2.5,0.8
Joshua Kelley,RB,LAC,DAL,111,50.50,2.50,24.00,5300,6.66,1.3,0.0,7.7,0.8,8.5,1.6
Latavius Murray,RB,BUF,NYG,-1050,44.50,-14.50,29.50,4600,6.07,1.3,0.0,4.6,1.9,6.5,1.4
Denver Broncos,D,DEN,KC,438,47.00,10.50,18.25,2300,2.84,1.2,0.0,0.0,0.0,0.0,0.0
Alec Pierce,WR,IND,JAX,161,44.50,4.00,20.25,3300,4.08,1.2,0.0,0.0,2.4,2.4,0.7
D'Onta Foreman,RB,CHI,MIN,122,43.50,3.00,20.25,4400,5.34,1.2,0.0,7.1,1.2,8.3,1.9
Adam Trautman,TE,DEN,KC,438,47.00,10.50,18.25,2700,3.32,1.2,0.0,0.0,2.2,2.2,0.8
Kalif Raymond,WR,DET,TB,-169,42.50,-3.00,22.75,3800,4.68,1.2,0.0,0.2,2.4,2.6,0.7
Nick Westbrook-Ikhine,WR,TEN,BAL,169,41.50,4.00,18.75,3400,4.03,1.2,0.0,0.0,2.7,2.7,0.8
Michael Mayer,TE,LV,NE,-157,41.50,-3.00,22.25,2500,2.62,1.1,0.0,0.0,1.4,1.4,0.6
Marvin Mims,WR,DEN,KC,438,47.00,10.50,18.25,3800,4.01,1.1,0.0,0.0,2.4,2.4,0.6
Cedrick Wilson,WR,MIA,CAR,-949,47.50,-13.50,30.50,3000,3.36,1.1,0.0,0.2,1.9,2.1,0.7
Cole Turner,TE,WAS,ATL,118,42.50,2.50,20.00,2500,2.65,1.1,0.0,0.0,1.8,1.8,0.7
Robert Tonyan,TE,CHI,MIN,122,43.50,3.00,20.25,2500,2.73,1.1,0.0,0.0,1.7,1.7,0.7
Isaiah Likely,TE,BAL,TEN,-204,41.50,-4.00,22.75,2500,2.63,1.1,0.0,0.0,1.0,1.0,0.4
Dyami Brown,WR,WAS,ATL,118,42.50,2.50,20.00,3000,3.41,1.1,0.0,0.0,2.2,2.2,0.7
Donald Parham,TE,LAC,DAL,111,50.50,2.50,24.00,3000,2.98,1.0,0.0,0.0,1.5,1.5,0.5
Jalin Hyatt,WR,NYG,BUF,668,44.50,14.50,15.00,3400,3.29,1.0,0.0,0.0,2.1,2.1,0.6
Devin Singletary,RB,HOU,NO,105,42.50,1.50,20.50,4300,4.49,1.0,0.0,5.1,1.2,6.3,1.5
Randall Cobb,WR,NYJ,PHI,248,41.00,7.00,17.00,3000,3.07,1.0,0.0,0.0,2.1,2.1,0.7
Cam Akers,RB,MIN,CHI,-145,43.50,-3.00,23.25,4800,4.72,1.0,0.0,5.8,0.8,6.6,1.4
Trey Palmer,WR,TB,DET,141,42.50,3.00,19.75,3900,3.88,1.0,0.0,0.0,2.3,2.3,0.6
Josh Oliver,TE,MIN,CHI,-145,43.50,-3.00,23.25,2500,2.40,1.0,0.0,0.0,1.4,1.4,0.6
Quez Watkins,WR,PHI,NYJ,-312,41.00,-7.00,24.00,3200,3.26,1.0,0.0,0.0,2.0,2.0,0.6
Kendre Miller,RB,NO,HOU,-125,42.50,-1.50,22.00,4500,4.53,1.0,0.0,4.5,1.1,5.6,1.2
Jaleel McLaughlin,RB,DEN,KC,438,47.00,10.50,18.25,5200,5.17,1.0,0.0,4.4,1.9,6.3,1.2
Trey McBride,TE,ARI,LAR,255,48.50,7.00,20.75,2500,2.49,1.0,0.0,0.0,1.5,1.5,0.6
Dalvin Cook,RB,NYJ,PHI,248,41.00,7.00,17.00,4800,4.77,1.0,0.0,5.8,1.6,7.4,1.5
Isaiah Hodgins,WR,NYG,BUF,668,44.50,14.50,15.00,4300,4.15,1.0,0.0,0.0,2.6,2.6,0.6
Ke'Shawn Vaughn,RB,TB,DET,141,42.50,3.00,19.75,4200,4.24,1.0,0.0,4.5,0.9,5.4,1.3
Salvon Ahmed,RB,MIA,CAR,-949,47.50,-13.50,30.50,4500,4.38,1.0,0.0,3.6,1.1,4.7,1.0
Trent Sherfield,WR,BUF,NYG,-1050,44.50,-14.50,29.50,3000,2.87,1.0,0.0,0.1,1.6,1.7,0.6
Laviska Shenault,WR,CAR,MIA,621,47.50,13.50,17.00,3000,2.60,0.9,0.0,0.4,1.5,1.9,0.6
Clyde Edwards-Helaire,RB,KC,DEN,-603,47.00,-10.50,28.75,4200,3.97,0.9,0.0,3.2,0.8,4.0,1.0
Damien Harris,RB,BUF,NYG,-1050,44.50,-14.50,29.50,4200,3.86,0.9,0.0,4.5,0.2,4.7,1.1
Terrace Marshall,WR,CAR,MIA,621,47.50,13.50,17.00,3100,2.72,0.9,0.0,0.0,1.7,1.7,0.5
Rico Dowdle,RB,DAL,LAC,-131,50.50,-2.50,26.50,4400,4.10,0.9,0.0,4.3,0.9,5.2,1.2
John Metchie,WR,HOU,NO,105,42.50,1.50,20.50,3100,2.87,0.9,0.0,0.0,1.8,1.8,0.6
Devin Duvernay,WR,BAL,TEN,-204,41.50,-4.00,22.75,3000,2.75,0.9,0.0,0.3,1.4,1.7,0.6
Deuce Vaughn,RB,DAL,LAC,-131,50.50,-2.50,26.50,4200,3.55,0.9,0.0,2.9,0.9,3.8,0.9
Elijah Mitchell,RB,SF,CLE,-356,37.50,-7.50,22.50,4700,3.88,0.8,0.0,4.4,0.6,5.0,1.1
Chris Moore,WR,TEN,BAL,169,41.50,4.00,18.75,3000,2.38,0.8,0.0,0.1,1.4,1.5,0.5
Kyle Juszczyk,RB,SF,CLE,-356,37.50,-7.50,22.50,4000,3.13,0.8,0.0,0.3,1.6,1.9,0.5
Isaiah McKenzie,WR,IND,JAX,161,44.50,4.00,20.25,3000,2.35,0.8,0.0,0.2,1.2,1.4,0.5
Brenton Strange,TE,JAX,IND,-194,44.50,-4.00,24.25,2500,1.93,0.8,0.0,0.0,1.1,1.1,0.4
Ronnie Rivers,RB,LAR,ARI,-326,48.50,-7.00,27.75,4300,3.35,0.8,0.0,3.1,1.0,4.1,1.0
Jordan Akins,TE,CLE,SF,277,37.50,7.50,15.00,2500,1.90,0.8,0.0,0.0,1.1,1.1,0.4
Kyle Philips,WR,TEN,BAL,169,41.50,4.00,18.75,3000,2.29,0.8,0.0,0.0,1.6,1.6,0.5
Michael Carter,RB,NYJ,PHI,248,41.00,7.00,17.00,4000,3.35,0.8,0.0,1.0,1.9,2.9,0.7
Equanimeous St. Brown,WR,CHI,MIN,122,43.50,3.00,20.25,3000,2.04,0.7,0.0,0.2,1.3,1.5,0.5
Kayshon Boutte,WR,NE,LV,132,41.50,3.00,19.25,3000,1.97,0.7,0.0,0.1,1.2,1.3,0.4
Tyquan Thornton,WR,NE,LV,132,41.50,3.00,19.25,3000,2.02,0.7,0.0,0.0,1.1,1.1,0.4
Sterling Shepard,WR,NYG,BUF,668,44.50,14.50,15.00,3000,2.14,0.7,0.0,0.0,1.5,1.5,0.5
Jake Bobo,WR,SEA,CIN,127,44.50,2.50,21.00,3000,2.09,0.7,0.0,0.0,1.3,1.3,0.4
Will Dissly,TE,SEA,CIN,127,44.50,2.50,21.00,2800,1.96,0.7,0.0,0.0,1.3,1.3,0.5
Marvin Jones,WR,DET,TB,-169,42.50,-3.00,22.75,3000,2.05,0.7,0.0,0.0,1.2,1.2,0.4
Trenton Irwin,WR,CIN,SEA,-151,44.50,-2.50,23.50,3300,2.21,0.7,0.0,0.0,1.4,1.4,0.4
Taysom Hill,TE,NO,HOU,-125,42.50,-1.50,22.00,3800,2.72,0.7,0.4,2.5,0.3,2.8,0.8
Harrison Bryant,TE,CLE,SF,277,37.50,7.50,15.00,2500,1.79,0.7,0.0,0.0,1.0,1.0,0.4
Mo Alie-Cox,TE,IND,JAX,161,44.50,4.00,20.25,2500,1.72,0.7,0.0,0.0,1.0,1.0,0.4
DeeJay Dallas,RB,SEA,CIN,127,44.50,2.50,21.00,4000,2.36,0.6,0.0,1.4,1.0,2.4,0.6
Ameer Abdullah,RB,LV,NE,-157,41.50,-3.00,22.25,4000,2.19,0.6,0.0,0.3,1.2,1.5,0.4
KhaDarel Hodge,WR,ATL,WAS,-142,42.50,-2.50,22.50,3000,1.66,0.6,0.0,0.0,1.0,1.0,0.3
Drew Sample,TE,CIN,SEA,-151,44.50,-2.50,23.50,2500,1.53,0.6,0.0,0.0,0.8,0.8,0.3
Cordarrelle Patterson,RB,ATL,WAS,-142,42.50,-2.50,22.50,4000,2.56,0.6,0.0,0.8,1.0,1.8,0.5
Ty Montgomery,WR,NE,LV,132,41.50,3.00,19.25,3000,1.89,0.6,0.0,0.0,1.4,1.4,0.5
Tank Bigsby,RB,JAX,IND,-194,44.50,-4.00,24.25,4100,2.45,0.6,0.0,3.0,0.3,3.3,0.8
DeAndre Carter,WR,LV,NE,-157,41.50,-3.00,22.25,3000,1.72,0.6,0.0,0.1,0.8,0.9,0.3
Andrei Iosivas,WR,CIN,SEA,-151,44.50,-2.50,23.50,3000,1.86,0.6,0.0,0.0,1.2,1.2,0.4
Jauan Jennings,WR,SF,CLE,-356,37.50,-7.50,22.50,3600,2.24,0.6,0.0,0.0,1.5,1.5,0.4
C.J. Uzomah,TE,NYJ,PHI,248,41.00,7.00,17.00,2500,1.59,0.6,0.0,0.0,1.0,1.0,0.4
Khalil Shakir,WR,BUF,NYG,-1050,44.50,-14.50,29.50,3200,2.01,0.6,0.0,0.0,1.0,1.0,0.3
Justyn Ross,WR,KC,DEN,-603,47.00,-10.50,28.75,3000,1.67,0.6,0.0,0.0,0.8,0.8,0.3
KaVontae Turpin,WR,DAL,LAC,-131,50.50,-2.50,26.50,3000,1.70,0.6,0.0,0.0,1.2,1.2,0.4
Ray-Ray McCloud,WR,SF,CLE,-356,37.50,-7.50,22.50,3000,1.82,0.6,0.0,0.1,0.8,0.9,0.3
Brevin Jordan,TE,HOU,NO,105,42.50,1.50,20.50,2500,1.44,0.6,0.0,0.0,1.0,1.0,0.4
Ian Thomas,TE,CAR,MIA,621,47.50,13.50,17.00,2500,1.29,0.5,0.0,0.0,1.1,1.1,0.4
Pharaoh Brown,TE,NE,LV,132,41.50,3.00,19.25,2500,1.16,0.5,0.0,0.0,0.7,0.7,0.3
Cedric Tillman,WR,CLE,SF,277,37.50,7.50,15.00,3000,1.55,0.5,0.0,0.0,1.0,1.0,0.3
Brock Wright,TE,DET,TB,-169,42.50,-3.00,22.75,2500,1.24,0.5,0.0,0.0,0.7,0.7,0.3
Eric Gray,RB,NYG,BUF,668,44.50,14.50,15.00,4400,2.31,0.5,0.0,3.1,0.7,3.8,0.9
Foster Moreau,TE,NO,HOU,-125,42.50,-1.50,22.00,2700,1.30,0.5,0.0,0.0,0.8,0.8,0.3
Chase Brown,RB,CIN,SEA,-151,44.50,-2.50,23.50,4000,2.15,0.5,0.0,0.9,0.9,1.8,0.5
Zach Pascal,WR,ARI,LAR,255,48.50,7.00,20.75,3000,1.45,0.5,0.0,0.1,0.9,1.0,0.3
Matt Breida,RB,NYG,BUF,668,44.50,14.50,15.00,5100,2.46,0.5,0.0,2.9,0.7,3.6,0.7
Daniel Bellinger,TE,NYG,BUF,668,44.50,14.50,15.00,2500,1.27,0.5,0.0,0.0,0.8,0.8,0.3
Mecole Hardman,WR,NYJ,PHI,248,41.00,7.00,17.00,3000,1.10,0.4,0.0,0.0,0.4,0.4,0.1
Chris Brooks,RB,MIA,CAR,-949,47.50,-13.50,30.50,4000,1.79,0.4,0.0,1.9,0.2,2.1,0.5
Marquise Goodwin,WR,CLE,SF,277,37.50,7.50,15.00,3000,1.13,0.4,0.0,0.0,0.8,0.8,0.3
Teagan Quitoriano,TE,HOU,NO,105,42.50,1.50,20.50,2500,1.07,0.4,0.0,0.0,0.8,0.8,0.3
Jordan Mason,RB,SF,CLE,-356,37.50,-7.50,22.50,4000,1.66,0.4,0.0,1.4,0.5,1.9,0.5
Jimmy Graham,TE,NO,HOU,-125,42.50,-1.50,22.00,2500,1.02,0.4,0.0,0.0,0.6,0.6,0.2
Josh Whyle,TE,TEN,BAL,169,41.50,4.00,18.75,2500,0.97,0.4,0.0,0.0,0.7,0.7,0.3
Ronnie Bell,WR,SF,CLE,-356,37.50,-7.50,22.50,3100,1.37,0.4,0.0,0.0,1.0,1.0,0.3
Sean Tucker,RB,TB,DET,141,42.50,3.00,19.75,4500,1.77,0.4,0.0,1.4,0.6,2.0,0.4
Olamide Zaccheaus,WR,PHI,NYJ,-312,41.00,-7.00,24.00,3000,1.21,0.4,0.0,0.0,0.7,0.7,0.2
D'Ernest Johnson,RB,JAX,IND,-194,44.50,-4.00,24.25,4000,1.46,0.4,0.0,1.4,0.4,1.8,0.5
David Bell,WR,CLE,SF,277,37.50,7.50,15.00,3000,1.10,0.4,0.0,0.0,0.7,0.7,0.2
Zamir White,RB,LV,NE,-157,41.50,-3.00,22.25,4900,1.78,0.4,0.0,2.6,0.2,2.8,0.6
Robbie Chosen,WR,MIA,CAR,-949,47.50,-13.50,30.50,3000,1.11,0.4,0.0,0.1,0.6,0.7,0.2
Chase Claypool,WR,MIA,CAR,-949,47.50,-13.50,30.50,3000,1.26,0.4,0.0,0.1,0.7,0.8,0.3
Trayveon Williams,RB,CIN,SEA,-151,44.50,-2.50,23.50,4400,1.78,0.4,0.0,1.9,0.5,2.4,0.5
Brycen Hopkins,TE,LAR,ARI,-326,48.50,-7.00,27.75,2500,0.91,0.4,0.0,0.0,0.5,0.5,0.2
Ben Skowronek,WR,LAR,ARI,-326,48.50,-7.00,27.75,3000,1.29,0.4,0.0,0.0,0.7,0.7,0.2
Rakim Jarrett,WR,TB,DET,141,42.50,3.00,19.75,3000,1.19,0.4,0.0,0.1,0.7,0.8,0.3
Xavier Gipson,WR,NYJ,PHI,248,41.00,7.00,17.00,3000,1.28,0.4,0.0,0.3,0.5,0.8,0.3
Byron Pringle,WR,WAS,ATL,118,42.50,2.50,20.00,3000,1.18,0.4,0.0,0.0,0.8,0.8,0.3
Ty Chandler,RB,MIN,CHI,-145,43.50,-3.00,23.25,4000,1.28,0.3,0.0,0.8,0.4,1.2,0.3
Pierre Strong,RB,CLE,SF,277,37.50,7.50,15.00,4300,1.14,0.3,0.0,1.0,0.5,1.5,0.3
Craig Reynolds,RB,DET,TB,-169,42.50,-3.00,22.75,4300,1.42,0.3,0.0,1.6,0.3,1.9,0.4
Montrell Washington,WR,KC,DEN,-603,47.00,-10.50,28.75,3000,0.83,0.3,0.0,0.0,0.0,0.0,0.0
Tommy Tremble,TE,CAR,MIA,621,47.50,13.50,17.00,2600,0.66,0.3,0.0,0.0,0.5,0.5,0.2
Travis Homer,RB,CHI,MIN,122,43.50,3.00,20.25,4500,1.31,0.3,0.0,1.6,0.4,2.0,0.4
Chris Evans,RB,CIN,SEA,-151,44.50,-2.50,23.50,4000,1.33,0.3,0.0,0.5,0.6,1.1,0.3
Tim Jones,WR,JAX,IND,-194,44.50,-4.00,24.25,3000,0.83,0.3,0.0,0.0,0.5,0.5,0.2
Tony Jones,RB,ARI,LAR,255,48.50,7.00,20.75,4600,1.26,0.3,0.0,2.1,0.4,2.5,0.5
Mitchell Wilcox,TE,CIN,SEA,-151,44.50,-2.50,23.50,2500,0.69,0.3,0.0,0.0,0.4,0.4,0.2
Chris Rodriguez,RB,WAS,ATL,118,42.50,2.50,20.00,4000,0.75,0.2,0.0,0.6,0.3,0.9,0.2
Van Jefferson,WR,ATL,WAS,-142,42.50,-2.50,22.50,3200,0.70,0.2,0.0,0.0,0.4,0.4,0.1
Zach Evans,RB,LAR,ARI,-326,48.50,-7.00,27.75,4000,0.63,0.2,0.0,0.5,0.2,0.7,0.2
Zonovan Knight,RB,DET,TB,-169,42.50,-3.00,22.75,4000,0.59,0.2,0.0,0.5,0.2,0.7,0.2
Elijah Dotson,RB,LAC,DAL,111,50.50,2.50,24.00,4000,0.67,0.2,0.0,0.7,0.2,0.9,0.2
Rashaad Penny,RB,PHI,NYJ,-312,41.00,-7.00,24.00,4000,0.63,0.2,0.0,0.6,0.1,0.7,0.2
Ross Dwelley,TE,SF,CLE,-356,37.50,-7.50,22.50,2500,0.54,0.2,0.0,0.0,0.4,0.4,0.2
Tre Tucker,WR,LV,NE,-157,41.50,-3.00,22.25,3000,0.53,0.2,0.0,0.0,0.3,0.3,0.1
Johnny Mundt,TE,MIN,CHI,-145,43.50,-3.00,23.25,2500,0.53,0.2,0.0,0.0,0.4,0.4,0.2
Boston Scott,RB,PHI,NYJ,-312,41.00,-7.00,24.00,4000,0.62,0.2,0.0,0.5,0.2,0.7,0.2
Jack Stoll,TE,PHI,NYJ,-312,41.00,-7.00,24.00,2500,0.53,0.2,0.0,0.0,0.4,0.4,0.2
Blake Bell,TE,KC,DEN,-603,47.00,-10.50,28.75,2500,0.41,0.2,0.0,0.0,0.3,0.3,0.1
Scotty Miller,WR,ATL,WAS,-142,42.50,-2.50,22.50,3000,0.45,0.2,0.0,0.0,0.3,0.3,0.1
Ko Kieft,TE,TB,DET,141,42.50,3.00,19.75,2500,0.41,0.2,0.0,0.0,0.3,0.3,0.1
Isaiah Spiller,RB,LAC,DAL,111,50.50,2.50,24.00,4200,0.96,0.2,0.0,0.9,0.3,1.2,0.3
Will Mallory,TE,IND,JAX,161,44.50,4.00,20.25,2500,0.53,0.2,0.0,0.0,0.3,0.3,0.1
Trent Taylor,WR,CHI,MIN,122,43.50,3.00,20.25,3000,0.70,0.2,0.0,0.0,0.5,0.5,0.2
Tyler Scott,WR,CHI,MIN,122,43.50,3.00,20.25,3000,0.65,0.2,0.0,0.0,0.4,0.4,0.1
Giovanni Ricci,TE,CAR,MIA,621,47.50,13.50,17.00,2500,0.13,0.1,0.0,0.0,0.1,0.1,0.0
Velus Jones,WR,CHI,MIN,122,43.50,3.00,20.25,3000,0.40,0.1,0.0,0.0,0.3,0.3,0.1
Albert Okwuegbunam,TE,PHI,NYJ,-312,41.00,-7.00,24.00,2500,0.21,0.1,0.0,0.0,0.1,0.1,0.0
Quintin Morris,TE,BUF,NYG,-1050,44.50,-14.50,29.50,2500,0.36,0.1,0.0,0.0,0.2,0.2,0.1
Demarcus Robinson,WR,LAR,ARI,-326,48.50,-7.00,27.75,3000,0.21,0.1,0.0,0.0,0.1,0.1,0.0
Tyrion Davis-Price,RB,SF,CLE,-356,37.50,-7.50,22.50,4000,0.40,0.1,0.0,0.2,0.2,0.4,0.1
Tre' McKitty,TE,LAC,DAL,111,50.50,2.50,24.00,2500,0.28,0.1,0.0,0.0,0.2,0.2,0.1
JaMycal Hasty,RB,JAX,IND,-194,44.50,-4.00,24.25,4000,0.49,0.1,0.0,0.3,0.2,0.5,0.1
Greg Dortch,WR,ARI,LAR,255,48.50,7.00,20.75,3000,0.33,0.1,0.0,0.0,0.2,0.2,0.1
Xavier Hutchinson,WR,HOU,NO,105,42.50,1.50,20.50,3000,0.31,0.1,0.0,0.0,0.2,0.2,0.1
Charlie Kolar,TE,BAL,TEN,-204,41.50,-4.00,22.75,2500,0.34,0.1,0.0,0.0,0.2,0.2,0.1
Reggie Gilliam,RB,BUF,NYG,-1050,44.50,-14.50,29.50,4000,0.49,0.1,0.0,0.1,0.2,0.3,0.1
Raheem Blackshear,RB,CAR,MIA,621,47.50,13.50,17.00,4000,0.29,0.1,0.0,0.3,0.1,0.4,0.1
Israel Abanikanda,RB,NYJ,PHI,248,41.00,7.00,17.00,4000,0.30,0.1,0.0,0.3,0.2,0.4,0.1
Jason Brownlee,WR,NYJ,PHI,248,41.00,7.00,17.00,3000,0.25,0.1,0.0,0.0,0.2,0.2,0.1
Jeremy Ruckert,TE,NYJ,PHI,248,41.00,7.00,17.00,2500,0.34,0.1,0.0,0.0,0.3,0.3,0.1
Adam Prentice,RB,NO,HOU,-125,42.50,-1.50,22.00,4000,0.51,0.1,0.0,0.3,0.1,0.4,0.1
Gary Brightwell,RB,NYG,BUF,668,44.50,14.50,15.00,4500,0.43,0.1,0.0,0.4,0.2,0.6,0.1
Payne Durham,TE,TB,DET,141,42.50,3.00,19.75,2500,0.26,0.1,0.0,0.0,0.2,0.2,0.1
Brandon Bolden,RB,LV,NE,-157,41.50,-3.00,22.25,4000,0.33,0.1,0.0,0.2,0.1,0.3,0.1
Davis Allen,TE,LAR,ARI,-326,48.50,-7.00,27.75,2500,0.29,0.1,0.0,0.0,0.2,0.2,0.1
Mike Boone,RB,HOU,NO,105,42.50,1.50,20.50,4000,0.56,0.1,0.0,0.8,0.2,1.0,0.3
Dare Ogunbowale,RB,HOU,NO,105,42.50,1.50,20.50,4000,0.08,0.0,0.0,0.2,0.0,0.2,0.1
Jarrett Stidham,QB,DEN,KC,438,47.00,10.50,18.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Peyton Hendershot,TE,DAL,LAC,-131,50.50,-2.50,26.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jakeem Grant,WR,CLE,SF,277,37.50,7.50,15.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Darrell Daniels,TE,DET,TB,-169,42.50,-3.00,22.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Josh Ali,WR,ATL,WAS,-142,42.50,-2.50,22.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Troy Hairston,RB,HOU,NO,105,42.50,1.50,20.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Guyton,WR,LAC,DAL,111,50.50,2.50,24.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jaren Hall,QB,MIN,CHI,-145,43.50,-3.00,23.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dorian Thompson-Robinson,QB,CLE,SF,277,37.50,7.50,15.00,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Taylor,TE,JAX,IND,-194,44.50,-4.00,24.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Elijah Cooks,WR,JAX,IND,-194,44.50,-4.00,24.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Parker Washington,WR,JAX,IND,-194,44.50,-4.00,24.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Kroft,TE,MIA,CAR,-949,47.50,-13.50,30.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jesse Matthews,WR,HOU,NO,105,42.50,1.50,20.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Evan Hull,RB,IND,JAX,161,44.50,4.00,20.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Lynn Bowden,WR,NO,HOU,-125,42.50,-1.50,22.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
PJ Walker,QB,CLE,SF,277,37.50,7.50,15.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
N'Keal Harry,WR,MIN,CHI,-145,43.50,-3.00,23.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Jones,WR,CIN,SEA,-151,44.50,-2.50,23.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marcedes Lewis,TE,CHI,MIN,122,43.50,3.00,20.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Geoff Swaim,TE,ARI,LAR,255,48.50,7.00,20.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brian Hoyer,QB,LV,NE,-157,41.50,-3.00,22.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
MyCole Pruitt,TE,ATL,WAS,-142,42.50,-2.50,22.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Lawrence Cager,TE,NYG,BUF,668,44.50,14.50,15.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Keaton Mitchell,RB,BAL,TEN,-204,41.50,-4.00,22.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Richardson,QB,IND,JAX,161,44.50,4.00,20.25,6900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Colton Dowell,WR,TEN,BAL,169,41.50,4.00,18.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Richie James,WR,KC,DEN,-603,47.00,-10.50,28.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Teddy Bridgewater,QB,DET,TB,-169,42.50,-3.00,22.75,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brady Russell,TE,SEA,CIN,127,44.50,2.50,21.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Stetson Bennett,QB,LAR,ARI,-326,48.50,-7.00,27.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jake Luton,QB,NO,HOU,-125,42.50,-1.50,22.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kenny McIntosh,RB,SEA,CIN,127,44.50,2.50,21.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
James Conner,RB,ARI,LAR,255,48.50,7.00,20.75,5800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
