PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Mo Alie-Cox,TE,IND,CLE,155,63.00,4.00,29.50,2500,2.63,1.1,0.0,0.0,1.6,1.6,0.6
Robert Tonyan,TE,CHI,LV,115,37.50,-15.00,26.25,2500,2.62,1.1,0.0,0.0,1.7,1.7,0.7
Elijah Mitchell,RB,SF,MIN,-315,46.50,2.00,22.25,5100,5.37,1.1,0.0,5.4,0.9,6.3,1.2
Donald Parham,TE,LAC,KC,210,52.00,4.50,23.75,3000,3.06,1.0,0.0,0.0,1.5,1.5,0.5
Julio Jones,WR,PHI,MIA,-165,48.50,-6.00,27.25,3300,3.30,1.0,0.0,0.2,2.4,2.6,0.8
Cedrick Wilson,WR,MIA,PHI,140,48.50,6.00,21.25,3000,2.91,1.0,0.0,0.1,1.8,1.9,0.6
Jordan Akins,TE,CLE,IND,-185,63.00,-4.00,33.50,2500,2.18,0.9,0.0,0.0,1.2,1.2,0.5
Emari Demercado,RB,ARI,SEA,350,37.50,8.50,14.50,4800,4.13,0.9,0.0,3.1,1.7,4.8,1.0
Trent Sherfield,WR,BUF,NE,-410,44.00,-2.50,23.25,3000,2.57,0.9,0.0,0.1,1.6,1.7,0.6
Isaiah Hodgins,WR,NYG,WAS,135,35.00,-6.50,20.75,4100,3.66,0.9,0.0,0.0,2.1,2.1,0.5
Ke'Shawn Vaughn,RB,TB,ATL,-150,39.00,-1.50,20.25,4400,4.08,0.9,0.0,4.5,0.9,5.4,1.2
Tyler Scott,WR,CHI,LV,115,37.50,-15.00,26.25,3000,2.69,0.9,0.0,0.1,1.7,1.8,0.6
Josiah Deguara,TE,GB,DEN,105,37.00,5.00,16.00,2600,2.27,0.9,0.0,0.0,1.5,1.5,0.6
Cam Akers,RB,MIN,SF,255,46.50,-2.00,24.25,4600,3.84,0.8,0.0,4.6,0.9,5.5,1.2
Isaiah Likely,TE,BAL,DET,-165,43.50,-27.00,35.25,2500,1.98,0.8,0.0,0.0,1.0,1.0,0.4
Will Mallory,TE,IND,CLE,155,63.00,4.00,29.50,2500,1.88,0.8,0.0,0.0,1.1,1.1,0.4
Devin Duvernay,WR,BAL,DET,-165,43.50,-27.00,35.25,3000,2.32,0.8,0.0,0.2,1.1,1.3,0.4
John Bates,TE,WAS,NYG,-160,35.00,6.50,14.25,2500,2.00,0.8,0.0,0.0,1.2,1.2,0.5
Taysom Hill,TE,NO,JAX,-140,46.00,3.00,21.50,3700,2.88,0.8,0.4,2.8,0.3,3.1,1.0
Clyde Edwards-Helaire,RB,KC,LAC,-260,52.00,-4.50,28.25,4200,3.23,0.8,0.0,2.7,0.8,3.5,0.8
Jamaal Williams,RB,NO,JAX,-140,46.00,3.00,21.50,4800,3.81,0.8,0.0,3.7,0.4,4.1,0.9
Sterling Shepard,WR,NYG,WAS,135,35.00,-6.50,20.75,3000,2.25,0.8,0.0,0.0,1.5,1.5,0.5
Samaje Perine,RB,DEN,GB,-125,37.00,-5.00,21.00,4500,3.30,0.7,0.0,1.8,1.5,3.3,0.7
Brenton Strange,TE,JAX,NO,120,46.00,-3.00,24.50,2500,1.79,0.7,0.0,0.0,1.1,1.1,0.4
Isaiah McKenzie,WR,IND,CLE,155,63.00,4.00,29.50,3000,2.22,0.7,0.0,0.2,1.2,1.4,0.5
Dontayvion Wicks,WR,GB,DEN,105,37.00,5.00,16.00,3000,2.05,0.7,0.0,0.1,1.4,1.5,0.5
Austin Hooper,TE,LV,CHI,-135,37.50,15.00,11.25,2500,1.82,0.7,0.0,0.0,1.1,1.1,0.4
Brandon Johnson,WR,DEN,GB,-125,37.00,-5.00,21.00,3000,2.19,0.7,0.0,0.0,1.3,1.3,0.4
Zach Evans,RB,LAR,PIT,-180,38.50,2.00,18.25,4000,2.19,0.6,0.0,2.8,0.5,3.3,0.8
Samori Toure,WR,GB,DEN,105,37.00,5.00,16.00,3000,1.80,0.6,0.0,0.0,1.2,1.2,0.4
Cordarrelle Patterson,RB,ATL,TB,130,39.00,1.50,18.75,4000,2.34,0.6,0.0,1.0,0.9,1.9,0.5
Cole Turner,TE,WAS,NYG,-160,35.00,6.50,14.25,2500,1.37,0.6,0.0,0.0,0.9,0.9,0.4
Jalin Hyatt,WR,NYG,WAS,135,35.00,-6.50,20.75,3000,1.78,0.6,0.0,0.0,1.1,1.1,0.4
Kendre Miller,RB,NO,JAX,-140,46.00,3.00,21.50,4300,2.81,0.6,0.0,3.0,0.6,3.6,0.8
Kyle Juszczyk,RB,SF,MIN,-315,46.50,2.00,22.25,4000,2.26,0.6,0.0,0.3,1.0,1.3,0.3
Khalil Shakir,WR,BUF,NE,-410,44.00,-2.50,23.25,3100,1.84,0.6,0.0,0.0,1.0,1.0,0.3
Matt Breida,RB,NYG,WAS,135,35.00,-6.50,20.75,4800,2.63,0.6,0.0,2.9,0.7,3.6,0.8
DeAndre Carter,WR,LV,CHI,-135,37.50,15.00,11.25,3000,1.65,0.6,0.0,0.1,0.8,0.9,0.3
Daniel Bellinger,TE,NYG,WAS,135,35.00,-6.50,20.75,2500,1.24,0.5,0.0,0.0,0.8,0.8,0.3
KhaDarel Hodge,WR,ATL,TB,130,39.00,1.50,18.75,3000,1.52,0.5,0.0,0.0,1.0,1.0,0.3
Foster Moreau,TE,NO,JAX,-140,46.00,3.00,21.50,2700,1.23,0.5,0.0,0.0,0.8,0.8,0.3
Keaton Mitchell,RB,BAL,DET,-165,43.50,-27.00,35.25,4000,2.01,0.5,0.0,2.2,0.5,2.7,0.7
Salvon Ahmed,RB,MIA,PHI,140,48.50,6.00,21.25,4600,2.26,0.5,0.0,1.7,0.6,2.3,0.5
Ameer Abdullah,RB,LV,CHI,-135,37.50,15.00,11.25,4000,1.98,0.5,0.0,0.1,1.2,1.3,0.3
Justyn Ross,WR,KC,LAC,-260,52.00,-4.50,28.25,3000,1.63,0.5,0.0,0.0,0.8,0.8,0.3
Brock Wright,TE,DET,BAL,140,43.50,27.00,8.25,2500,1.15,0.5,0.0,0.0,0.7,0.7,0.3
Jordan Mason,RB,SF,MIN,-315,46.50,2.00,22.25,5300,2.67,0.5,0.0,2.8,0.4,3.2,0.6
Jalen Reagor,WR,NE,BUF,315,44.00,2.50,20.75,3000,1.38,0.5,0.0,0.1,0.8,0.9,0.3
Tank Bigsby,RB,JAX,NO,120,46.00,-3.00,24.50,4200,2.26,0.5,0.0,3.0,0.3,3.3,0.8
Tucker Kraft,TE,GB,DEN,105,37.00,5.00,16.00,2500,1.00,0.4,0.0,0.0,0.6,0.6,0.2
Rakim Jarrett,WR,TB,ATL,-150,39.00,-1.50,20.25,3000,1.17,0.4,0.0,0.1,0.7,0.8,0.3
Tre Tucker,WR,LV,CHI,-135,37.50,15.00,11.25,3000,1.24,0.4,0.0,0.0,0.7,0.7,0.2
Marquise Goodwin,WR,CLE,IND,-185,63.00,-4.00,33.50,3000,1.15,0.4,0.0,0.0,0.8,0.8,0.3
David Bell,WR,CLE,IND,-185,63.00,-4.00,33.50,3000,1.11,0.4,0.0,0.0,0.7,0.7,0.2
Lil'Jordan Humphrey,WR,DEN,GB,-125,37.00,-5.00,21.00,3000,1.24,0.4,0.0,0.0,0.7,0.7,0.2
Byron Pringle,WR,WAS,NYG,-160,35.00,6.50,14.25,3000,1.15,0.4,0.0,0.0,0.8,0.8,0.3
Pharaoh Brown,TE,NE,BUF,315,44.00,2.50,20.75,2500,1.09,0.4,0.0,0.0,0.7,0.7,0.3
Eric Gray,RB,NYG,WAS,135,35.00,-6.50,20.75,4000,1.67,0.4,0.0,2.0,0.5,2.5,0.6
Tyquan Thornton,WR,NE,BUF,315,44.00,2.50,20.75,3000,1.08,0.4,0.0,0.0,0.7,0.7,0.2
Tim Jones,WR,JAX,NO,120,46.00,-3.00,24.50,3000,1.13,0.4,0.0,0.0,0.8,0.8,0.3
Reggie Gilliam,RB,BUF,NE,-410,44.00,-2.50,23.25,4000,1.12,0.3,0.0,0.1,0.5,0.6,0.2
Emanuel Wilson,RB,GB,DEN,105,37.00,5.00,16.00,4000,1.17,0.3,0.0,1.4,0.3,1.7,0.4
Scotty Miller,WR,ATL,TB,130,39.00,1.50,18.75,3000,0.86,0.3,0.0,0.0,0.6,0.6,0.2
Jimmy Graham,TE,NO,JAX,-140,46.00,3.00,21.50,2500,0.67,0.3,0.0,0.0,0.4,0.4,0.2
Ty Montgomery,WR,NE,BUF,315,44.00,2.50,20.75,3000,0.90,0.3,0.0,0.0,0.7,0.7,0.2
Van Jefferson,WR,ATL,TB,130,39.00,1.50,18.75,3500,1.14,0.3,0.0,0.0,0.7,0.7,0.2
Sean Tucker,RB,TB,ATL,-150,39.00,-1.50,20.25,4300,0.74,0.2,0.0,0.4,0.3,0.7,0.2
Ben Skowronek,WR,LAR,PIT,-180,38.50,2.00,18.25,3000,0.48,0.2,0.0,0.0,0.3,0.3,0.1
Isaiah Spiller,RB,LAC,KC,210,52.00,4.50,23.75,4500,0.90,0.2,0.0,0.9,0.3,1.2,0.3
Ty Johnson,RB,BUF,NE,-410,44.00,-2.50,23.25,4000,0.70,0.2,0.0,1.1,0.3,1.4,0.4
Boston Scott,RB,PHI,MIA,-165,48.50,-6.00,27.25,4000,0.86,0.2,0.0,0.7,0.2,0.9,0.2
Travis Homer,RB,CHI,LV,115,37.50,-15.00,26.25,4500,0.91,0.2,0.0,0.7,0.5,1.2,0.3
Ronnie Bell,WR,SF,MIN,-315,46.50,2.00,22.25,3300,0.58,0.2,0.0,0.0,0.4,0.4,0.1
Zamir White,RB,LV,CHI,-135,37.50,15.00,11.25,4700,0.87,0.2,0.0,1.1,0.2,1.3,0.3
Blake Bell,TE,KC,LAC,-260,52.00,-4.50,28.25,2500,0.40,0.2,0.0,0.0,0.3,0.3,0.1
Johnny Mundt,TE,MIN,SF,255,46.50,-2.00,24.25,2500,0.49,0.2,0.0,0.0,0.4,0.4,0.2
Chris Rodriguez,RB,WAS,NYG,-160,35.00,6.50,14.25,4000,0.73,0.2,0.0,0.6,0.3,0.9,0.2
Velus Jones,WR,CHI,LV,115,37.50,-15.00,26.25,3000,0.53,0.2,0.0,0.0,0.4,0.4,0.1
Ross Dwelley,TE,SF,MIN,-315,46.50,2.00,22.25,2500,0.57,0.2,0.0,0.0,0.4,0.4,0.2
Payne Durham,TE,TB,ATL,-150,39.00,-1.50,20.25,2500,0.55,0.2,0.0,0.0,0.4,0.4,0.2
Jack Stoll,TE,PHI,MIA,-165,48.50,-6.00,27.25,2500,0.43,0.2,0.0,0.0,0.3,0.3,0.1
Dee Eskridge,WR,SEA,ARI,-450,37.50,-8.50,23.00,3000,0.45,0.2,0.0,0.0,0.2,0.2,0.1
Chase Claypool,WR,MIA,PHI,140,48.50,6.00,21.25,3000,0.58,0.2,0.0,0.0,0.3,0.3,0.1
D'Ernest Johnson,RB,JAX,NO,120,46.00,-3.00,24.50,4000,0.92,0.2,0.0,0.9,0.3,1.2,0.3
N'Keal Harry,WR,MIN,SF,255,46.50,-2.00,24.25,3000,0.30,0.1,0.0,0.0,0.2,0.2,0.1
Miles Boykin,WR,PIT,LAR,150,38.50,-2.00,20.25,3000,0.39,0.1,0.0,0.0,0.4,0.4,0.1
Kene Nwangwu,RB,MIN,SF,255,46.50,-2.00,24.25,4000,0.43,0.1,0.0,0.0,0.0,0.0,0.0
Demarcus Robinson,WR,LAR,PIT,-180,38.50,2.00,18.25,3000,0.17,0.1,0.0,0.0,0.1,0.1,0.0
Antoine Green,WR,DET,BAL,140,43.50,27.00,8.25,3000,0.32,0.1,0.0,0.0,0.2,0.2,0.1
Ko Kieft,TE,TB,ATL,-150,39.00,-1.50,20.25,2500,0.34,0.1,0.0,0.0,0.3,0.3,0.1
Davis Allen,TE,LAR,PIT,-180,38.50,2.00,18.25,2500,0.14,0.1,0.0,0.0,0.1,0.1,0.0
Ty Chandler,RB,MIN,SF,255,46.50,-2.00,24.25,4000,0.52,0.1,0.0,0.3,0.2,0.5,0.1
Brandon Bolden,RB,LV,CHI,-135,37.50,15.00,11.25,4000,0.23,0.1,0.0,0.1,0.1,0.2,0.1
Brycen Hopkins,TE,LAR,PIT,-180,38.50,2.00,18.25,2500,0.34,0.1,0.0,0.0,0.2,0.2,0.1
Gary Brightwell,RB,NYG,WAS,135,35.00,-6.50,20.75,4000,0.56,0.1,0.0,0.5,0.2,0.7,0.2
Pierre Strong,RB,CLE,IND,-185,63.00,-4.00,33.50,4200,0.57,0.1,0.0,0.5,0.2,0.7,0.2
Charlie Kolar,TE,BAL,DET,-165,43.50,-27.00,35.25,2500,0.36,0.1,0.0,0.0,0.2,0.2,0.1
Greg Dortch,WR,ARI,SEA,350,37.50,8.50,14.50,3000,0.30,0.1,0.0,0.0,0.2,0.2,0.1
Trent Taylor,WR,CHI,LV,115,37.50,-15.00,26.25,3000,0.26,0.1,0.0,0.0,0.2,0.2,0.1
DK Metcalf,WR,SEA,ARI,-450,37.50,-8.50,23.00,6800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tommy DeVito,QB,NYG,WAS,135,35.00,-6.50,20.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brayden Willis,TE,SF,MIN,-315,46.50,2.00,22.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Sean Clifford,QB,GB,DEN,105,37.00,5.00,16.00,4100,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jalen Virgil,WR,DEN,GB,-125,37.00,-5.00,21.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Cameron Latu,TE,SF,MIN,-315,46.50,2.00,22.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Greg Dulcich,TE,DEN,GB,-125,37.00,-5.00,21.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Teddy Bridgewater,QB,DET,BAL,140,43.50,27.00,8.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Rodney Williams,TE,PIT,LAR,150,38.50,-2.00,20.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chase Edmonds,RB,TB,ATL,-150,39.00,-1.50,20.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyren Williams,RB,LAR,PIT,-180,38.50,2.00,18.25,7100,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mitch Trubisky,QB,PIT,LAR,150,38.50,-2.00,20.25,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kenny McIntosh,RB,SEA,ARI,-450,37.50,-8.50,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Josh Ali,WR,ATL,TB,130,39.00,1.50,18.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dorian Thompson-Robinson,QB,CLE,IND,-185,63.00,-4.00,33.50,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tim Patrick,WR,DEN,GB,-125,37.00,-5.00,21.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Damien Harris,RB,BUF,NE,-410,44.00,-2.50,23.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zach Charbonnet,RB,SEA,ARI,-450,37.50,-8.50,23.00,4300,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Justin Shorter,WR,BUF,NE,-410,44.00,-2.50,23.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Albert Okwuegbunam,TE,PHI,MIA,-165,48.50,-6.00,27.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyler Murray,QB,ARI,SEA,350,37.50,8.50,14.50,5900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Heinicke,QB,ATL,TB,130,39.00,1.50,18.75,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marlon Mack,RB,ARI,SEA,350,37.50,8.50,14.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Blake Whiteheart,TE,ARI,SEA,350,37.50,8.50,14.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zach Pascal,WR,ARI,SEA,350,37.50,8.50,14.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Chubb,RB,CLE,IND,-185,63.00,-4.00,33.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dareke Young,WR,SEA,ARI,-450,37.50,-8.50,23.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Bryce Ford-Wheaton,WR,NYG,WAS,135,35.00,-6.50,20.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Clayton Tune,QB,ARI,SEA,350,37.50,8.50,14.50,4400,0.00,0.0,0.0,0.0,0.0,0.0,0.0
C.J. Beathard,QB,JAX,NO,120,46.00,-3.00,24.50,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Deebo Samuel,WR,SF,MIN,-315,46.50,2.00,22.25,6000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Justin Jefferson,WR,MIN,SF,255,46.50,-2.00,24.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hendon Hooker,QB,DET,BAL,140,43.50,27.00,8.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Bo Melton,WR,GB,DEN,105,37.00,5.00,16.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Cedric Tillman,WR,CLE,IND,-185,63.00,-4.00,33.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kayshon Boutte,WR,NE,BUF,315,44.00,2.50,20.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
James Conner,RB,ARI,SEA,350,37.50,8.50,14.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jaren Hall,QB,MIN,SF,255,46.50,-2.00,24.25,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
A.T. Perry,WR,NO,JAX,-140,46.00,3.00,21.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Parker Washington,WR,JAX,NO,120,46.00,-3.00,24.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Elijah Cooks,WR,JAX,NO,120,46.00,-3.00,24.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Robbie Chosen,WR,MIA,PHI,140,48.50,6.00,21.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Henry Pearson,RB,GB,DEN,105,37.00,5.00,16.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Leonard Taylor,TE,JAX,NO,120,46.00,-3.00,24.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Allen,QB,BUF,NE,-410,44.00,-2.50,23.25,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Aidan O'Connell,QB,LV,CHI,-135,37.50,15.00,11.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jamison Crowder,WR,WAS,NYG,-160,35.00,6.50,14.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jake Haener,QB,NO,JAX,-140,46.00,3.00,21.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ben Sims,TE,GB,DEN,105,37.00,5.00,16.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Daniel Jones,QB,NYG,WAS,135,35.00,-6.50,20.75,5600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nyheim Hines,RB,BUF,NE,-410,44.00,-2.50,23.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nick Mullens,QB,MIN,SF,255,46.50,-2.00,24.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Malik Heath,WR,GB,DEN,105,37.00,5.00,16.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Malik Knowles,WR,MIN,SF,255,46.50,-2.00,24.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Garoppolo,QB,LV,CHI,-135,37.50,15.00,11.25,5200,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Evan Hull,RB,IND,CLE,155,63.00,4.00,29.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mike Williams,WR,LAC,KC,210,52.00,4.50,23.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
JuJu Smith-Schuster,WR,NE,BUF,315,44.00,2.50,20.75,3200,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Stetson Bennett,QB,LAR,PIT,-180,38.50,2.00,18.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brady Russell,TE,SEA,ARI,-450,37.50,-8.50,23.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Allen,QB,SF,MIN,-315,46.50,2.00,22.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tanner McKee,QB,PHI,MIA,-165,48.50,-6.00,27.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Julian Hill,TE,MIA,PHI,140,48.50,6.00,21.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Elijah Higgins,TE,ARI,SEA,350,37.50,8.50,14.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Sam Darnold,QB,SF,MIN,-315,46.50,2.00,22.25,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Roschon Johnson,RB,CHI,LV,115,37.50,-15.00,26.25,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nate Adkins,TE,DEN,GB,-125,37.00,-5.00,21.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Russell Gage,WR,TB,ATL,-150,39.00,-1.50,20.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Drew Lock,QB,SEA,ARI,-450,37.50,-8.50,23.00,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Anthony Richardson,QB,IND,CLE,155,63.00,4.00,29.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Alfonzo Graham,RB,PIT,LAR,150,38.50,-2.00,20.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chris Brooks,RB,MIA,PHI,140,48.50,6.00,21.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Elijah Dotson,RB,LAC,KC,210,52.00,4.50,23.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
De'Von Achane,RB,MIA,PHI,140,48.50,6.00,21.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Mitchell Tinsley,WR,WAS,NYG,-160,35.00,6.50,14.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Andrew DePaola,TE,MIN,SF,255,46.50,-2.00,24.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zonovan Knight,RB,DET,BAL,140,43.50,27.00,8.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Burton,RB,DEN,GB,-125,37.00,-5.00,21.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hunter Long,TE,LAR,PIT,-180,38.50,2.00,18.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Alex Armah,RB,WAS,NYG,-160,35.00,6.50,14.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zach Wood,TE,NO,JAX,-140,46.00,3.00,21.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Joe Reed,WR,CHI,LV,115,37.50,-15.00,26.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ashton Dulin,WR,IND,CLE,155,63.00,4.00,29.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Rashaad Penny,RB,PHI,MIA,-165,48.50,-6.00,27.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Khari Blasingame,RB,CHI,LV,115,37.50,-15.00,26.25,4000,0.16,0.0,0.0,0.4,0.1,0.5,0.1
Simi Fehoko,WR,LAC,KC,210,52.00,4.50,23.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Austin Walter,RB,LV,CHI,-135,37.50,15.00,11.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Keith Smith,RB,ATL,TB,130,39.00,1.50,18.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Blaine Gabbert,QB,KC,LAC,-260,52.00,-4.50,28.25,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tre Nixon,WR,NE,BUF,315,44.00,2.50,20.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Juwan Johnson,TE,NO,JAX,-140,46.00,3.00,21.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Justin Watson,WR,KC,LAC,-260,52.00,-4.50,28.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kyle Trask,QB,TB,ATL,-150,39.00,-1.50,20.25,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Chris Manhertz,TE,DEN,GB,-125,37.00,-5.00,21.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Godwin Igwebuike,RB,PIT,LAR,150,38.50,-2.00,20.25,4000,0.12,0.0,0.0,0.2,0.2,0.4,0.1
David Montgomery,RB,DET,BAL,140,43.50,27.00,8.25,7200,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brandon Dillon,TE,WAS,NYG,-160,35.00,6.50,14.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jacoby Brissett,QB,WAS,NYG,-160,35.00,6.50,14.25,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Charlie Woerner,TE,SF,MIN,-315,46.50,2.00,22.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jesper Horsted,TE,LV,CHI,-135,37.50,15.00,11.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Patrick Scales,TE,CHI,LV,115,37.50,-15.00,26.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Matthew Slater,WR,NE,BUF,315,44.00,2.50,20.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Nate Sudfeld,QB,DET,BAL,140,43.50,27.00,8.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Khalil Herbert,RB,CHI,LV,115,37.50,-15.00,26.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Dax Milne,WR,WAS,NYG,-160,35.00,6.50,14.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Shane Zylstra,TE,DET,BAL,140,43.50,27.00,8.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Zach Davidson,TE,BUF,NE,-410,44.00,-2.50,23.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Eno Benjamin,RB,NO,JAX,-140,46.00,3.00,21.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Quintin Morris,TE,BUF,NE,-410,44.00,-2.50,23.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Andre Baccellia,WR,ARI,SEA,350,37.50,8.50,14.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Sam Ehlinger,QB,IND,CLE,155,63.00,4.00,29.50,4600,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tyler Ott,TE,BAL,DET,-165,43.50,-27.00,35.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kylen Granson,TE,IND,CLE,155,63.00,4.00,29.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Easton Stick,QB,LAC,KC,210,52.00,4.50,23.75,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tommy Sweeney,TE,NYG,WAS,135,35.00,-6.50,20.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
