PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Justin Herbert,QB,LAC,NO,-351,40,-7.5,23.75,5400,16.11,3,32.7,3.2,0,3.2,6.6
Bo Nix,QB,DEN,CAR,-460,43.5,-9,26.25,5600,16.79,3,32.7,4.2,0,4.2,6.6
Matthew Stafford,QB,LAR,MIN,128,48,3,22.5,5500,15.74,2.9,33.1,0.9,0,0.9,6.2
Jalen McMillan,WR,TB,ATL,119,46,2.5,21.75,3700,10.72,2.9,0,0.3,6.4,6.7,1.8
Brock Purdy,QB,SF,DAL,-216,46,-4.5,25.25,6300,18.21,2.9,28.6,2.3,0,2.3,4.9
Aaron Rodgers,QB,NYJ,NE,-352,41.5,-7.5,24.5,5700,16.61,2.9,32.1,1.9,0,1.9,6
Kyler Murray,QB,ARI,MIA,139,46.5,3,21.75,6400,18.66,2.9,29.9,7,0,7,5.8
Mason Rudolph,QB,TEN,DET,447,45.5,11,17.25,4400,12.68,2.9,34.3,2.5,0,2.5,8.4
Cade Otton,TE,TB,ATL,119,46,2.5,21.75,3500,9.99,2.8,0,0,5.9,5.9,1.7
Anthony Richardson,QB,IND,HOU,198,46,5.5,20.25,5800,16.52,2.8,28.1,7,0,7,6.1
Trevor Lawrence,QB,JAX,GB,179,49,4.5,22.25,5600,15.76,2.8,32,3,0,3,6.3
Geno Smith,QB,SEA,BUF,142,47,3,22,5900,16.35,2.8,33.2,2.8,0,2.8,6.1
Sam Darnold,QB,MIN,LAR,-153,48,-3,25.5,6200,17.54,2.8,34.4,2.7,0,2.7,6
Daniel Jones,QB,NYG,PIT,233,36.5,6.5,15,5300,14.56,2.8,34.1,4.9,0,4.9,7.4
Caleb Williams,QB,CHI,WAS,-135,43.5,-2.5,23,6000,17.06,2.8,32.1,4,0,4,6
Andy Dalton,QB,CAR,DEN,348,43.5,9,17.25,4900,13.09,2.7,30.9,2.9,0,2.9,6.9
Tua Tagovailoa,QB,MIA,ARI,-168,46.5,-3,24.75,6100,16.32,2.7,30.8,1.9,0,1.9,5.4
Joe Burrow,QB,CIN,PHI,-132,48,-2,25,7000,19.16,2.7,34.3,3.2,0,3.2,5.4
Lamar Jackson,QB,BAL,CLE,-441,44.5,-9,26.75,8000,21.77,2.7,27.3,8.9,0,8.9,4.5
Jayden Daniels,QB,WAS,CHI,113,43.5,2.5,20.5,7300,19.41,2.7,28.2,9.1,0,9.1,5.1
Kirk Cousins,QB,ATL,TB,-142,46,-2.5,24.25,6200,16.46,2.7,31.9,1.7,0,1.7,5.4
Jordan Love,QB,GB,JAX,-220,49,-4.5,26.75,7100,18.93,2.7,31.9,2.6,0,2.6,4.9
Tyreek Hill,WR,MIA,ARI,-168,46.5,-3,24.75,7000,19.13,2.7,0,0.3,9.5,9.8,1.4
Devaughn Vele,WR,DEN,CAR,-460,43.5,-9,26.25,3400,8.89,2.6,0,0,5,5,1.5
Jalen Hurts,QB,PHI,CIN,111,48,2,23,7500,19.45,2.6,29,8.9,0,8.9,5.1
Jared Goff,QB,DET,TEN,-622,45.5,-11,28.25,6600,16.84,2.6,28,1.5,0,1.5,4.5
Josh Allen,QB,BUF,SEA,-173,47,-3,25,7800,20.37,2.6,32.9,4.2,0,4.2,4.8
Jaylen Waddle,WR,MIA,ARI,-168,46.5,-3,24.75,5400,13.77,2.6,0,0.2,7.2,7.4,1.4
Patrick Mahomes,QB,KC,LV,-523,41.5,-10,25.75,6800,16.96,2.5,34,4.1,0,4.1,5.6
Los Angeles Chargers,D,LAC,NO,-351,40,-7.5,23.75,3300,8.23,2.5,0,0,0,0,0
Drake Maye,QB,NE,NYJ,275,41.5,7.5,17,5500,13.71,2.5,30.4,5.8,0,5.8,6.6
C.J. Stroud,QB,HOU,IND,-244,46,-5.5,25.75,6900,17.05,2.5,34.4,2.7,0,2.7,5.4
Breece Hall,RB,NYJ,NE,-352,41.5,-7.5,24.5,7300,18.49,2.5,0,16.9,4.4,21.3,2.9
Jameis Winston,QB,CLE,BAL,342,44.5,9,17.75,5200,13.13,2.5,31.1,2.1,0,2.1,6.4
Gardner Minshew,QB,LV,KC,387,41.5,10,15.75,4800,11.56,2.4,31.6,2.1,0,2.1,7
Lucas Krull,TE,DEN,CAR,-460,43.5,-9,26.25,2700,6.4,2.4,0,0,3.7,3.7,1.4
New York Giants,D,NYG,PIT,233,36.5,6.5,15,2500,5.97,2.4,0,0,0,0,0
D'Andre Swift,RB,CHI,WAS,-135,43.5,-2.5,23,6200,14.62,2.4,0,14.8,3.9,18.7,3
De'Von Achane,RB,MIA,ARI,-168,46.5,-3,24.75,6200,14.87,2.4,0,10.4,4.8,15.2,2.5
Jakobi Meyers,WR,LV,KC,387,41.5,10,15.75,5400,12.81,2.4,0.1,0.4,8.5,8.9,1.7
Dak Prescott,QB,DAL,SF,176,46,4.5,20.75,6500,15.89,2.4,33.1,3.2,0,3.2,5.6
Pittsburgh Steelers,D,PIT,NYG,-292,36.5,-6.5,21.5,3500,8.33,2.4,0,0,0,0,0
Ladd McConkey,WR,LAC,NO,-351,40,-7.5,23.75,5100,12.1,2.4,0,0.1,6.9,7,1.4
Baker Mayfield,QB,TB,ATL,119,46,2.5,21.75,6700,15.87,2.4,34.4,3.2,0,3.2,5.6
Carolina Panthers,D,CAR,DEN,348,43.5,9,17.25,2300,5.62,2.4,0,0,0,0,0
Trey McBride,TE,ARI,MIA,139,46.5,3,21.75,5500,12.55,2.3,0,0,7.4,7.4,1.3
Travis Kelce,TE,KC,LV,-523,41.5,-10,25.75,6000,13.87,2.3,0,0.1,7.6,7.7,1.3
Courtland Sutton,WR,DEN,CAR,-460,43.5,-9,26.25,5300,12.12,2.3,0,0.1,7,7.1,1.3
New England Patriots,D,NE,NYJ,275,41.5,7.5,17,2500,5.7,2.3,0,0,0,0,0
Kansas City Chiefs,D,KC,LV,-523,41.5,-10,25.75,3600,8.14,2.3,0,0,0,0,0
Bijan Robinson,RB,ATL,TB,-142,46,-2.5,24.25,7200,16.77,2.3,0,15.1,4.5,19.6,2.7
Jacksonville Jaguars,D,JAX,GB,179,49,4.5,22.25,2300,5.19,2.3,0,0,0,0,0
Amari Cooper,WR,BUF,SEA,-173,47,-3,25,6000,13.94,2.3,0,0.1,7.1,7.2,1.2
Baltimore Ravens,D,BAL,CLE,-441,44.5,-9,26.75,3400,7.96,2.3,0,0,0,0,0
Aaron Jones,RB,MIN,LAR,-153,48,-3,25.5,6600,14.85,2.3,0,14.3,3.6,17.9,2.7
Noah Gray,TE,KC,LV,-523,41.5,-10,25.75,3000,6.71,2.2,0,0,3.5,3.5,1.2
Garrett Wilson,WR,NYJ,NE,-352,41.5,-7.5,24.5,6700,14.98,2.2,0,0.3,8.2,8.5,1.3
Hunter Henry,TE,NE,NYJ,275,41.5,7.5,17,3800,8.29,2.2,0,0,5.3,5.3,1.4
Amon-Ra St. Brown,WR,DET,TEN,-622,45.5,-11,28.25,8400,18.13,2.2,0,0.4,9.2,9.6,1.1
Evan Engram,TE,JAX,GB,179,49,4.5,22.25,5000,11,2.2,0,0,6.6,6.6,1.3
Josh Jacobs,RB,GB,JAX,-220,49,-4.5,26.75,6600,14.63,2.2,0,14.8,3,17.8,2.7
Kareem Hunt,RB,KC,LV,-523,41.5,-10,25.75,6300,13.74,2.2,0,17.1,1.8,18.9,3
George Kittle,TE,SF,DAL,-216,46,-4.5,25.25,5800,13.01,2.2,0,0.1,5.9,6,1
Dallas Cowboys,D,DAL,SF,176,46,4.5,20.75,2400,5.25,2.2,0,0,0,0,0
Davante Adams,WR,NYJ,NE,-352,41.5,-7.5,24.5,7100,15.38,2.2,0,0.1,8.7,8.8,1.2
Chicago Bears,D,CHI,WAS,-135,43.5,-2.5,23,2700,6.03,2.2,0,0,0,0,0
Cleveland Browns,D,CLE,BAL,342,44.5,9,17.75,2400,5.38,2.2,0,0,0,0,0
Russell Wilson,QB,PIT,NYG,-292,36.5,-6.5,21.5,5900,12.82,2.2,26.5,3.1,0,3.1,5
Ja'Tavion Sanders,TE,CAR,DEN,348,43.5,9,17.25,3100,6.82,2.2,0,0,4.3,4.3,1.4
Denver Broncos,D,DEN,CAR,-460,43.5,-9,26.25,3700,7.99,2.2,0,0,0,0,0
Seattle Seahawks,D,SEA,BUF,142,47,3,22,2500,5.41,2.2,0,0,0,0,0
Drake London,WR,ATL,TB,-142,46,-2.5,24.25,7200,15.84,2.2,0,0.1,8.5,8.6,1.2
New York Jets,D,NYJ,NE,-352,41.5,-7.5,24.5,3500,7.6,2.2,0,0,0,0,0
Atlanta Falcons,D,ATL,TB,-142,46,-2.5,24.25,2600,5.8,2.2,0,0,0,0,0
Tee Higgins,WR,CIN,PHI,-132,48,-2,25,6500,14.48,2.2,0,0.1,7.7,7.8,1.2
DeVonta Smith,WR,PHI,CIN,111,48,2,23,6600,13.63,2.1,0,0.1,7.4,7.5,1.1
Tucker Kraft,TE,GB,JAX,-220,49,-4.5,26.75,4600,9.77,2.1,0,0,5,5,1.1
Jahmyr Gibbs,RB,DET,TEN,-622,45.5,-11,28.25,7400,15.76,2.1,0,11.7,4.1,15.8,2.1
Derrick Henry,RB,BAL,CLE,-441,44.5,-9,26.75,8100,16.62,2.1,0,17.4,1.4,18.8,2.3
San Francisco 49ers,D,SF,DAL,-216,46,-4.5,25.25,3000,6.18,2.1,0,0,0,0,0
Joe Mixon,RB,HOU,IND,-244,46,-5.5,25.75,7700,16.17,2.1,0,15.8,3.5,19.3,2.5
Detroit Lions,D,DET,TEN,-622,45.5,-11,28.25,3800,8.07,2.1,0,0,0,0,0
Alvin Kamara,RB,NO,LAC,277,40,7.5,16.25,7600,15.98,2.1,0,16.5,4.9,21.4,2.8
Dalton Kincaid,TE,BUF,SEA,-173,47,-3,25,4900,10.04,2.1,0,0,5.5,5.5,1.1
Houston Texans,D,HOU,IND,-244,46,-5.5,25.75,3100,6.39,2.1,0,0,0,0,0
Malik Nabers,WR,NYG,PIT,233,36.5,6.5,15,7000,14.91,2.1,0,0.1,9.8,9.9,1.4
Cincinnati Bengals,D,CIN,PHI,-132,48,-2,25,2800,5.73,2.1,0,0,0,0,0
New Orleans Saints,D,NO,LAC,277,40,7.5,16.25,2600,5.49,2.1,0,0,0,0,0
Zay Flowers,WR,BAL,CLE,-441,44.5,-9,26.75,6800,13.91,2.1,0,0.5,7.1,7.6,1.1
Sterling Shepard,WR,TB,ATL,119,46,2.5,21.75,3800,7.89,2.1,0,0,4.6,4.6,1.2
Derek Carr,QB,NO,LAC,277,40,7.5,16.25,5700,12.21,2.1,31.2,1.8,0,1.8,5.8
Kyren Williams,RB,LAR,MIN,128,48,3,22.5,8200,16.78,2.1,0,17.8,3,20.8,2.5
Brian Thomas,WR,JAX,GB,179,49,4.5,22.25,6400,13.52,2.1,0,0.1,7.5,7.6,1.2
Khalil Shakir,WR,BUF,SEA,-173,47,-3,25,5900,12.51,2.1,0,0.1,6.2,6.3,1.1
Elijah Moore,WR,CLE,BAL,342,44.5,9,17.75,3700,7.6,2.1,0,0.3,5.3,5.6,1.5
Will Dissly,TE,LAC,NO,-351,40,-7.5,23.75,3000,6.32,2.1,0,0,3.5,3.5,1.2
Chris Olave,WR,NO,LAC,277,40,7.5,16.25,6400,13.66,2.1,0,0.1,8.6,8.7,1.4
Dallas Goedert,TE,PHI,CIN,111,48,2,23,4500,9.33,2.1,0,0,5.4,5.4,1.2
Brock Bowers,TE,LV,KC,387,41.5,10,15.75,6100,12.61,2.1,0,0,7.8,7.8,1.3
DeMario Douglas,WR,NE,NYJ,275,41.5,7.5,17,4700,9.78,2.1,0,0.4,6.3,6.7,1.4
Terry McLaurin,WR,WAS,CHI,113,43.5,2.5,20.5,6900,14.69,2.1,0,0.1,7.9,8,1.2
Noah Fant,TE,SEA,BUF,142,47,3,22,3700,7.69,2.1,0,0,4.4,4.4,1.2
DJ Moore,WR,CHI,WAS,-135,43.5,-2.5,23,6600,13.63,2.1,0,0.2,7.3,7.5,1.1
Quentin Johnston,WR,LAC,NO,-351,40,-7.5,23.75,4500,9.29,2.1,0,0.1,5.4,5.5,1.2
Jerry Jeudy,WR,CLE,BAL,342,44.5,9,17.75,4800,10.26,2.1,0,0.1,6.8,6.9,1.4
Las Vegas Raiders,D,LV,KC,387,41.5,10,15.75,2400,5.13,2.1,0,0,0,0,0
Ray-Ray McCloud,WR,ATL,TB,-142,46,-2.5,24.25,4300,8.83,2.1,0,0.8,5.1,5.9,1.4
Jonnu Smith,TE,MIA,ARI,-168,46.5,-3,24.75,3600,7.65,2.1,0,0,4,4,1.1
George Pickens,WR,PIT,NYG,-292,36.5,-6.5,21.5,6300,13.43,2.1,0,0.1,7.2,7.3,1.2
Jauan Jennings,WR,SF,DAL,-216,46,-4.5,25.25,5100,10.64,2.1,0,0.1,5.3,5.4,1.1
Kenneth Walker,RB,SEA,BUF,142,47,3,22,7800,16.07,2.1,0,16.4,4.1,20.5,2.6
Javonte Williams,RB,DEN,CAR,-460,43.5,-9,26.25,6000,12.72,2.1,0,11,4,15,2.5
Green Bay Packers,D,GB,JAX,-220,49,-4.5,26.75,3200,6.26,2,0,0,0,0,0
Cole Kmet,TE,CHI,WAS,-135,43.5,-2.5,23,4700,9.32,2,0,0,5.2,5.2,1.1
Erick All,TE,CIN,PHI,-132,48,-2,25,2600,5.16,2,0,0,2.7,2.7,1
Tyler Conklin,TE,NYJ,NE,-352,41.5,-7.5,24.5,3400,6.66,2,0,0,3.9,3.9,1.1
David Njoku,TE,CLE,BAL,342,44.5,9,17.75,5100,10.1,2,0,0,6.7,6.7,1.3
David Montgomery,RB,DET,TEN,-622,45.5,-11,28.25,6400,12.88,2,0,13.4,1.5,14.9,2.3
Mark Andrews,TE,BAL,CLE,-441,44.5,-9,26.75,4000,8.11,2,0,0,4,4,1
Rome Odunze,WR,CHI,WAS,-135,43.5,-2.5,23,5100,10.03,2,0,0.1,5.6,5.7,1.1
Deebo Samuel,WR,SF,DAL,-216,46,-4.5,25.25,6900,13.78,2,0,2.4,5.7,8.1,1.2
Jayden Reed,WR,GB,JAX,-220,49,-4.5,26.75,6700,13.47,2,0,1.2,6.1,7.3,1.1
Stefon Diggs,WR,HOU,IND,-244,46,-5.5,25.75,7500,15.25,2,0,0.1,7.9,8,1.1
Dalton Schultz,TE,HOU,IND,-244,46,-5.5,25.75,4100,8.37,2,0,0,4.4,4.4,1.1
Troy Franklin,WR,DEN,CAR,-460,43.5,-9,26.25,4100,8.11,2,0,0.2,4.8,5,1.2
CeeDee Lamb,WR,DAL,SF,176,46,4.5,20.75,8600,16.75,2,0,0.8,8.9,9.7,1.1
Diontae Johnson,WR,CAR,DEN,348,43.5,9,17.25,6300,12.66,2,0,0.1,8.9,9,1.4
Romeo Doubs,WR,GB,JAX,-220,49,-4.5,26.75,5700,11.25,2,0,0.1,6.1,6.2,1.1
Miami Dolphins,D,MIA,ARI,-168,46.5,-3,24.75,3000,5.91,2,0,0,0,0,0
Trey Palmer,WR,TB,ATL,119,46,2.5,21.75,3500,7.03,2,0,0.4,4.2,4.6,1.3
Jonathan Taylor,RB,IND,HOU,198,46,5.5,20.25,7500,14.95,2,0,17.2,2.5,19.7,2.6
Tank Dell,WR,HOU,IND,-244,46,-5.5,25.75,6300,12.37,2,0,0.9,5.6,6.5,1
Ja'Marr Chase,WR,CIN,PHI,-132,48,-2,25,8500,17.22,2,0,0.2,8.4,8.6,1
Jake Ferguson,TE,DAL,SF,176,46,4.5,20.75,5300,10.41,2,0,0,6.2,6.2,1.2
Chase Brown,RB,CIN,PHI,-132,48,-2,25,5800,11.34,2,0,10.7,3.1,13.8,2.4
Washington Commanders,D,WAS,CHI,113,43.5,2.5,20.5,2900,5.84,2,0,0,0,0,0
Kyle Pitts,TE,ATL,TB,-142,46,-2.5,24.25,4400,8.84,2,0,0,4.9,4.9,1.1
A.J. Brown,WR,PHI,CIN,111,48,2,23,8200,16.41,2,0,0.1,8.4,8.5,1
DK Metcalf,WR,SEA,BUF,142,47,3,22,6500,13.02,2,0,0.1,7.1,7.2,1.1
Ricky Pearsall,WR,SF,DAL,-216,46,-4.5,25.25,3900,7.91,2,0,0.2,4.1,4.3,1.1
Pat Freiermuth,TE,PIT,NYG,-292,36.5,-6.5,21.5,4300,8.78,2,0,0,5.5,5.5,1.3
Brian Robinson,RB,WAS,CHI,113,43.5,2.5,20.5,6400,11.88,1.9,0,14.8,2.5,17.3,2.7
James Conner,RB,ARI,MIA,139,46.5,3,21.75,6500,12.27,1.9,0,14.5,2,16.5,2.5
James Cook,RB,BUF,SEA,-173,47,-3,25,7000,13.31,1.9,0,14.5,2.5,17,2.4
Los Angeles Rams,D,LAR,MIN,128,48,3,22.5,2800,5.37,1.9,0,0,0,0,0
Christian Watson,WR,GB,JAX,-220,49,-4.5,26.75,5200,10.1,1.9,0,0.3,5,5.3,1
Tyler Lockett,WR,SEA,BUF,142,47,3,22,5600,10.79,1.9,0,0.1,6.1,6.2,1.1
Marvin Harrison,WR,ARI,MIA,139,46.5,3,21.75,6800,13.05,1.9,0,0.1,7.1,7.2,1.1
Colby Parkinson,TE,LAR,MIN,128,48,3,22.5,3900,7.25,1.9,0,0,4.2,4.2,1.1
Cooper Kupp,WR,LAR,MIN,128,48,3,22.5,8000,15.06,1.9,0,0.3,8.1,8.4,1
Rhamondre Stevenson,RB,NE,NYJ,275,41.5,7.5,17,6000,11.34,1.9,0,12.8,3.5,16.3,2.7
Jordan Addison,WR,MIN,LAR,-153,48,-3,25.5,5700,10.73,1.9,0,0.2,5.7,5.9,1
Demarcus Robinson,WR,LAR,MIN,128,48,3,22.5,4500,8.6,1.9,0,0.1,4.9,5,1.1
Michael Wilson,WR,ARI,MIA,139,46.5,3,21.75,4900,9.46,1.9,0,0.1,5.7,5.8,1.2
Wan'Dale Robinson,WR,NYG,PIT,233,36.5,6.5,15,5900,11.17,1.9,0,0.7,7.6,8.3,1.4
Arizona Cardinals,D,ARI,MIA,139,46.5,3,21.75,2900,5.6,1.9,0,0,0,0,0
Zach Ertz,TE,WAS,CHI,113,43.5,2.5,20.5,4200,7.92,1.9,0,0,4.9,4.9,1.2
Buffalo Bills,D,BUF,SEA,-173,47,-3,25,3000,5.82,1.9,0,0,0,0,0
Saquon Barkley,RB,PHI,CIN,111,48,2,23,8300,16.02,1.9,0,17.9,3.3,21.2,2.6
Darnell Mooney,WR,ATL,TB,-142,46,-2.5,24.25,5800,11.09,1.9,0,0.2,6.4,6.6,1.1
Indianapolis Colts,D,IND,HOU,198,46,5.5,20.25,2700,5.03,1.9,0,0,0,0,0
J.K. Dobbins,RB,LAC,NO,-351,40,-7.5,23.75,6900,13.33,1.9,0,15.1,2.6,17.7,2.6
Tampa Bay Buccaneers,D,TB,ATL,119,46,2.5,21.75,2800,5.28,1.9,0,0,0,0,0
Rashod Bateman,WR,BAL,CLE,-441,44.5,-9,26.75,4300,8.22,1.9,0,0.1,4.4,4.5,1
Rachaad White,RB,TB,ATL,119,46,2.5,21.75,5700,10.65,1.9,0,8.8,3.6,12.4,2.2
Jordan Mason,RB,SF,DAL,-216,46,-4.5,25.25,7900,14.71,1.9,0,15.9,2.2,18.1,2.3
Tony Pollard,RB,TEN,DET,447,45.5,11,17.25,6500,12.16,1.9,0,15.2,3.2,18.4,2.8
Cedric Tillman,WR,CLE,BAL,342,44.5,9,17.75,3300,5.79,1.8,0,0.1,4.1,4.2,1.3
Travis Etienne,RB,JAX,GB,179,49,4.5,22.25,5900,10.63,1.8,0,9.1,3.8,12.9,2.2
Jaxon Smith-Njigba,WR,SEA,BUF,142,47,3,22,6100,10.69,1.8,0,0.1,6.7,6.8,1.1
Rico Dowdle,RB,DAL,SF,176,46,4.5,20.75,6000,10.55,1.8,0,11.7,2.8,14.5,2.4
Dontayvion Wicks,WR,GB,JAX,-220,49,-4.5,26.75,5300,9.44,1.8,0,0.2,4.6,4.8,0.9
Noah Brown,WR,WAS,CHI,113,43.5,2.5,20.5,3900,6.96,1.8,0,0.1,3.9,4,1
Kayshon Boutte,WR,NE,NYJ,275,41.5,7.5,17,3600,6.32,1.8,0,0.2,4.1,4.3,1.2
Chuba Hubbard,RB,CAR,DEN,348,43.5,9,17.25,6700,11.96,1.8,0,13.7,3.2,16.9,2.5
Xavier Hutchinson,WR,HOU,IND,-244,46,-5.5,25.75,3400,6.16,1.8,0,0.4,3.1,3.5,1
Sam LaPorta,TE,DET,TEN,-622,45.5,-11,28.25,4800,8.62,1.8,0,0,4.4,4.4,0.9
Lil'Jordan Humphrey,WR,DEN,CAR,-460,43.5,-9,26.25,3300,5.85,1.8,0,0,3.5,3.5,1.1
Xavier Legette,WR,CAR,DEN,348,43.5,9,17.25,5000,9.13,1.8,0,0.2,6.2,6.4,1.3
Tennessee Titans,D,TEN,DET,447,45.5,11,17.25,2200,3.92,1.8,0,0,0,0,0
Alexander Mattison,RB,LV,KC,387,41.5,10,15.75,5600,10.19,1.8,0,10.9,3.5,14.4,2.6
Tutu Atwell,WR,LAR,MIN,128,48,3,22.5,5100,9.12,1.8,0,0.4,5.2,5.6,1.1
Bub Means,WR,NO,LAC,277,40,7.5,16.25,4000,7.36,1.8,0,0,4.9,4.9,1.2
Gabe Davis,WR,JAX,GB,179,49,4.5,22.25,4500,8.05,1.8,0,0.1,4.8,4.9,1.1
Justin Jefferson,WR,MIN,LAR,-153,48,-3,25.5,8800,16.23,1.8,0,0.1,8.4,8.5,1
Minnesota Vikings,D,MIN,LAR,-153,48,-3,25.5,3400,6.02,1.8,0,0,0,0,0
Tim Patrick,WR,DET,TEN,-622,45.5,-11,28.25,3500,6.35,1.8,0,0.1,3.3,3.4,1
Raheem Mostert,RB,MIA,ARI,-168,46.5,-3,24.75,5900,9.83,1.7,0,9.8,1.8,11.6,2
Michael Pittman,WR,IND,HOU,198,46,5.5,20.25,6000,10.33,1.7,0,0.1,6.4,6.5,1.1
Zack Moss,RB,CIN,PHI,-132,48,-2,25,5700,9.65,1.7,0,9.6,2.3,11.9,2.1
Theo Johnson,TE,NYG,PIT,233,36.5,6.5,15,2700,4.45,1.7,0,0,3,3,1.1
Najee Harris,RB,PIT,NYG,-292,36.5,-6.5,21.5,6100,10.25,1.7,0,12.6,2.2,14.8,2.4
Josh Downs,WR,IND,HOU,198,46,5.5,20.25,5500,9.12,1.7,0,0.2,5.5,5.7,1
Christian Kirk,WR,JAX,GB,179,49,4.5,22.25,5500,9.49,1.7,0,0.1,5.7,5.8,1.1
Joshua Palmer,WR,LAC,NO,-351,40,-7.5,23.75,4400,7.24,1.7,0,0.1,4.1,4.2,0.9
Tyjae Spears,RB,TEN,DET,447,45.5,11,17.25,4900,8.18,1.7,0,6.9,3.1,10,2
Philadelphia Eagles,D,PHI,CIN,111,48,2,23,3100,5.38,1.7,0,0,0,0,0
DJ Turner,WR,LV,KC,387,41.5,10,15.75,3400,5.85,1.7,0,0.7,3.5,4.2,1.2
