PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Curtis Samuel,WR,BUF,SEA,-163,47.00,-3.00,25.00,4000,5.86,1.5,0.0,0.5,2.8,3.3,0.8
Ezekiel Elliott,RB,DAL,SF,166,46.00,4.00,21.00,4200,6.07,1.5,0.0,4.9,2.2,7.1,1.7
Greg Dortch,WR,ARI,MIA,153,46.00,3.50,21.25,4300,6.60,1.5,0.0,0.3,4.1,4.4,1.0
Jerome Ford,RB,CLE,BAL,342,44.50,8.50,18.00,5100,7.49,1.5,0.0,7.0,2.8,9.8,1.9
Hayden Hurst,TE,LAC,NO,-351,40.50,-7.50,24.00,2900,4.38,1.5,0.0,0.0,2.5,2.5,0.9
Braelon Allen,RB,NYJ,NE,-335,41.00,-7.00,24.00,5200,7.83,1.5,0.0,7.1,1.9,9.0,1.7
Josh Whyle,TE,TEN,DET,483,45.00,11.50,16.75,2500,3.79,1.5,0.0,0.0,2.3,2.3,0.9
Andrei Iosivas,WR,CIN,PHI,-143,48.00,-3.00,25.50,3600,5.56,1.5,0.0,0.1,3.1,3.2,0.9
Odell Beckham,WR,MIA,ARI,-185,46.00,-3.50,24.75,3800,5.73,1.5,0.0,0.1,3.1,3.2,0.8
Mike Gesicki,TE,CIN,PHI,-143,48.00,-3.00,25.50,2900,4.21,1.5,0.0,0.0,2.4,2.4,0.8
Demarcus Robinson,WR,LAR,MIN,124,48.00,3.00,22.50,4500,6.84,1.5,0.0,0.0,3.9,3.9,0.9
T.J. Hockenson,TE,MIN,LAR,-148,48.00,-3.00,25.50,5200,7.64,1.5,0.0,0.0,4.4,4.4,0.8
Isaiah Likely,TE,BAL,CLE,-441,44.50,-8.50,26.50,4300,5.88,1.4,0.0,0.0,3.1,3.1,0.7
Tank Bigsby,RB,JAX,GB,170,49.50,4.00,22.75,6300,8.74,1.4,0.0,10.1,1.4,11.5,1.8
Jalen Nailor,WR,MIN,LAR,-148,48.00,-3.00,25.50,4600,6.45,1.4,0.0,0.0,4.0,4.0,0.9
Luke McCaffrey,WR,WAS,CHI,123,43.00,3.00,20.00,3400,4.81,1.4,0.0,0.2,2.7,2.9,0.9
Tyler Allgeier,RB,ATL,TB,-143,46.00,-2.50,24.25,5100,7.08,1.4,0.0,8.6,1.3,9.9,1.9
Allen Lazard,WR,NYJ,NE,-335,41.00,-7.00,24.00,4800,6.60,1.4,0.0,0.2,3.6,3.8,0.8
Tyrone Tracy,RB,NYG,PIT,216,36.50,6.00,15.25,5700,8.01,1.4,0.0,9.8,2.3,12.1,2.1
Jacob Cowing,WR,SF,DAL,-201,46.00,-4.00,25.00,3100,4.28,1.4,0.0,0.1,2.4,2.5,0.8
Adam Trautman,TE,DEN,CAR,-535,41.50,-10.50,26.00,2500,3.38,1.4,0.0,0.0,1.8,1.8,0.7
Austin Hooper,TE,NE,NYJ,266,41.00,7.00,17.00,2800,3.61,1.3,0.0,0.0,2.3,2.3,0.8
Alec Pierce,WR,IND,HOU,191,46.00,5.00,20.50,5000,6.45,1.3,0.0,0.1,3.8,3.9,0.8
Adonai Mitchell,WR,IND,HOU,191,46.00,5.00,20.50,3700,4.83,1.3,0.0,0.0,3.1,3.1,0.8
Harrison Bryant,TE,LV,KC,356,41.50,9.50,16.00,2600,3.32,1.3,0.0,0.0,2.1,2.1,0.8
Keon Coleman,WR,BUF,SEA,-163,47.00,-3.00,25.00,5600,7.09,1.3,0.0,0.1,3.8,3.9,0.7
Jalen Coker,WR,CAR,DEN,393,41.50,10.50,15.50,3100,3.98,1.3,0.0,0.0,3.0,3.0,1.0
Zay Jones,WR,ARI,MIA,153,46.00,3.50,21.25,4600,5.79,1.3,0.0,0.1,3.6,3.7,0.8
Jaylen Warren,RB,PIT,NYG,-269,36.50,-6.00,21.25,5300,6.96,1.3,0.0,5.5,2.3,7.8,1.5
Calvin Austin,WR,PIT,NYG,-269,36.50,-6.00,21.25,3300,4.29,1.3,0.0,0.5,2.6,3.1,0.9
Devin Singletary,RB,NYG,PIT,216,36.50,6.00,15.25,5900,7.39,1.3,0.0,9.5,2.1,11.6,2.0
Jaleel McLaughlin,RB,DEN,CAR,-535,41.50,-10.50,26.00,4600,5.96,1.3,0.0,5.6,1.6,7.2,1.6
Jonathon Brooks,RB,CAR,DEN,393,41.50,10.50,15.50,5000,6.45,1.3,0.0,5.2,2.4,7.6,1.5
Darius Slayton,WR,NYG,PIT,216,36.50,6.00,15.25,4800,5.99,1.3,0.0,0.0,3.8,3.8,0.8
Zach Charbonnet,RB,SEA,BUF,136,47.00,3.00,22.00,5400,6.28,1.2,0.0,4.1,2.6,6.7,1.2
Nick Westbrook-Ikhine,WR,TEN,DET,483,45.00,11.50,16.75,3000,3.48,1.2,0.0,0.1,2.3,2.4,0.8
Mecole Hardman,WR,KC,LV,-467,41.50,-9.50,25.50,4000,4.61,1.2,0.0,0.5,2.3,2.8,0.7
Marvin Mims,WR,DEN,CAR,-535,41.50,-10.50,26.00,3200,3.80,1.2,0.0,0.1,2.1,2.2,0.7
Roschon Johnson,RB,CHI,WAS,-149,43.00,-3.00,23.00,5000,5.90,1.2,0.0,6.2,1.2,7.4,1.5
Foster Moreau,TE,NO,LAC,276,40.50,7.50,16.50,2900,3.36,1.2,0.0,0.0,2.1,2.1,0.7
Justice Hill,RB,BAL,CLE,-441,44.50,-8.50,26.50,5400,6.39,1.2,0.0,2.4,3.1,5.5,1.0
Dawson Knox,TE,BUF,SEA,-163,47.00,-3.00,25.00,2900,3.35,1.2,0.0,0.0,1.8,1.8,0.6
Chris Conley,WR,SF,DAL,-201,46.00,-4.00,25.00,3000,3.18,1.1,0.0,0.1,1.6,1.7,0.6
Antonio Gibson,RB,NE,NYJ,266,41.00,7.00,17.00,5400,6.17,1.1,0.0,6.3,2.1,8.4,1.6
Ty Chandler,RB,MIN,LAR,-148,48.00,-3.00,25.50,5100,5.61,1.1,0.0,4.9,1.9,6.8,1.3
Kalif Raymond,WR,DET,TEN,-673,45.00,-11.50,28.25,3400,3.78,1.1,0.0,0.4,1.9,2.3,0.7
Ronnie Bell,WR,SF,DAL,-201,46.00,-4.00,25.00,3000,3.35,1.1,0.0,0.1,1.8,1.9,0.6
Jeremy Ruckert,TE,NYJ,NE,-335,41.00,-7.00,24.00,2500,2.53,1.0,0.0,0.0,1.5,1.5,0.6
Tommy Tremble,TE,CAR,DEN,393,41.50,10.50,15.50,2800,2.83,1.0,0.0,0.0,1.9,1.9,0.7
Nick Vannett,TE,TEN,DET,483,45.00,11.50,16.75,2500,2.41,1.0,0.0,0.0,1.7,1.7,0.7
Zamir White,RB,LV,KC,356,41.50,9.50,16.00,4600,4.70,1.0,0.0,6.1,1.2,7.3,1.6
KaVontae Turpin,WR,DAL,SF,166,46.00,4.00,21.00,3800,3.86,1.0,0.0,0.6,1.5,2.1,0.5
Dameon Pierce,RB,HOU,IND,-235,46.00,-5.00,25.50,4900,4.71,1.0,0.0,6.2,0.8,7.0,1.4
Mo Alie-Cox,TE,IND,HOU,191,46.00,5.00,20.50,2700,2.36,0.9,0.0,0.0,1.4,1.4,0.5
Kimani Vidal,RB,LAC,NO,-351,40.50,-7.50,24.00,5300,4.81,0.9,0.0,5.1,1.2,6.3,1.2
Mason Tipton,WR,NO,LAC,276,40.50,7.50,16.50,4100,3.75,0.9,0.0,0.0,2.5,2.5,0.6
Jalen Brooks,WR,DAL,SF,166,46.00,4.00,21.00,3200,3.00,0.9,0.0,0.0,1.9,1.9,0.6
Carson Steele,RB,KC,LV,-467,41.50,-9.50,25.50,4200,3.93,0.9,0.0,2.3,0.4,2.7,0.6
Johnny Mundt,TE,MIN,LAR,-148,48.00,-3.00,25.50,2700,2.41,0.9,0.0,0.0,1.4,1.4,0.5
Bo Melton,WR,GB,JAX,-207,49.50,-4.00,26.75,3200,2.74,0.9,0.0,0.0,1.4,1.4,0.4
Kendre Miller,RB,NO,LAC,276,40.50,7.50,16.50,4700,4.03,0.9,0.0,5.1,0.8,5.9,1.3
Kendrick Bourne,WR,NE,NYJ,266,41.00,7.00,17.00,3500,3.27,0.9,0.0,0.1,2.1,2.2,0.6
Johnny Wilson,WR,PHI,CIN,119,48.00,3.00,22.50,3000,2.26,0.8,0.0,0.1,1.4,1.5,0.5
Cade Stover,TE,HOU,IND,-235,46.00,-5.00,25.50,2500,1.87,0.8,0.0,0.0,1.1,1.1,0.4
Darnell Washington,TE,PIT,NYG,-269,36.50,-6.00,21.25,2800,2.22,0.8,0.0,0.0,1.3,1.3,0.5
Brandon Powell,WR,MIN,LAR,-148,48.00,-3.00,25.50,3100,2.35,0.8,0.0,0.3,1.4,1.7,0.5
Ashton Dulin,WR,IND,HOU,191,46.00,5.00,20.50,3000,2.27,0.8,0.0,0.1,1.3,1.4,0.5
Justin Watson,WR,KC,LV,-467,41.50,-9.50,25.50,3700,2.94,0.8,0.0,0.0,1.6,1.6,0.4
Dyami Brown,WR,WAS,CHI,123,43.00,3.00,20.00,3800,3.20,0.8,0.0,0.1,1.9,2.0,0.5
Jahan Dotson,WR,PHI,CIN,119,48.00,3.00,22.50,4200,3.54,0.8,0.0,0.0,2.1,2.1,0.5
Ty Johnson,RB,BUF,SEA,-163,47.00,-3.00,25.00,5500,4.28,0.8,0.0,1.3,1.9,3.2,0.6
Brenton Strange,TE,JAX,GB,170,49.50,4.00,22.75,2500,1.96,0.8,0.0,0.0,1.1,1.1,0.4
Cordarrelle Patterson,RB,PIT,NYG,-269,36.50,-6.00,21.25,4000,3.07,0.8,0.0,3.1,0.7,3.8,1.0
Davis Allen,TE,LAR,MIN,124,48.00,3.00,22.50,2500,2.03,0.8,0.0,0.0,1.1,1.1,0.4
Jake Bobo,WR,SEA,BUF,136,47.00,3.00,22.00,3300,2.54,0.8,0.0,0.0,1.4,1.4,0.4
Ja'Lynn Polk,WR,NE,NYJ,266,41.00,7.00,17.00,3400,2.86,0.8,0.0,0.0,2.0,2.0,0.6
Parker Washington,WR,JAX,GB,170,49.50,4.00,22.75,3000,2.26,0.8,0.0,0.1,1.3,1.4,0.5
Grant Calcaterra,TE,PHI,CIN,119,48.00,3.00,22.50,3200,2.41,0.8,0.0,0.0,1.6,1.6,0.5
Tyler Johnson,WR,LAR,MIN,124,48.00,3.00,22.50,4100,3.24,0.8,0.0,0.0,1.9,1.9,0.5
Brock Wright,TE,DET,TEN,-673,45.00,-11.50,28.25,2500,1.71,0.7,0.0,0.0,0.9,0.9,0.4
Sean Tucker,RB,TB,ATL,120,46.00,2.50,21.75,5200,3.41,0.7,0.0,4.8,0.2,5.0,1.0
Mack Hollins,WR,BUF,SEA,-163,47.00,-3.00,25.00,3200,2.26,0.7,0.0,0.0,1.3,1.3,0.4
Blake Corum,RB,LAR,MIN,124,48.00,3.00,22.50,4300,2.82,0.7,0.0,3.1,0.5,3.6,0.8
Roman Wilson,WR,PIT,NYG,-269,36.50,-6.00,21.25,3000,2.22,0.7,0.0,0.1,1.3,1.4,0.5
Robert Woods,WR,HOU,IND,-235,46.00,-5.00,25.50,3200,2.28,0.7,0.0,0.1,1.4,1.5,0.5
Kylen Granson,TE,IND,HOU,191,46.00,5.00,20.50,2500,1.65,0.7,0.0,0.0,1.0,1.0,0.4
Emanuel Wilson,RB,GB,JAX,-207,49.50,-4.00,26.75,4400,3.15,0.7,0.0,3.5,0.5,4.0,0.9
Elijah Higgins,TE,ARI,MIA,153,46.00,3.50,21.25,3000,2.01,0.7,0.0,0.0,1.2,1.2,0.4
D'Ernest Johnson,RB,JAX,GB,170,49.50,4.00,22.75,4800,3.35,0.7,0.0,3.6,1.4,5.0,1.0
Van Jefferson,WR,PIT,NYG,-269,36.50,-6.00,21.25,3300,2.15,0.6,0.0,0.1,1.3,1.4,0.4
Tanner Hudson,TE,CIN,PHI,-143,48.00,-3.00,25.50,2500,1.51,0.6,0.0,0.0,0.8,0.8,0.3
Trey Benson,RB,ARI,MIA,153,46.00,3.50,21.25,5100,3.05,0.6,0.0,3.1,0.8,3.9,0.8
Jamaal Williams,RB,NO,LAC,276,40.50,7.50,16.50,4200,2.37,0.6,0.0,3.0,0.7,3.7,0.9
Ray Davis,RB,BUF,SEA,-163,47.00,-3.00,25.00,5200,3.28,0.6,0.0,3.1,0.8,3.9,0.8
Trent Sherfield,WR,MIN,LAR,-148,48.00,-3.00,25.50,3000,1.74,0.6,0.0,0.0,1.0,1.0,0.3
Nelson Agholor,WR,BAL,CLE,-441,44.50,-8.50,26.50,3900,2.37,0.6,0.0,0.1,1.2,1.3,0.3
Emari Demercado,RB,ARI,MIA,153,46.00,3.50,21.25,4500,2.77,0.6,0.0,2.4,0.9,3.3,0.7
Luke Farrell,TE,JAX,GB,170,49.50,4.00,22.75,2500,1.45,0.6,0.0,0.0,0.8,0.8,0.3
John Metchie,WR,HOU,IND,-235,46.00,-5.00,25.50,3000,1.93,0.6,0.0,0.1,1.1,1.2,0.4
Dare Ogunbowale,RB,HOU,IND,-235,46.00,-5.00,25.50,4100,2.29,0.6,0.0,0.6,1.4,2.0,0.5
Kenneth Gainwell,RB,PHI,CIN,119,48.00,3.00,22.50,4700,2.75,0.6,0.0,1.8,1.1,2.9,0.6
Malik Heath,WR,GB,JAX,-207,49.50,-4.00,26.75,3000,1.60,0.5,0.0,0.1,0.8,0.9,0.3
Durham Smythe,TE,MIA,ARI,-185,46.00,-3.50,24.75,2600,1.39,0.5,0.0,0.0,0.7,0.7,0.3
Luke Schoonmaker,TE,DAL,SF,166,46.00,4.00,21.00,2700,1.29,0.5,0.0,0.0,0.7,0.7,0.3
MyCole Pruitt,TE,PIT,NYG,-269,36.50,-6.00,21.25,2500,1.28,0.5,0.0,0.0,0.8,0.8,0.3
Josh Oliver,TE,MIN,LAR,-148,48.00,-3.00,25.50,2800,1.45,0.5,0.0,0.0,0.8,0.8,0.3
Kyle Juszczyk,RB,SF,DAL,-201,46.00,-4.00,25.00,4000,2.08,0.5,0.0,0.3,1.1,1.4,0.4
Gerald Everett,TE,CHI,WAS,-149,43.00,-3.00,23.00,2600,1.21,0.5,0.0,0.0,0.7,0.7,0.3
Jaylen Wright,RB,MIA,ARI,-185,46.00,-3.50,24.75,4900,2.46,0.5,0.0,2.2,0.6,2.8,0.6
Jordan Akins,TE,CLE,BAL,342,44.50,8.50,18.00,2800,1.49,0.5,0.0,0.0,1.0,1.0,0.4
Audric Estime,RB,DEN,CAR,-535,41.50,-10.50,26.00,4300,2.30,0.5,0.0,2.4,0.5,2.9,0.7
Pharaoh Brown,TE,SEA,BUF,136,47.00,3.00,22.00,2600,1.20,0.5,0.0,0.0,0.6,0.6,0.2
Zach Pascal,WR,ARI,MIA,153,46.00,3.50,21.25,3000,1.59,0.5,0.0,0.1,0.9,1.0,0.3
Miles Sanders,RB,CAR,DEN,393,41.50,10.50,15.50,4400,2.39,0.5,0.0,3.5,0.7,4.2,1.0
Jody Fortson,TE,KC,LV,-467,41.50,-9.50,25.50,2500,1.19,0.5,0.0,0.0,0.6,0.6,0.2
Ian Thomas,TE,CAR,DEN,393,41.50,10.50,15.50,2500,1.35,0.5,0.0,0.0,1.1,1.1,0.4
Xavier Gipson,WR,NYJ,NE,-335,41.00,-7.00,24.00,3000,1.44,0.5,0.0,0.1,0.6,0.7,0.2
Deuce Vaughn,RB,DAL,SF,166,46.00,4.00,21.00,4000,1.87,0.5,0.0,1.8,0.6,2.4,0.6
Charlie Kolar,TE,BAL,CLE,-441,44.50,-8.50,26.50,2500,1.22,0.5,0.0,0.0,0.8,0.8,0.3
Charlie Jones,WR,CIN,PHI,-143,48.00,-3.00,25.50,3000,1.44,0.5,0.0,0.0,0.8,0.8,0.3
DeAndre Carter,WR,CHI,WAS,-149,43.00,-3.00,23.00,3000,1.29,0.4,0.0,0.3,0.8,1.1,0.4
Laviska Shenault,WR,SEA,BUF,136,47.00,3.00,22.00,3000,1.07,0.4,0.0,0.7,0.6,1.3,0.4
Derius Davis,WR,LAC,NO,-351,40.50,-7.50,24.00,3400,1.35,0.4,0.0,0.1,0.5,0.6,0.2
Mike Williams,WR,NYJ,NE,-335,41.00,-7.00,24.00,4200,1.59,0.4,0.0,0.0,0.8,0.8,0.2
Jonathan Mingo,WR,CAR,DEN,393,41.50,10.50,15.50,3400,1.51,0.4,0.0,0.0,1.1,1.1,0.3
Drew Sample,TE,CIN,PHI,-143,48.00,-3.00,25.50,2500,0.89,0.4,0.0,0.0,0.5,0.5,0.2
Will Mallory,TE,IND,HOU,191,46.00,5.00,20.50,2500,1.03,0.4,0.0,0.0,0.6,0.6,0.2
Daniel Bellinger,TE,NYG,PIT,216,36.50,6.00,15.25,2500,0.99,0.4,0.0,0.0,0.7,0.7,0.3
Simi Fehoko,WR,LAC,NO,-351,40.50,-7.50,24.00,3500,1.33,0.4,0.0,0.0,0.8,0.8,0.2
Pierre Strong,RB,CLE,BAL,342,44.50,8.50,18.00,4500,1.65,0.4,0.0,0.8,1.0,1.8,0.4
Trey Sermon,RB,IND,HOU,191,46.00,5.00,20.50,5300,2.05,0.4,0.0,2.6,0.5,3.1,0.6
Clyde Edwards-Helaire,RB,KC,LV,-467,41.50,-9.50,25.50,5000,1.87,0.4,0.0,1.1,0.7,1.8,0.4
Jalin Hyatt,WR,NYG,PIT,216,36.50,6.00,15.25,3000,1.26,0.4,0.0,0.0,0.9,0.9,0.3
Ben Sinnott,TE,WAS,CHI,123,43.00,3.00,20.00,2500,1.05,0.4,0.0,0.0,0.6,0.6,0.2
Ronnie Rivers,RB,LAR,MIN,124,48.00,3.00,22.50,4000,1.07,0.3,0.0,1.0,0.3,1.3,0.3
Drew Ogletree,TE,IND,HOU,191,46.00,5.00,20.50,2500,0.86,0.3,0.0,0.0,0.5,0.5,0.2
Javon Baker,WR,NE,NYJ,266,41.00,7.00,17.00,3000,0.74,0.3,0.0,0.0,0.5,0.5,0.2
Connor Heyward,TE,PIT,NYG,-269,36.50,-6.00,21.25,2500,0.68,0.3,0.0,0.0,0.5,0.5,0.2
AJ Barner,TE,SEA,BUF,136,47.00,3.00,22.00,2500,0.82,0.3,0.0,0.0,0.5,0.5,0.2
Hunter Luepke,RB,DAL,SF,166,46.00,4.00,21.00,4000,1.20,0.3,0.0,0.0,1.1,1.1,0.3
Eric Gray,RB,NYG,PIT,216,36.50,6.00,15.25,4000,1.40,0.3,0.0,1.5,0.4,1.9,0.5
Sione Vaki,RB,DET,TEN,-673,45.00,-11.50,28.25,4000,1.09,0.3,0.0,0.8,0.5,1.3,0.3
Stone Smartt,TE,LAC,NO,-351,40.50,-7.50,24.00,2500,0.77,0.3,0.0,0.0,0.4,0.4,0.2
Quintin Morris,TE,BUF,SEA,-163,47.00,-3.00,25.00,2500,0.74,0.3,0.0,0.0,0.4,0.4,0.2
D'Onta Foreman,RB,CLE,BAL,342,44.50,8.50,18.00,4800,1.31,0.3,0.0,1.8,0.3,2.1,0.4
Ameer Abdullah,RB,LV,KC,356,41.50,9.50,16.00,4400,1.53,0.3,0.0,1.0,1.0,2.0,0.5
Tyquan Thornton,WR,NE,NYJ,266,41.00,7.00,17.00,3000,1.02,0.3,0.0,0.1,0.7,0.8,0.3
Charlie Woerner,TE,ATL,TB,-143,46.00,-2.50,24.25,2500,0.88,0.3,0.0,0.0,0.5,0.5,0.2
Trenton Irwin,WR,CIN,PHI,-143,48.00,-3.00,25.50,3000,0.76,0.3,0.0,0.0,0.4,0.4,0.1
Jack Stoll,TE,PHI,CIN,119,48.00,3.00,22.50,2700,0.57,0.2,0.0,0.0,0.3,0.3,0.1
Samaje Perine,RB,KC,LV,-467,41.50,-9.50,25.50,4800,1.04,0.2,0.0,2.4,2.1,4.5,0.9
Robert Tonyan,TE,MIN,LAR,-148,48.00,-3.00,25.50,2500,0.52,0.2,0.0,0.0,0.3,0.3,0.1
Khalil Herbert,RB,CHI,WAS,-149,43.00,-3.00,23.00,4300,0.99,0.2,0.0,0.6,0.3,0.9,0.2
Aaron Shampklin,RB,PIT,NYG,-269,36.50,-6.00,21.25,4000,0.61,0.2,0.0,0.6,0.2,0.8,0.2
Greg Dulcich,TE,DEN,CAR,-535,41.50,-10.50,26.00,2500,0.54,0.2,0.0,0.0,0.3,0.3,0.1
Scotty Miller,WR,PIT,NYG,-269,36.50,-6.00,21.25,3000,0.72,0.2,0.0,0.1,0.5,0.6,0.2
Tyreik McAllister,WR,LV,KC,356,41.50,9.50,16.00,3000,0.55,0.2,0.0,0.2,0.4,0.6,0.2
Cedrick Wilson,WR,NO,LAC,276,40.50,7.50,16.50,4600,1.08,0.2,0.0,0.0,0.7,0.7,0.2
David Moore,WR,CAR,DEN,393,41.50,10.50,15.50,3000,0.48,0.2,0.0,0.0,0.3,0.3,0.1
Anthony Gould,WR,IND,HOU,191,46.00,5.00,20.50,3000,0.46,0.2,0.0,0.0,0.3,0.3,0.1
Jordan Mims,RB,NO,LAC,276,40.50,7.50,16.50,4000,0.97,0.2,0.0,1.1,0.3,1.4,0.4
Jaheim Bell,TE,NE,NYJ,266,41.00,7.00,17.00,2500,0.60,0.2,0.0,0.0,0.4,0.4,0.2
Jha'Quan Jackson,WR,TEN,DET,483,45.00,11.50,16.75,3000,0.49,0.2,0.0,0.0,0.4,0.4,0.1
Tylan Wallace,WR,BAL,CLE,-441,44.50,-8.50,26.50,3000,0.47,0.2,0.0,0.0,0.3,0.3,0.1
John Bates,TE,WAS,CHI,123,43.00,3.00,20.00,2500,0.55,0.2,0.0,0.0,0.4,0.4,0.2
Jase McClellan,RB,ATL,TB,-143,46.00,-2.50,24.25,4000,0.80,0.2,0.0,0.4,0.3,0.7,0.2
Jamari Thrash,WR,CLE,BAL,342,44.50,8.50,18.00,3000,0.46,0.2,0.0,0.0,0.3,0.3,0.1
K.J. Osborn,WR,NE,NYJ,266,41.00,7.00,17.00,3300,0.63,0.2,0.0,0.0,0.4,0.4,0.1
Jeremy McNichols,RB,WAS,CHI,123,43.00,3.00,20.00,4200,0.76,0.2,0.0,1.3,0.2,1.5,0.4
Tyler Scott,WR,CHI,WAS,-149,43.00,-3.00,23.00,3000,0.55,0.2,0.0,0.1,0.3,0.4,0.1
Jeff Wilson,RB,MIA,ARI,-185,46.00,-3.50,24.75,4400,0.84,0.2,0.0,0.6,0.3,0.9,0.2
DeeJay Dallas,RB,ARI,MIA,153,46.00,3.50,21.25,4000,0.72,0.2,0.0,0.6,0.4,1.0,0.3
Craig Reynolds,RB,DET,TEN,-673,45.00,-11.50,28.25,4000,0.91,0.2,0.0,0.3,0.5,0.8,0.2
Tyler Goodson,RB,IND,HOU,191,46.00,5.00,20.50,5500,0.85,0.2,0.0,0.7,0.3,1.0,0.2
Jared Wiley,TE,KC,LV,-467,41.50,-9.50,25.50,2500,0.54,0.2,0.0,0.0,0.3,0.3,0.1
Isaac Guerendo,RB,SF,DAL,-201,46.00,-4.00,25.00,6100,1.16,0.2,0.0,1.1,0.3,1.4,0.2
Malik Washington,WR,MIA,ARI,-185,46.00,-3.50,24.75,3000,0.33,0.1,0.0,0.0,0.2,0.2,0.1
Julius Chestnut,RB,TEN,DET,483,45.00,11.50,16.75,4100,0.23,0.1,0.0,0.3,0.1,0.4,0.1
Allen Robinson,WR,DET,TEN,-673,45.00,-11.50,28.25,3000,0.34,0.1,0.0,0.0,0.2,0.2,0.1
Isaiah Davis,RB,NYJ,NE,-335,41.00,-7.00,24.00,4000,0.49,0.1,0.0,0.3,0.2,0.5,0.1
Devontez Walker,WR,BAL,CLE,-441,44.50,-8.50,26.50,3000,0.36,0.1,0.0,0.0,0.2,0.2,0.1
Hunter Long,TE,LAR,MIN,124,48.00,3.00,22.50,2500,0.36,0.1,0.0,0.0,0.3,0.3,0.1
Dallin Holker,TE,NO,LAC,276,40.50,7.50,16.50,2500,0.15,0.1,0.0,0.0,0.1,0.1,0.0
Tip Reiman,TE,ARI,MIA,153,46.00,3.50,21.25,2500,0.32,0.1,0.0,0.0,0.2,0.2,0.1
Dylan Laube,RB,LV,KC,356,41.50,9.50,16.00,4000,0.52,0.1,0.0,0.3,0.3,0.6,0.2
Hassan Haskins,RB,LAC,NO,-351,40.50,-7.50,24.00,4500,0.47,0.1,0.0,0.6,0.2,0.8,0.2
Patrick Taylor,RB,SF,DAL,-201,46.00,-4.00,25.00,4600,0.33,0.1,0.0,0.2,0.2,0.4,0.1
Ryan Flournoy,WR,DAL,SF,166,46.00,4.00,21.00,3000,0.32,0.1,0.0,0.0,0.2,0.2,0.1
Ihmir Smith-Marsette,WR,NYG,PIT,216,36.50,6.00,15.25,3000,0.27,0.1,0.0,0.0,0.2,0.2,0.1
Malachi Corley,WR,NYJ,NE,-335,41.00,-7.00,24.00,3000,0.19,0.1,0.0,0.0,0.1,0.1,0.0
Devin Culp,TE,TB,ATL,120,46.00,2.50,21.75,2500,0.34,0.1,0.0,0.0,0.2,0.2,0.1
Tanner McLachlan,TE,CIN,PHI,-143,48.00,-3.00,25.50,2500,0.18,0.1,0.0,0.0,0.1,0.1,0.0
Brenden Rice,WR,LAC,NO,-351,40.50,-7.50,24.00,3000,0.18,0.1,0.0,0.0,0.1,0.1,0.0
Kenny McIntosh,RB,SEA,BUF,136,47.00,3.00,22.00,4000,0.52,0.1,0.0,0.7,0.2,0.9,0.2
Jermaine Burton,WR,CIN,PHI,-143,48.00,-3.00,25.50,3000,0.35,0.1,0.0,0.0,0.2,0.2,0.1
Will Shipley,RB,PHI,CIN,119,48.00,3.00,22.50,4000,0.54,0.1,0.0,0.3,0.2,0.5,0.1
Tim Jones,WR,JAX,GB,170,49.50,4.00,22.75,3000,0.40,0.1,0.0,0.0,0.2,0.2,0.1
Casey Washington,WR,ATL,TB,-143,46.00,-2.50,24.25,3000,0.34,0.1,0.0,0.0,0.2,0.2,0.1
Velus Jones,WR,CHI,WAS,-149,43.00,-3.00,23.00,3000,0.28,0.1,0.0,0.1,0.2,0.3,0.1
Eric Saubert,TE,SF,DAL,-201,46.00,-4.00,25.00,2500,0.26,0.1,0.0,0.0,0.2,0.2,0.1
Raheem Blackshear,RB,CAR,DEN,393,41.50,10.50,15.50,4000,0.46,0.1,0.0,0.3,0.3,0.6,0.2
JaMycal Hasty,RB,NE,NYJ,266,41.00,7.00,17.00,4500,0.46,0.1,0.0,0.4,0.2,0.6,0.1
Rasheen Ali,RB,BAL,CLE,-441,44.50,-8.50,26.50,4000,0.52,0.1,0.0,0.4,0.2,0.6,0.2
Michael Penix,QB,ATL,TB,-143,46.00,-2.50,24.25,5200,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brevyn Spann-Ford,TE,DAL,SF,166,46.00,4.00,21.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Travis Homer,RB,CHI,WAS,-149,43.00,-3.00,23.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Marcedes Lewis,TE,CHI,WAS,-149,43.00,-3.00,23.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Trayveon Williams,RB,CIN,PHI,-143,48.00,-3.00,25.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
KhaDarel Hodge,WR,ATL,TB,-143,46.00,-2.50,24.25,3000,0.00,0.0,0.0,0.0,1.0,1.0,0.3
Jarrett Stidham,QB,DEN,CAR,-535,41.50,-10.50,26.00,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Adam Thielen,WR,CAR,DEN,393,41.50,10.50,15.50,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Carson Wentz,QB,KC,LV,-467,41.50,-9.50,25.50,5000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
British Brooks,RB,HOU,IND,-235,46.00,-5.00,25.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
