PLAYER,POS,TEAM,OPP,ML,O/U,SPRD,TM/P,SAL,FPTS,VAL,PASS ATT,RUSH ATT,TARGETS,TOUCHES,TOUCHES/$
Denver Broncos,D,DEN,BAL,367,46.50,9.50,18.50,2700,4.07,1.5,0.0,0.0,0.0,0.0,0.0
Brenton Strange,TE,JAX,PHI,276,46.00,7.50,19.25,2700,3.72,1.4,0.0,0.0,2.2,2.2,0.8
Cade Stover,TE,HOU,NYJ,130,30.00,8.50,10.75,2600,3.53,1.4,0.0,0.0,2.3,2.3,0.9
Michael Wilson,WR,ARI,CHI,-125,44.50,-1.50,23.00,4900,6.99,1.4,0.0,0.0,4.2,4.2,0.9
Alec Pierce,WR,IND,MIN,196,46.50,5.50,20.50,4700,6.48,1.4,0.0,0.1,3.8,3.9,0.8
Adonai Mitchell,WR,IND,MIN,196,46.50,5.50,20.50,3500,4.85,1.4,0.0,0.0,3.1,3.1,0.9
Zay Jones,WR,ARI,CHI,-125,44.50,-1.50,23.00,4100,5.92,1.4,0.0,0.1,3.6,3.7,0.9
Foster Moreau,TE,NO,CAR,-345,43.50,-7.50,25.50,2800,3.92,1.4,0.0,0.0,2.1,2.1,0.8
Harrison Bryant,TE,LV,CIN,263,45.50,7.00,19.25,2500,3.49,1.4,0.0,0.0,2.1,2.1,0.8
John Metchie,WR,HOU,NYJ,130,30.00,8.50,10.75,4000,5.19,1.3,0.0,0.1,3.2,3.3,0.8
Tank Bigsby,RB,JAX,PHI,276,46.00,7.50,19.25,6200,8.30,1.3,0.0,10.1,1.4,11.5,1.9
Mecole Hardman,WR,KC,TB,-475,45.50,-9.50,27.50,3700,4.75,1.3,0.0,0.5,2.3,2.8,0.8
Colby Parkinson,TE,LAR,SEA,-122,48.00,-1.50,24.75,3700,4.86,1.3,0.0,0.0,2.6,2.6,0.7
Ty Chandler,RB,MIN,IND,-242,46.50,-5.50,26.00,4600,5.96,1.3,0.0,4.9,1.9,6.8,1.5
Austin Hooper,TE,NE,TEN,136,38.50,3.00,17.75,2800,3.66,1.3,0.0,0.0,2.3,2.3,0.8
Braelon Allen,RB,NYJ,HOU,-150,30.00,-8.50,19.25,5500,7.17,1.3,0.0,6.1,1.9,8.0,1.5
Justice Hill,RB,BAL,DEN,-481,46.50,-9.50,28.00,5200,6.55,1.3,0.0,2.4,3.1,5.5,1.1
Ezekiel Elliott,RB,DAL,ATL,145,52.00,3.00,24.50,5400,6.48,1.2,0.0,4.9,2.2,7.1,1.3
Tutu Atwell,WR,LAR,SEA,-122,48.00,-1.50,24.75,4700,5.51,1.2,0.0,0.3,3.1,3.4,0.7
Dawson Knox,TE,BUF,MIA,-277,49.50,-6.00,27.75,3000,3.50,1.2,0.0,0.0,1.8,1.8,0.6
Jerome Ford,RB,CLE,LAC,100,42.50,1.50,20.50,4800,5.90,1.2,0.0,4.3,2.4,6.7,1.4
Zach Charbonnet,RB,SEA,LAR,102,48.00,1.50,23.25,5400,6.45,1.2,0.0,4.1,2.6,6.7,1.2
Jonathan Mingo,WR,CAR,NO,272,43.50,7.50,18.00,3200,3.73,1.2,0.0,0.1,2.7,2.8,0.9
Antonio Gibson,RB,NE,TEN,136,38.50,3.00,17.75,5100,5.92,1.2,0.0,6.1,2.0,8.1,1.6
Jaleel McLaughlin,RB,DEN,BAL,367,46.50,9.50,18.50,4700,5.24,1.1,0.0,5.6,1.6,7.2,1.5
Cedrick Wilson,WR,NO,CAR,-345,43.50,-7.50,25.50,4100,4.44,1.1,0.0,0.1,2.5,2.6,0.6
Johnny Mundt,TE,MIN,IND,-242,46.50,-5.50,26.00,2600,2.87,1.1,0.0,0.0,1.6,1.6,0.6
Trey Palmer,WR,TB,KC,361,45.50,9.50,18.00,4000,4.51,1.1,0.0,0.3,4.2,4.5,1.1
Miles Sanders,RB,CAR,NO,272,43.50,7.50,18.00,4500,4.79,1.1,0.0,2.9,2.5,5.4,1.2
Mike Williams,WR,NYJ,HOU,-150,30.00,-8.50,19.25,4100,4.62,1.1,0.0,0.1,2.5,2.6,0.6
Jeremy Ruckert,TE,NYJ,HOU,-150,30.00,-8.50,19.25,2500,2.66,1.1,0.0,0.0,1.6,1.6,0.6
Devin Singletary,RB,NYG,WAS,169,44.50,4.00,20.25,6100,6.95,1.1,0.0,7.5,2.1,9.6,1.6
Robert Woods,WR,HOU,NYJ,130,30.00,8.50,10.75,4200,4.39,1.1,0.0,0.1,3.0,3.1,0.7
KaVontae Turpin,WR,DAL,ATL,145,52.00,3.00,24.50,3700,4.12,1.1,0.0,0.6,1.5,2.1,0.6
Marvin Mims,WR,DEN,BAL,367,46.50,9.50,18.50,3100,3.37,1.1,0.0,0.1,2.1,2.2,0.7
Tim Jones,WR,JAX,PHI,276,46.00,7.50,19.25,3100,3.26,1.1,0.0,0.1,1.6,1.7,0.6
Nick Vannett,TE,TEN,NE,-163,38.50,-3.00,20.75,2500,2.59,1.0,0.0,0.0,1.7,1.7,0.7
Kendrick Bourne,WR,NE,TEN,136,38.50,3.00,17.75,3300,3.32,1.0,0.0,0.1,2.1,2.2,0.7
Dyami Brown,WR,WAS,NYG,-206,44.50,-4.00,24.25,3500,3.38,1.0,0.0,0.1,1.9,2.0,0.6
Jahan Dotson,WR,PHI,JAX,-351,46.00,-7.50,26.75,3900,3.79,1.0,0.0,0.0,2.1,2.1,0.5
Pharaoh Brown,TE,SEA,LAR,102,48.00,1.50,23.25,2500,2.49,1.0,0.0,0.0,1.3,1.3,0.5
Jalen Brooks,WR,DAL,ATL,145,52.00,3.00,24.50,3200,3.21,1.0,0.0,0.0,1.9,1.9,0.6
Adam Trautman,TE,DEN,BAL,367,46.50,9.50,18.50,3000,2.97,1.0,0.0,0.0,1.8,1.8,0.6
Roschon Johnson,RB,CHI,ARI,105,44.50,1.50,21.50,4900,5.06,1.0,0.0,4.9,1.2,6.1,1.2
Ty Johnson,RB,BUF,MIA,-277,49.50,-6.00,27.75,5000,4.48,0.9,0.0,1.3,1.9,3.2,0.6
Bo Melton,WR,GB,DET,127,48.00,3.00,22.50,3000,2.54,0.9,0.0,0.0,1.4,1.4,0.5
Marquez Valdes-Scantling,WR,NO,CAR,-345,43.50,-7.50,25.50,3100,2.65,0.9,0.0,0.1,1.5,1.6,0.5
Trenton Irwin,WR,CIN,LV,-335,45.50,-7.00,26.25,3000,2.59,0.9,0.0,0.1,1.3,1.4,0.5
Kalif Raymond,WR,DET,GB,-152,48.00,-3.00,25.50,3900,3.58,0.9,0.0,0.3,1.9,2.2,0.6
Mo Alie-Cox,TE,IND,MIN,196,46.50,5.50,20.50,2600,2.38,0.9,0.0,0.0,1.4,1.4,0.5
Nelson Agholor,WR,BAL,DEN,-481,46.50,-9.50,28.00,4000,3.56,0.9,0.0,0.1,1.8,1.9,0.5
Ja'Lynn Polk,WR,NE,TEN,136,38.50,3.00,17.75,3400,2.90,0.9,0.0,0.0,2.0,2.0,0.6
Samaje Perine,RB,KC,TB,-475,45.50,-9.50,27.50,4900,4.33,0.9,0.0,1.3,2.1,3.4,0.7
Emanuel Wilson,RB,GB,DET,127,48.00,3.00,22.50,4300,3.31,0.8,0.0,3.5,0.7,4.2,1.0
Brandon Powell,WR,MIN,IND,-242,46.50,-5.50,26.00,3000,2.27,0.8,0.0,0.2,1.3,1.5,0.5
Johnny Wilson,WR,PHI,JAX,-351,46.00,-7.50,26.75,3000,2.42,0.8,0.0,0.1,1.4,1.5,0.5
Davis Allen,TE,LAR,SEA,-122,48.00,-1.50,24.75,2500,2.03,0.8,0.0,0.0,1.1,1.1,0.4
Justin Watson,WR,KC,TB,-475,45.50,-9.50,27.50,3600,3.01,0.8,0.0,0.0,1.6,1.6,0.4
Laviska Shenault,WR,SEA,LAR,102,48.00,1.50,23.25,3200,2.42,0.8,0.0,1.3,1.2,2.5,0.8
Dare Ogunbowale,RB,HOU,NYJ,130,30.00,8.50,10.75,4000,3.32,0.8,0.0,2.1,1.7,3.8,1.0
Ashton Dulin,WR,IND,MIN,196,46.50,5.50,20.50,3000,2.28,0.8,0.0,0.1,1.3,1.4,0.5
Kenneth Gainwell,RB,PHI,JAX,-351,46.00,-7.50,26.75,4200,2.95,0.7,0.0,1.8,1.1,2.9,0.7
Dalvin Cook,RB,DAL,ATL,145,52.00,3.00,24.50,4800,3.23,0.7,0.0,2.8,1.0,3.8,0.8
Rakim Jarrett,WR,TB,KC,361,45.50,9.50,18.00,3000,2.10,0.7,0.0,0.1,1.3,1.4,0.5
Julius Chestnut,RB,TEN,NE,-163,38.50,-3.00,20.75,4000,2.96,0.7,0.0,4.8,0.5,5.3,1.3
Kimani Vidal,RB,LAC,CLE,-118,42.50,-1.50,22.00,5300,3.51,0.7,0.0,3.4,1.2,4.6,0.9
Elijah Higgins,TE,ARI,CHI,-125,44.50,-1.50,23.00,2900,2.06,0.7,0.0,0.0,1.2,1.2,0.4
Kylen Granson,TE,IND,MIN,196,46.50,5.50,20.50,2500,1.65,0.7,0.0,0.0,1.0,1.0,0.4
D'Ernest Johnson,RB,JAX,PHI,276,46.00,7.50,19.25,4700,3.16,0.7,0.0,3.6,1.4,5.0,1.1
Trey Benson,RB,ARI,CHI,-125,44.50,-1.50,23.00,4600,3.12,0.7,0.0,3.1,0.8,3.9,0.8
Ray Davis,RB,BUF,MIA,-277,49.50,-6.00,27.75,5200,3.43,0.7,0.0,3.1,0.8,3.9,0.8
Keaton Mitchell,RB,BAL,DEN,-481,46.50,-9.50,28.00,4000,2.91,0.7,0.0,2.7,0.8,3.5,0.9
Emari Demercado,RB,ARI,CHI,-125,44.50,-1.50,23.00,4100,2.84,0.7,0.0,2.4,0.9,3.3,0.8
Ian Thomas,TE,CAR,NO,272,43.50,7.50,18.00,2500,1.42,0.6,0.0,0.0,1.1,1.1,0.4
Josh Oliver,TE,MIN,IND,-242,46.50,-5.50,26.00,2900,1.70,0.6,0.0,0.0,0.9,0.9,0.3
Brock Wright,TE,DET,GB,-152,48.00,-3.00,25.50,2600,1.62,0.6,0.0,0.0,0.9,0.9,0.3
Blake Corum,RB,LAR,SEA,-122,48.00,-1.50,24.75,4400,2.82,0.6,0.0,3.1,0.5,3.6,0.8
Chris Brooks,RB,GB,DET,127,48.00,3.00,22.50,4000,2.32,0.6,0.0,2.8,0.4,3.2,0.8
Trent Sherfield,WR,MIN,IND,-242,46.50,-5.50,26.00,3000,1.82,0.6,0.0,0.1,1.0,1.1,0.4
Eric Gray,RB,NYG,WAS,169,44.50,4.00,20.25,4000,2.61,0.6,0.0,1.5,1.0,2.5,0.6
Zamir White,RB,LV,CIN,263,45.50,7.00,19.25,4400,2.55,0.6,0.0,3.2,0.6,3.8,0.9
Tyler Johnson,WR,LAR,SEA,-122,48.00,-1.50,24.75,3600,2.07,0.6,0.0,0.0,1.2,1.2,0.3
Tanner Hudson,TE,CIN,LV,-335,45.50,-7.00,26.25,2500,1.53,0.6,0.0,0.0,0.8,0.8,0.3
DJ Chark,WR,LAC,CLE,-118,42.50,-1.50,22.00,4000,2.41,0.6,0.0,0.0,1.5,1.5,0.4
Sean Tucker,RB,TB,KC,361,45.50,9.50,18.00,4700,2.81,0.6,0.0,3.4,0.6,4.0,0.9
Jordan Akins,TE,CLE,LAC,100,42.50,1.50,20.50,2600,1.61,0.6,0.0,0.0,1.0,1.0,0.4
Charlie Kolar,TE,BAL,DEN,-481,46.50,-9.50,28.00,2500,1.26,0.5,0.0,0.0,0.8,0.8,0.3
Jack Stoll,TE,PHI,JAX,-351,46.00,-7.50,26.75,2500,1.15,0.5,0.0,0.0,0.6,0.6,0.2
Luke Schoonmaker,TE,DAL,ATL,145,52.00,3.00,24.50,2600,1.38,0.5,0.0,0.0,0.7,0.7,0.3
Gerald Everett,TE,CHI,ARI,105,44.50,1.50,21.50,2600,1.20,0.5,0.0,0.0,0.7,0.7,0.3
Hunter Luepke,RB,DAL,ATL,145,52.00,3.00,24.50,4000,1.99,0.5,0.0,0.4,1.3,1.7,0.4
Malik Heath,WR,GB,DET,127,48.00,3.00,22.50,3000,1.50,0.5,0.0,0.1,0.8,0.9,0.3
Zach Pascal,WR,ARI,CHI,-125,44.50,-1.50,23.00,3000,1.62,0.5,0.0,0.1,0.9,1.0,0.3
Durham Smythe,TE,MIA,BUF,223,49.50,6.00,21.75,2500,1.33,0.5,0.0,0.0,0.7,0.7,0.3
Mack Hollins,WR,BUF,MIA,-277,49.50,-6.00,27.75,3100,1.49,0.5,0.0,0.0,0.8,0.8,0.3
Audric Estime,RB,DEN,BAL,367,46.50,9.50,18.50,4100,2.02,0.5,0.0,2.4,0.5,2.9,0.7
Drew Sample,TE,CIN,LV,-335,45.50,-7.00,26.25,2500,1.26,0.5,0.0,0.0,0.7,0.7,0.3
Luke Farrell,TE,JAX,PHI,276,46.00,7.50,19.25,2500,1.36,0.5,0.0,0.0,0.8,0.8,0.3
Jaylen Wright,RB,MIA,BUF,223,49.50,6.00,21.75,4500,2.34,0.5,0.0,2.2,0.6,2.8,0.6
Jalin Hyatt,WR,NYG,WAS,169,44.50,4.00,20.25,3300,1.41,0.4,0.0,0.0,0.9,0.9,0.3
DeAndre Carter,WR,CHI,ARI,105,44.50,1.50,21.50,3000,1.24,0.4,0.0,0.3,0.8,1.1,0.4
D'Onta Foreman,RB,CLE,LAC,100,42.50,1.50,20.50,4300,1.66,0.4,0.0,1.8,0.5,2.3,0.5
Simi Fehoko,WR,LAC,CLE,-118,42.50,-1.50,22.00,3300,1.25,0.4,0.0,0.0,0.8,0.8,0.2
Payne Durham,TE,TB,KC,361,45.50,9.50,18.00,2500,0.99,0.4,0.0,0.0,0.6,0.6,0.2
Trayveon Williams,RB,CIN,LV,-335,45.50,-7.00,26.25,4000,1.79,0.4,0.0,1.9,0.6,2.5,0.6
Derius Davis,WR,LAC,CLE,-118,42.50,-1.50,22.00,3000,1.27,0.4,0.0,0.1,0.5,0.6,0.2
Carson Steele,RB,KC,TB,-475,45.50,-9.50,27.50,4000,1.72,0.4,0.0,1.6,0.4,2.0,0.5
Trey Sermon,RB,IND,MIN,196,46.50,5.50,20.50,4700,2.06,0.4,0.0,2.6,0.5,3.1,0.7
Charlie Woerner,TE,ATL,DAL,-173,52.00,-3.00,27.50,2500,0.93,0.4,0.0,0.0,0.5,0.5,0.2
Pierre Strong,RB,CLE,LAC,100,42.50,1.50,20.50,4500,1.79,0.4,0.0,0.8,1.0,1.8,0.4
Daniel Bellinger,TE,NYG,WAS,169,44.50,4.00,20.25,2500,1.10,0.4,0.0,0.0,0.7,0.7,0.3
Xavier Gipson,WR,NYJ,HOU,-150,30.00,-8.50,19.25,3100,1.40,0.4,0.0,0.1,0.6,0.7,0.2
Ameer Abdullah,RB,LV,CIN,263,45.50,7.00,19.25,4200,1.62,0.4,0.0,1.0,1.0,2.0,0.5
Will Mallory,TE,IND,MIN,196,46.50,5.50,20.50,2500,1.04,0.4,0.0,0.0,0.6,0.6,0.2
Ben Sinnott,TE,WAS,NYG,-206,44.50,-4.00,24.25,2500,1.10,0.4,0.0,0.0,0.6,0.6,0.2
Quintin Morris,TE,BUF,MIA,-277,49.50,-6.00,27.75,2500,0.80,0.3,0.0,0.0,0.4,0.4,0.2
Javon Baker,WR,NE,TEN,136,38.50,3.00,17.75,3000,0.75,0.3,0.0,0.0,0.5,0.5,0.2
J.J. Taylor,RB,HOU,NYJ,130,30.00,8.50,10.75,4000,1.34,0.3,0.0,1.5,0.4,1.9,0.5
Drew Ogletree,TE,IND,MIN,196,46.50,5.50,20.50,2500,0.86,0.3,0.0,0.0,0.5,0.5,0.2
Tyquan Thornton,WR,NE,TEN,136,38.50,3.00,17.75,3000,1.03,0.3,0.0,0.1,0.7,0.8,0.3
Stone Smartt,TE,LAC,CLE,-118,42.50,-1.50,22.00,2500,0.72,0.3,0.0,0.0,0.4,0.4,0.2
John Bates,TE,WAS,NYG,-206,44.50,-4.00,24.25,2500,0.58,0.2,0.0,0.0,0.4,0.4,0.2
Charlie Jones,WR,CIN,LV,-335,45.50,-7.00,26.25,3000,0.55,0.2,0.0,0.0,0.3,0.3,0.1
Anthony Gould,WR,IND,MIN,196,46.50,5.50,20.50,3000,0.47,0.2,0.0,0.0,0.3,0.3,0.1
Curtis Samuel,WR,BUF,MIA,-277,49.50,-6.00,27.75,3800,0.90,0.2,0.0,0.1,0.4,0.5,0.1
Ainias Smith,WR,PHI,JAX,-351,46.00,-7.50,26.75,3000,0.71,0.2,0.0,0.0,0.4,0.4,0.1
Cam Akers,RB,MIN,IND,-242,46.50,-5.50,26.00,4500,0.86,0.2,0.0,0.9,0.2,1.1,0.2
KhaDarel Hodge,WR,ATL,DAL,-173,52.00,-3.00,27.50,3000,0.65,0.2,0.0,0.0,0.3,0.3,0.1
DeeJay Dallas,RB,ARI,CHI,-125,44.50,-1.50,23.00,4000,0.74,0.2,0.0,0.6,0.4,1.0,0.3
Khalil Herbert,RB,CHI,ARI,105,44.50,1.50,21.50,4000,0.65,0.2,0.0,0.4,0.2,0.6,0.2
Ronnie Rivers,RB,LAR,SEA,-122,48.00,-1.50,24.75,4000,0.60,0.2,0.0,0.3,0.3,0.6,0.2
Craig Reynolds,RB,DET,GB,-152,48.00,-3.00,25.50,4000,0.87,0.2,0.0,0.3,0.5,0.8,0.2
Jamari Thrash,WR,CLE,LAC,100,42.50,1.50,20.50,3000,0.50,0.2,0.0,0.0,0.3,0.3,0.1
Jha'Quan Jackson,WR,TEN,NE,-163,38.50,-3.00,20.75,3000,0.52,0.2,0.0,0.0,0.4,0.4,0.1
Jeremy McNichols,RB,WAS,NYG,-206,44.50,-4.00,24.25,4000,0.80,0.2,0.0,1.3,0.2,1.5,0.4
Tyler Scott,WR,CHI,ARI,105,44.50,1.50,21.50,3000,0.54,0.2,0.0,0.1,0.3,0.4,0.1
K.J. Osborn,WR,NE,TEN,136,38.50,3.00,17.75,3200,0.64,0.2,0.0,0.0,0.4,0.4,0.1
Tylan Wallace,WR,BAL,DEN,-481,46.50,-9.50,28.00,3000,0.48,0.2,0.0,0.0,0.3,0.3,0.1
Clyde Edwards-Helaire,RB,KC,TB,-475,45.50,-9.50,27.50,5000,1.15,0.2,0.0,0.8,0.4,1.2,0.2
Jaheim Bell,TE,NE,TEN,136,38.50,3.00,17.75,2500,0.61,0.2,0.0,0.0,0.4,0.4,0.2
Tyler Goodson,RB,IND,MIN,196,46.50,5.50,20.50,5200,0.86,0.2,0.0,0.7,0.3,1.0,0.2
Dylan Laube,RB,LV,CIN,263,45.50,7.00,19.25,4000,0.55,0.1,0.0,0.3,0.3,0.6,0.2
Travis Homer,RB,CHI,ARI,105,44.50,1.50,21.50,4000,0.44,0.1,0.0,0.4,0.2,0.6,0.2
Deuce Vaughn,RB,DAL,ATL,145,52.00,3.00,24.50,4000,0.43,0.1,0.0,0.2,0.2,0.4,0.1
Greg Dulcich,TE,DEN,BAL,367,46.50,9.50,18.50,2500,0.28,0.1,0.0,0.0,0.2,0.2,0.1
Will Shipley,RB,PHI,JAX,-351,46.00,-7.50,26.75,4000,0.58,0.1,0.0,0.3,0.2,0.5,0.1
Allen Robinson,WR,DET,GB,-152,48.00,-3.00,25.50,3300,0.33,0.1,0.0,0.0,0.2,0.2,0.1
Dee Eskridge,WR,MIA,BUF,223,49.50,6.00,21.75,3000,0.29,0.1,0.0,0.0,0.2,0.2,0.1
JaMycal Hasty,RB,NE,TEN,136,38.50,3.00,17.75,4000,0.46,0.1,0.0,0.4,0.2,0.6,0.2
Isaiah Davis,RB,NYJ,HOU,-150,30.00,-8.50,19.25,4000,0.48,0.1,0.0,0.3,0.2,0.5,0.1
Tip Reiman,TE,ARI,CHI,-125,44.50,-1.50,23.00,2500,0.33,0.1,0.0,0.0,0.2,0.2,0.1
Devin Culp,TE,TB,KC,361,45.50,9.50,18.00,2500,0.32,0.1,0.0,0.0,0.2,0.2,0.1
Xavier Smith,WR,LAR,SEA,-122,48.00,-1.50,24.75,3000,0.26,0.1,0.0,0.0,0.2,0.2,0.1
Ihmir Smith-Marsette,WR,NYG,WAS,169,44.50,4.00,20.25,3000,0.31,0.1,0.0,0.0,0.2,0.2,0.1
Malik Washington,WR,MIA,BUF,223,49.50,6.00,21.75,3000,0.32,0.1,0.0,0.0,0.2,0.2,0.1
Dallin Holker,TE,NO,CAR,-345,43.50,-7.50,25.50,2500,0.18,0.1,0.0,0.0,0.1,0.1,0.0
Devontez Walker,WR,BAL,DEN,-481,46.50,-9.50,28.00,3000,0.36,0.1,0.0,0.0,0.2,0.2,0.1
Ryan Flournoy,WR,DAL,ATL,145,52.00,3.00,24.50,3000,0.34,0.1,0.0,0.0,0.2,0.2,0.1
Tanner McLachlan,TE,CIN,LV,-335,45.50,-7.00,26.25,2500,0.18,0.1,0.0,0.0,0.1,0.1,0.0
Jase McClellan,RB,ATL,DAL,-173,52.00,-3.00,27.50,4000,0.46,0.1,0.0,0.4,0.1,0.5,0.1
Jeff Wilson,RB,MIA,BUF,223,49.50,6.00,21.75,4400,0.40,0.1,0.0,0.4,0.1,0.5,0.1
Hassan Haskins,RB,LAC,CLE,-118,42.50,-1.50,22.00,4000,0.44,0.1,0.0,0.6,0.2,0.8,0.2
Casey Washington,WR,ATL,DAL,-173,52.00,-3.00,27.50,3000,0.36,0.1,0.0,0.0,0.2,0.2,0.1
Raheem Blackshear,RB,CAR,NO,272,43.50,7.50,18.00,4000,0.48,0.1,0.0,0.3,0.3,0.6,0.2
Hunter Long,TE,LAR,SEA,-122,48.00,-1.50,24.75,2500,0.36,0.1,0.0,0.0,0.3,0.3,0.1
Josiah Deguara,TE,JAX,PHI,276,46.00,7.50,19.25,2500,0.27,0.1,0.0,0.0,0.2,0.2,0.1
Kenny McIntosh,RB,SEA,LAR,102,48.00,1.50,23.25,4000,0.32,0.1,0.0,0.2,0.2,0.4,0.1
J.J. McCarthy,QB,MIN,IND,-242,46.50,-5.50,26.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Bub Means,WR,NO,CAR,-345,43.50,-7.50,25.50,3900,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Julian Hill,TE,MIA,BUF,223,49.50,6.00,21.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
DK Metcalf,WR,SEA,LAR,102,48.00,1.50,23.25,6500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jaaron Hayek,WR,KC,TB,-475,45.50,-9.50,27.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Carson Wentz,QB,KC,TB,-475,45.50,-9.50,27.50,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Adam Thielen,WR,CAR,NO,272,43.50,7.50,18.00,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Cody Schrader,RB,LAR,SEA,-122,48.00,-1.50,24.75,4000,0.17,0.0,0.0,0.1,0.1,0.2,0.1
Nick Mullens,QB,MIN,IND,-242,46.50,-5.50,26.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brady Russell,TE,SEA,LAR,102,48.00,1.50,23.25,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brenden Rice,WR,LAC,CLE,-118,42.50,-1.50,22.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Stetson Bennett,QB,LAR,SEA,-122,48.00,-1.50,24.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jermaine Jackson,WR,NO,CAR,-345,43.50,-7.50,25.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jeff Foreman,WR,LV,CIN,263,45.50,7.00,19.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tanner McKee,QB,PHI,JAX,-351,46.00,-7.50,26.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Justin Shorter,WR,LV,CIN,263,45.50,7.00,19.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ramel Keyton,WR,LV,CIN,263,45.50,7.00,19.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kendall Milton,RB,CIN,LV,-335,45.50,-7.00,26.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Drew Lock,QB,NYG,WAS,169,44.50,4.00,20.25,4700,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Deshaun Watson,QB,CLE,LAC,100,42.50,1.50,20.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Ian Wheeler,RB,CHI,ARI,105,44.50,1.50,21.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
British Brooks,RB,HOU,NYJ,130,30.00,8.50,10.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brevyn Spann-Ford,TE,DAL,ATL,145,52.00,3.00,24.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Michael Penix,QB,ATL,DAL,-173,52.00,-3.00,27.50,5400,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Kameron Johnson,WR,TB,KC,361,45.50,9.50,18.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
JuJu Smith-Schuster,WR,KC,TB,-475,45.50,-9.50,27.50,4500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Keilan Robinson,RB,JAX,PHI,276,46.00,7.50,19.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Rasheen Ali,RB,BAL,DEN,-481,46.50,-9.50,28.00,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Xavier Weaver,WR,ARI,CHI,-125,44.50,-1.50,23.00,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
JaQuae Jackson,WR,NE,TEN,136,38.50,3.00,17.75,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Isaiah Williams,WR,DET,GB,-152,48.00,-3.00,25.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
David Martin-Robinson,TE,TEN,NE,-163,38.50,-3.00,20.75,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Brandin Cooks,WR,DAL,ATL,145,52.00,3.00,24.50,5000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Joe Milton,QB,NE,TEN,136,38.50,3.00,17.75,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jamison Crowder,WR,WAS,NYG,-206,44.50,-4.00,24.25,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Evan Deckers,TE,TB,KC,361,45.50,9.50,18.00,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Tommy DeVito,QB,NYG,WAS,169,44.50,4.00,20.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Heinicke,QB,LAC,CLE,-118,42.50,-1.50,22.00,4300,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Hendon Hooker,QB,DET,GB,-152,48.00,-3.00,25.50,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jonathon Brooks,RB,CAR,NO,272,43.50,7.50,18.00,5000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jared Wiley,TE,KC,TB,-475,45.50,-9.50,27.50,2500,0.00,0.0,0.0,0.0,0.0,0.0,0.0
MarShawn Lloyd,RB,GB,DET,127,48.00,3.00,22.50,4800,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Malachi Corley,WR,NYJ,HOU,-150,30.00,-8.50,19.25,3000,0.00,0.0,0.0,0.0,0.5,0.5,0.2
Spencer Rattler,QB,NO,CAR,-345,43.50,-7.50,25.50,5100,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Jordan Travis,QB,NYJ,HOU,-150,30.00,-8.50,19.25,4000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
Antoine Green,WR,DET,GB,-152,48.00,-3.00,25.50,3000,0.00,0.0,0.0,0.0,0.0,0.0,0.0
