Rank,Player ID,Player Name,Team,Opp,Position,Pass Yds,Pass TDs,Rush Yds,Rush TDs,Rec,Rec Yds,Rec TDs,FG,Pts Agn,Tack,Pts
195,523,"Packers, Green Bay",GBP,@JAC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,0.0,7.5
196,521,"Bears, Chicago",CHI,@WAS,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.7,0.0,7.5
197,15822,"Lloyd, Devin",JAC,GBP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.4
198,15418,"Bynum, Camryn",MIN,@LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.4
199,14210,"Pratt, Germaine",CIN,PHI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.4
200,14118,"Humphrey, Lil'Jordan",DEN,CAR,WR,0.0,0.0,0.0,0.0,2.9,36.0,0.1,0.0,0.0,0.0,7.4
201,14086,"Hill, Justice",BAL,@CLE,RB,0.0,0.0,18.0,0.1,2.1,20.0,0.2,0.0,0.0,0.0,7.4
202,13066,"Raymond, Kalif",DET,TEN,WR,0.0,0.0,1.0,0.0,2.4,38.0,0.2,0.0,0.0,0.0,7.4
203,12658,"Shepard, Sterling",TBB,ATL,WR,0.0,0.0,4.0,0.0,2.3,27.0,0.3,0.0,0.0,0.0,7.4
204,12239,"Kendricks, Eric",DAL,@SFO,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.4
205,11247,"Ertz, Zach",WAS,CHI,TE,0.0,0.0,0.0,0.0,3.1,31.0,0.2,0.0,0.0,0.0,7.4
206,16603,"Davis, Ray",BUF,@SEA,RB,0.0,0.0,31.0,0.3,1.2,10.0,0.0,0.0,0.0,0.0,7.3
207,15396,"Deablo, Divine",LVR,KCC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4,7.3
208,11936,"Boswell, Chris",PIT,NYG,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,7.3
209,10976,"Tucker, Justin",BAL,@CLE,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,7.3
210,529,"Saints, New Orleans",NOS,@LAC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,7.3
211,505,"Jets, New York",NYJ,@NEP,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,7.3
212,13251,"Baker, Budda",ARI,@MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,7.2
213,16206,"Wilson, Michael",ARI,@MIA,WR,0.0,0.0,1.0,0.0,2.6,32.0,0.2,0.0,0.0,0.0,7.1
214,15469,"Hamlin, Damar",BUF,@SEA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,7.1
215,14933,"Blackmon, Julian",IND,@HOU,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,7.1
216,13762,"White, Kyzir",ARI,@MIA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,7.1
217,13697,"Edmunds, Tremaine",CHI,@WAS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.1
218,11938,"Thielen, Adam",CAR,@DEN,WR,0.0,0.0,0.0,0.0,2.9,32.0,0.2,0.0,0.0,0.0,7.1
219,15331,"Freiermuth, Pat",PIT,NYG,TE,0.0,0.0,0.0,0.0,2.8,30.0,0.2,0.0,0.0,0.0,7.0
220,13418,"Bourne, Kendrick",NEP,NYJ,WR,0.0,0.0,1.0,0.0,2.7,32.0,0.2,0.0,0.0,0.0,7.0
221,13268,"Anzalone, Alex",DET,TEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,7.0
222,16639,"Legette, Xavier",CAR,@DEN,WR,0.0,0.0,2.0,0.0,2.6,28.0,0.2,0.0,0.0,0.0,6.9
223,16622,"Pearsall, Ricky",SFO,DAL,WR,0.0,0.0,2.0,0.0,2.7,35.0,0.1,0.0,0.0,0.0,6.9
224,15076,"Rozeboom, Christian",LAR,MIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.9
225,14239,"Moreau, Foster",NOS,@LAC,TE,0.0,0.0,1.0,0.0,2.1,29.0,0.3,0.0,0.0,0.0,6.9
226,14122,"Slayton, Darius",NYG,@PIT,WR,0.0,0.0,1.0,0.0,2.6,34.0,0.1,0.0,0.0,0.0,6.9
227,13403,"Koo, Younghoe",ATL,@TBB,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,6.9
228,14892,"Brooks, Jordyn",MIA,ARI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.8
229,14861,"Johnson, Juwan",NOS,@LAC,TE,0.0,0.0,1.0,0.0,2.6,26.0,0.2,0.0,0.0,0.0,6.8
230,14217,"Barton, Cody",DEN,CAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.8
231,13675,"Conklin, Tyler",NYJ,@NEP,TE,0.0,0.0,0.0,0.0,3.3,30.0,0.1,0.0,0.0,0.0,6.8
232,13325,"Woods, Xavier",CAR,@DEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.8
233,516,"Cowboys, Dallas",DAL,@SFO,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.1,0.0,6.8
234,16244,"Branch, Brian",DET,TEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.7
235,14852,"Gibson, Antonio",NEP,NYJ,RB,0.0,0.0,27.0,0.1,1.8,17.0,0.0,0.0,0.0,0.0,6.7
236,14268,"Long Jr., David",FA,Bye,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.7
237,11728,"Mosley, C.J.",NYJ,@NEP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,6.7
238,10768,"David, Lavonte",TBB,ATL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.7
239,15355,"Bolton, Nick",KCC,@LVR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.6
240,14845,"Davis, Gabriel",JAC,GBP,WR,0.0,0.0,0.1,0.0,2.3,28.0,0.3,0.0,0.0,0.0,6.6
241,14472,"Dodson, Tyrel",MIA,ARI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.6
242,14221,"Williams, Quincy",NYJ,@NEP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,6.6
243,13714,"James, Derwin",LAC,NOS,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.6
244,12625,"Elliott, Ezekiel",DAL,@SFO,RB,0.0,0.0,26.0,0.1,1.7,12.0,0.1,0.0,0.0,0.0,6.6
245,15798,"Likely, Isaiah",BAL,@CLE,TE,0.0,0.0,0.0,0.0,2.1,25.0,0.3,0.0,0.0,0.0,6.5
246,14896,"Queen, Patrick",PIT,NYG,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.5
247,14244,"Gay, Matt",IND,@HOU,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,6.5
248,13952,"Luvu, Frankie",WAS,CHI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.5
249,16383,"Pace, Ivan",MIN,@LAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.4
250,16280,"Henley, Daiyan",LAC,NOS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.4
251,15723,"Chandler, Ty",MIN,@LAR,RB,0.0,0.0,31.0,0.1,1.5,10.0,0.0,0.0,0.0,0.0,6.4
252,14908,"McKinney, Xavier",GBP,@JAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.4
253,16281,"Brown, Ji'Ayir",SFO,DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.3
254,15890,"McFadden, Micah",NYG,@PIT,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.3
255,14889,"Murray, Kenneth",TEN,@DET,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,6.3
256,14186,"Rapp, Taylor",BUF,@SEA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.3
257,13760,"Whitehead, Jordan",TBB,ATL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.3
258,13713,"Fitzpatrick, Minkah",PIT,NYG,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.3
259,12238,"Perryman, Denzel",LAC,NOS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.3
260,8851,"Folk, Nick",TEN,@DET,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,6.3
261,528,"Rams, Los Angeles",LAR,MIN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,0.0,6.3
262,16617,"Coleman, Keon",BUF,@SEA,WR,0.0,0.0,0.0,0.0,2.2,31.0,0.2,0.0,0.0,0.0,6.2
263,16284,"Williams, Dorian",BUF,@SEA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.2
264,16239,"Campbell, Jack",DET,TEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.2
265,15860,"Cook, Bryan",KCC,@LVR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.2
266,15404,"Jones, Ernest",SEA,BUF,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.2
267,15351,"Owusu-Koramoah, Jeremiah",CLE,BAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.2
268,13764,"Johnson, Taron",BUF,@SEA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.2
269,13214,"Watt, T.J.",PIT,NYG,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.2
270,16616,"Odunze, Rome",CHI,@WAS,WR,0.0,0.0,0.0,0.0,2.5,31.0,0.1,0.0,0.0,0.0,6.1
271,16286,"Moody, Jake",SFO,DAL,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,6.1
272,15859,"Taylor-Britt, Cam",CIN,PHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.1
273,15362,"Surtain II, Patrick",DEN,CAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.1
274,13718,"Carlson, Daniel",LVR,KCC,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,6.1
275,12437,"Myers, Jason",SEA,BUF,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,6.1
276,16018,"Blankenship, Reed",PHI,@CIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
277,15889,"Okonkwo, Chigoziem",TEN,@DET,TE,0.0,0.0,0.0,0.0,2.7,26.0,0.1,0.0,0.0,0.0,6.0
278,15834,"Hamilton, Kyle",BAL,@CLE,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.0
279,15361,"Horn, Jaycee",CAR,@DEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.0
280,15292,"Brown, Dyami",WAS,CHI,WR,0.0,0.0,1.0,0.0,2.2,28.0,0.2,0.0,0.0,0.0,6.0
281,14995,"Metellus, Josh",MIN,@LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
282,14249,"Van Ginkel, Andrew",MIN,@LAR,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0
283,14182,"Hooker, Amani",TEN,@DET,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.0
284,13680,"Hurst, Hayden",LAC,NOS,TE,0.0,0.0,0.0,0.0,2.8,28.0,0.1,0.0,0.0,0.0,6.0
285,10816,"Davis, Demario",NOS,@LAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.0
286,15913,"Benford, Christian",BUF,@SEA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.9
287,15777,"Austin III, Calvin",PIT,NYG,WR,0.0,0.0,1.0,0.0,1.8,30.0,0.1,0.0,0.0,0.0,5.9
288,15382,"Onwuzurike, Levi",DET,TEN,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.9
289,15257,"Sermon, Trey",IND,@HOU,RB,0.0,0.0,38.0,0.2,0.6,3.0,0.0,0.0,0.0,0.0,5.9
290,13806,"Elliott, DeShon",PIT,NYG,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.9
291,13717,"Reid, Justin",KCC,@LVR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,5.9
292,13700,"Landry, Harold",TEN,@DET,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.9
293,16680,"Little, Cam",JAC,GBP,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,5.8
294,15717,"Pierce, Dameon",HOU,IND,RB,0.0,0.0,28.0,0.2,1.0,7.0,0.0,0.0,0.0,0.0,5.8
295,14882,"Greenard, Jonathan",MIN,@LAR,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.8
296,14871,"Parkinson, Colby",LAR,MIN,TE,0.0,0.0,0.0,0.0,2.8,27.0,0.1,0.0,0.0,0.0,5.8
297,13832,"Sanders, Jason",MIA,ARI,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.8
298,13641,"McCloud, Ray-Ray",ATL,@TBB,WR,0.0,0.0,2.0,0.0,2.8,28.0,0.0,0.0,0.0,0.0,5.8
299,13303,"Elliott, Jake",PHI,@CIN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,5.8
300,11947,"McManus, Brandon",GBP,@JAC,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.8
301,16279,"Moss, Riley",DEN,CAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.7
302,15871,"Joseph, Kerby",DET,TEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.7
303,14983,"Bass, Tyler",BUF,@SEA,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,5.7
304,14907,"Delpit, Grant",CLE,BAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,5.7
305,14303,"Elliss, Kaden",ATL,@TBB,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.7
306,13702,"Jewell, Josey",CAR,@DEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.7
307,11945,"Santos, Cairo",CHI,@WAS,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,5.7
308,10783,"Smith, Harrison",MIN,@LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.7
309,16705,"Bullock, Calen",HOU,IND,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.6
310,16677,"Bullard, Javon",GBP,@JAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.6
311,16649,"Johnson, Theo",NYG,@PIT,TE,0.0,0.0,0.0,0.0,2.7,28.0,0.0,0.0,0.0,0.0,5.6
312,16350,"Jones, Jaylon",IND,@HOU,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6
313,16252,"McDonald, Will",NYJ,@NEP,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.6
314,16246,"Johnson, Antonio",JAC,GBP,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.6
315,15846,"Walker, Quay",GBP,@JAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.6
316,15368,"McPherson, Evan",CIN,PHI,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,5.6
317,15001,"Curl, Kamren",LAR,MIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.6
318,14518,"Thompson, Jalen",ARI,@MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.6
319,14225,"Crosby, Maxx",LVR,KCC,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.6
320,11317,"Poyer, Jordan",MIA,ARI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.6
321,532,"Texans, Houston",HOU,IND,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.7,0.0,5.6
322,519,"Cardinals, Arizona",ARI,@MIA,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,5.6
323,515,"Seahawks, Seattle",SEA,BUF,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.3,0.0,5.6
324,16596,"Allen, Braelon",NYJ,@NEP,RB,0.0,0.0,21.0,0.1,1.5,11.0,0.1,0.0,0.0,0.0,5.5
325,16234,"Simpson, Trenton",BAL,@CLE,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.5
326,14283,"Wilson, Donovan",DAL,@SFO,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.5
327,14179,"Love, Julian",SEA,BUF,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.5
328,13281,"Douglas, Rasul",BUF,@SEA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.5
329,16747,"Tracy, Tyrone",NYG,@PIT,RB,0.0,0.0,24.0,0.1,1.5,11.0,0.0,0.0,0.0,0.0,5.4
330,16199,"Palmer, Trey",TBB,ATL,WR,0.0,0.0,1.0,0.0,2.0,19.0,0.2,0.0,0.0,0.0,5.4
331,15923,"Lake, Quentin",LAR,MIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.4
332,15895,"McCollum, Zyon",TBB,ATL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.4
333,14893,"Baun, Zack",PHI,@CIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.4
334,14169,"Wilson, Mack",ARI,@MIA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.4
335,13719,"Pineiro, Eddy",CAR,@DEN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,5.4
336,16679,"Nubin, Tyler",NYG,@PIT,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.3
337,15378,"Oweh, Odafe",BAL,@CLE,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.3
338,13920,"Ward, Charvarius",SFO,DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.3
339,10868,"Zuerlein, Greg",NYJ,@NEP,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,5.3
340,520,"Commanders, Washington",WAS,CHI,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.6,0.0,5.3
341,514,"Chargers, Los Angeles",LAC,NOS,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.4,0.0,5.3
342,506,"Bengals, Cincinnati",CIN,PHI,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.1,0.0,5.3
343,16655,"Robinson, Chop",MIA,ARI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.2
344,15826,"Clark, Damone",DAL,@SFO,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.2
345,15365,"Moehrig, Trevon",LVR,KCC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.2
346,15255,"Gainwell, Kenneth",PHI,@CIN,RB,0.0,0.0,23.0,0.1,1.5,10.0,0.0,0.0,0.0,0.0,5.2
347,14918,"Terrell, A.J.",ATL,@TBB,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.2
348,13684,"Hubbard, Sam",CIN,PHI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.2
349,11721,"Mack, Khalil",LAC,NOS,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.2
350,16444,"Grupe, Blake",NOS,@LAC,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,5.1
351,16339,"Carlson, Anders",NYJ,@NEP,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,5.1
352,16292,"Ryland, Chad",ARI,@MIA,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,5.1
353,15833,"Gardner, Sauce",NYJ,@NEP,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.1
354,15387,"Werner, Pete",NOS,@LAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.1
355,15271,"Herbert, Khalil",CIN,PHI,RB,0.0,0.0,27.0,0.2,0.9,4.0,0.0,0.0,0.0,0.0,5.1
356,14171,"Burns, Brian",NYG,@PIT,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,5.1
357,14108,"Dortch, Greg",ARI,@MIA,WR,0.0,0.0,1.0,0.0,2.2,21.0,0.1,0.0,0.0,0.0,5.1
358,13284,"Hendrickson, Trey",CIN,PHI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,5.1
359,12181,"Agholor, Nelson",BAL,@CLE,WR,0.0,0.0,0.0,0.0,1.9,27.0,0.1,0.0,0.0,0.0,5.1
360,525,"Buccaneers, Tampa Bay",TBB,ATL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.1,0.0,5.1
361,16716,"Wilson, Payton",PIT,NYG,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.0
362,16707,"Liufau, Marist",DAL,@SFO,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.0
363,16688,"Guerendo, Isaac",SFO,DAL,RB,0.0,0.0,29.0,0.1,0.9,8.0,0.0,0.0,0.0,0.0,5.0
364,16619,"Franklin, Troy",DEN,CAR,WR,0.0,0.0,1.0,0.0,1.9,22.0,0.1,0.0,0.0,0.0,5.0
365,16432,"Wilson, Emanuel",GBP,@JAC,RB,0.0,0.0,25.0,0.0,0.9,9.0,0.1,0.0,0.0,0.0,5.0
366,15862,"Emerson, Martin",CLE,BAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.0
367,14991,"Fuller, Jordan",CAR,@DEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.0
368,14180,"Murphy, Byron",MIN,@LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.0
369,13940,"Mundt, Johnny",MIN,@LAR,TE,0.0,0.0,0.0,0.0,2.3,17.0,0.2,0.0,0.0,0.0,5.0
370,13222,"McMillan, Raekwon",FA,Bye,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.0
371,11387,"Hopkins, Dustin",CLE,BAL,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.0
372,504,"Patriots, New England",NEP,NYJ,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.7,0.0,5.0
373,16385,"Demercado, Emari",ARI,@MIA,RB,0.0,0.0,22.0,0.1,1.5,9.0,0.0,0.0,0.0,0.0,4.9
374,16145,"McMillian, Ja'Quan",DEN,CAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.9
375,15995,"Turner, DJ",LVR,KCC,WR,0.0,0.0,3.0,0.1,1.9,20.0,0.0,0.0,0.0,0.0,4.9
376,15714,"White, Zamir",LVR,KCC,RB,0.0,0.0,30.0,0.0,1.1,8.0,0.0,0.0,0.0,0.0,4.9
377,15345,"Paye, Kwity",IND,@HOU,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.9
378,15082,"Barnes, Krys",ARI,@MIA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.9
379,13776,"Watson, Justin",KCC,@LVR,WR,0.0,0.0,1.0,0.0,1.8,23.0,0.1,0.0,0.0,0.0,4.9
380,13470,"Moore, Kenny",IND,@HOU,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.9
381,12686,"Bosa, Joey",LAC,NOS,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.9
382,11348,"Slay, Darius",PHI,@CIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.9
383,10789,"Gilmore, Stephon",MIN,@LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,4.9
384,526,"Falcons, Atlanta",ATL,@TBB,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,4.9
385,16704,"Wallace, Trevin",CAR,@DEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,4.8
386,16632,"Burton, Jermaine",CIN,PHI,WR,0.0,0.0,0.0,0.0,1.7,29.0,0.0,0.0,0.0,0.0,4.8
387,16267,"Stevenson, Tyrique",CHI,@WAS,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,4.8
388,16262,"White, Keion",NEP,NYJ,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,4.8
389,15965,"Chestnut, Julius",TEN,@DET,RB,0.0,0.0,18.0,0.1,1.6,9.0,0.0,0.0,0.0,0.0,4.8
390,15003,"Stone, Geno",CIN,PHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,4.8
