Rank,Player ID,Player Name,Team,Opp,Position,Pass Yds,Pass TDs,Rush Yds,Rush TDs,Rec,Rec Yds,Rec TDs,FG,Pts Agn,Tack,Pts
195,14182,"Hooker, Amani",TEN,CIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.2
196,13832,"Sanders, Jason",MIA,@HOU,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,7.2
197,13813,"Oluokun, Foyesade",JAC,NYJ,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.2
198,16213,"Kincaid, Dalton",BUF,@DET,TE,0.0,0.0,0.0,0.0,3.1,33.0,0.1,0.0,0.0,0.0,7.1
199,15890,"McFadden, Micah",NYG,BAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.1
200,15834,"Hamilton, Kyle",BAL,@NYG,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.1,7.1
201,14210,"Pratt, Germaine",CIN,@TEN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,7.1
202,13714,"James, Derwin",LAC,TBB,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7,7.1
203,16192,"Washington, Parker",JAC,NYJ,WR,0.0,0.0,-0.1,0.0,2.6,34.0,0.2,0.0,0.0,0.0,7.0
204,15979,"Dicker, Cameron",LAC,TBB,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,7.0
205,15804,"Calcaterra, Grant",PHI,PIT,TE,0.0,0.0,0.0,0.0,2.8,28.0,0.2,0.0,0.0,0.0,7.0
206,15798,"Likely, Isaiah",BAL,@NYG,TE,0.0,0.0,0.0,0.0,2.4,28.0,0.3,0.0,0.0,0.0,7.0
207,15712,"Allgeier, Tyler",ATL,@LVR,RB,0.0,0.0,40.0,0.2,0.8,6.0,0.0,0.0,0.0,0.0,7.0
208,13403,"Koo, Younghoe",ATL,@LVR,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,7.0
209,12658,"Shepard, Sterling",TBB,@LAC,WR,0.0,0.0,4.0,0.0,2.9,29.0,0.1,0.0,0.0,0.0,7.0
210,10775,"Wagner, Bobby",WAS,@NOS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,7.0
211,505,"Jets, New York",NYJ,@JAC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,7.0
212,16286,"Moody, Jake",SFO,LAR,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,6.9
213,15681,"Elliss, Christian",NEP,@ARI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.9
214,15355,"Bolton, Nick",KCC,@CLE,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,6.9
215,15293,"Bateman, Rashod",BAL,@NYG,WR,0.0,0.0,0.0,0.0,2.2,32.0,0.2,0.0,0.0,0.0,6.9
216,14426,"Wright, Matthew",KCC,@CLE,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,6.9
217,13697,"Edmunds, Tremaine",CHI,@MIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,6.9
218,13143,"McNichols, Jeremy",WAS,@NOS,RB,0.0,0.0,33.0,0.4,0.6,5.0,0.0,0.0,0.0,0.0,6.9
219,12752,"Byard, Kevin",CHI,@MIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.9
220,13743,"Warner, Fred",SFO,LAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.8
221,13718,"Carlson, Daniel",LVR,ATL,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,6.8
222,10976,"Tucker, Justin",BAL,@NYG,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,6.8
223,8851,"Folk, Nick",TEN,CIN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,6.8
224,16113,"Smartt, Stone",LAC,TBB,TE,0.0,0.0,0.0,0.0,2.7,30.0,0.2,0.0,0.0,0.0,6.7
225,14889,"Murray, Kenneth",TEN,CIN,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.7
226,12239,"Kendricks, Eric",DAL,@CAR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.7
227,10816,"Davis, Demario",NOS,WAS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.7
228,518,"Eagles, Philadelphia",PHI,PIT,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,6.7
229,15788,"Tolbert, Jalen",DAL,@CAR,WR,0.0,0.0,0.0,0.0,2.3,28.0,0.3,0.0,0.0,0.0,6.6
230,15337,"Gray, Noah",KCC,@CLE,TE,0.0,0.0,0.0,0.0,2.4,26.0,0.3,0.0,0.0,0.0,6.6
231,15076,"Rozeboom, Christian",LAR,@SFO,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.6
232,14910,"Jones, Brandon",DEN,IND,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.6
233,13675,"Conklin, Tyler",NYJ,@JAC,TE,0.0,0.0,0.0,0.0,3.1,29.0,0.1,0.0,0.0,0.0,6.6
234,519,"Cardinals, Arizona",ARI,NEP,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.2,0.0,6.6
235,16390,"McLaughlin, Jaleel",DEN,IND,RB,0.0,0.0,28.0,0.1,1.7,8.0,0.2,0.0,0.0,0.0,6.5
236,16207,"Iosivas, Andrei",CIN,@TEN,WR,0.0,0.0,0.1,0.0,2.0,25.0,0.3,0.0,0.0,0.0,6.5
237,15713,"Ford, Jerome",CLE,KCC,RB,0.0,0.0,26.0,0.1,2.0,12.0,0.0,0.0,0.0,0.0,6.5
238,15452,"Hufanga, Talanoa",SFO,LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.5
239,16193,"Boutte, Kayshon",NEP,@ARI,WR,0.0,0.0,0.0,0.0,2.6,32.0,0.1,0.0,0.0,0.0,6.4
240,16165,"Spears, Tyjae",TEN,CIN,RB,0.0,0.0,23.0,0.1,2.2,14.0,0.0,0.0,0.0,0.0,6.4
241,15889,"Okonkwo, Chigoziem",TEN,CIN,TE,0.0,0.0,0.0,0.0,2.8,29.0,0.1,0.0,0.0,0.0,6.4
242,15428,"Sherwood, Jamien",NYJ,@JAC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.4
243,13737,"Bates, Jessie",ATL,@LVR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.4
244,12447,"Mostert, Raheem",MIA,@HOU,RB,0.0,0.0,25.0,0.3,1.2,9.0,0.0,0.0,0.0,0.0,6.4
245,12437,"Myers, Jason",SEA,GBP,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,6.4
246,11768,"Ward, Jimmie",HOU,MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.4
247,514,"Chargers, Los Angeles",LAC,TBB,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.3,0.0,6.4
248,16350,"Jones, Jaylon",IND,@DEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,6.3
249,16339,"Carlson, Anders",NYJ,@JAC,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,6.3
250,15846,"Walker, Quay",GBP,@SEA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.3
251,14983,"Bass, Tyler",BUF,@DET,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,6.3
252,14933,"Blackmon, Julian",IND,@DEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.3
253,14717,"McLaughlin, Chase",TBB,@LAC,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,6.3
254,14472,"Dodson, Tyrel",MIA,@HOU,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.3
255,14249,"Van Ginkel, Andrew",MIN,CHI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,6.3
256,13952,"Luvu, Frankie",WAS,@NOS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.3
257,528,"Rams, Los Angeles",LAR,@SFO,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,0.0,6.3
258,16752,"Davis, Isaiah",NYJ,@JAC,RB,0.0,0.0,22.0,0.1,1.1,15.0,0.1,0.0,0.0,0.0,6.2
259,16722,"Knight, Tyrice",SEA,GBP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.2
260,16643,"Sanders, Ja'Tavion",CAR,DAL,TE,0.0,0.0,0.0,0.0,2.6,30.0,0.1,0.0,0.0,0.0,6.2
261,16284,"Williams, Dorian",BUF,@DET,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.2
262,16013,"Landman, Nate",ATL,@LVR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.2
263,15418,"Bynum, Camryn",MIN,CHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,6.2
264,14882,"Greenard, Jonathan",MIN,CHI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,6.2
265,14852,"Gibson, Antonio",NEP,@ARI,RB,0.0,0.0,28.0,0.1,1.4,13.0,0.0,0.0,0.0,0.0,6.2
266,14137,"Fant, Noah",SEA,GBP,TE,0.0,0.0,0.0,0.0,3.1,31.0,0.0,0.0,0.0,0.0,6.2
267,13717,"Reid, Justin",KCC,@CLE,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,6.2
268,13214,"Watt, T.J.",PIT,@PHI,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,6.2
269,16809,"Coker, Jalen",CAR,DAL,WR,0.0,0.0,1.0,0.0,2.6,31.0,0.1,0.0,0.0,0.0,6.1
270,16178,"Mitchell, Keaton",BAL,@NYG,RB,0.0,0.0,32.0,0.1,0.9,12.0,0.0,0.0,0.0,0.0,6.1
271,16164,"Bigsby, Tank",JAC,NYJ,RB,0.0,0.0,35.0,0.3,0.4,3.0,0.0,0.0,0.0,0.0,6.1
272,15387,"Werner, Pete",NOS,WAS,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.1
273,14799,"Akers, Cam",MIN,CHI,RB,0.0,0.0,32.0,0.1,1.1,7.0,0.1,0.0,0.0,0.0,6.1
274,14200,"Tavai, Jahlani",NEP,@ARI,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,6.1
275,14186,"Rapp, Taylor",BUF,@DET,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,6.1
276,14179,"Love, Julian",SEA,GBP,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,6.1
277,13632,"Lazard, Allen",NYJ,@JAC,WR,0.0,0.0,0.0,0.0,2.2,26.0,0.2,0.0,0.0,0.0,6.1
278,13289,"Hollins, Mack",BUF,@DET,WR,0.0,0.0,0.0,0.0,1.7,18.0,0.4,0.0,0.0,0.0,6.1
279,11317,"Poyer, Jordan",MIA,@HOU,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,6.1
280,526,"Falcons, Atlanta",ATL,@LVR,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.8,0.0,6.1
281,16244,"Branch, Brian",DET,BUF,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
282,16195,"Wicks, Dontayvion",GBP,@SEA,WR,0.0,0.0,0.0,0.0,1.8,26.0,0.3,0.0,0.0,0.0,6.0
283,16175,"Johnson, Roschon",CHI,@MIN,RB,0.0,0.0,14.0,0.4,1.3,9.0,0.0,0.0,0.0,0.0,6.0
284,14995,"Metellus, Josh",MIN,CHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.0
285,14217,"Barton, Cody",DEN,IND,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,6.0
286,13719,"Pineiro, Eddy",CAR,DAL,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,6.0
287,13263,"Awuzie, Chidobe",TEN,CIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,6.0
288,506,"Bengals, Cincinnati",CIN,@TEN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,6.0
289,16239,"Campbell, Jack",DET,BUF,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.9
290,16018,"Blankenship, Reed",PHI,PIT,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.9
291,15469,"Hamlin, Damar",BUF,@DET,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3,5.9
292,14907,"Delpit, Grant",CLE,KCC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,5.9
293,14209,"Oliver, Josh",MIN,CHI,TE,0.0,0.0,0.0,0.0,2.2,24.0,0.2,0.0,0.0,0.0,5.9
294,13198,"Garrett, Myles",CLE,KCC,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,5.9
295,15301,"Atwell, Tutu",LAR,@SFO,WR,0.0,0.0,0.0,0.0,2.3,30.0,0.1,0.0,0.0,0.0,5.8
296,14921,"Dugger, Kyle",NEP,@ARI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.8
297,14518,"Thompson, Jalen",ARI,NEP,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.8
298,14180,"Murphy, Byron",MIN,CHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.8
299,13303,"Elliott, Jake",PHI,PIT,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,5.8
300,16680,"Little, Cam",JAC,NYJ,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,5.7
301,16292,"Ryland, Chad",ARI,NEP,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,0.0,0.0,5.7
302,15871,"Joseph, Kerby",DET,BUF,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.7
303,15860,"Cook, Bryan",KCC,@CLE,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.7
304,15822,"Lloyd, Devin",JAC,NYJ,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.7
305,14239,"Moreau, Foster",NOS,WAS,TE,0.0,0.0,0.0,0.0,1.8,25.0,0.2,0.0,0.0,0.0,5.7
306,13793,"Valdes-Scantling, Marquez",NOS,WAS,WR,0.0,0.0,-0.1,0.0,1.7,26.0,0.2,0.0,0.0,0.0,5.7
307,13470,"Moore, Kenny",IND,@DEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.7
308,11947,"McManus, Brandon",GBP,@SEA,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,5.7
309,515,"Seahawks, Seattle",SEA,GBP,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,5.7
310,16251,"Gonzalez, Christian",NEP,@ARI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.6
311,16215,"Musgrave, Luke",GBP,@SEA,TE,0.0,0.0,0.1,0.0,2.0,23.0,0.2,0.0,0.0,0.0,5.6
312,16102,"Pola-Mao, Isaiah",LVR,ATL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.6
313,15881,"Jones, Jack",LVR,ATL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.6
314,15292,"Brown, Dyami",WAS,@NOS,WR,0.0,0.0,2.0,0.0,2.4,25.0,0.1,0.0,0.0,0.0,5.6
315,14991,"Fuller, Jordan",CAR,DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,5.6
316,14219,"Dean, Jamel",TBB,@LAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.6
317,13354,"Butker, Harrison",KCC,@CLE,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,0.0,5.6
318,13306,"Walker, Anthony",MIA,@HOU,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.6
319,13231,"Peppers, Jabrill",NEP,@ARI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.6
320,12650,"Boyd, Tyler",TEN,CIN,WR,0.0,0.0,0.0,0.0,2.8,28.0,0.0,0.0,0.0,0.0,5.6
321,12287,"Hicks, Jordan",CLE,KCC,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.6
322,512,"Chiefs, Kansas City",KCC,@CLE,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.3,0.0,5.6
323,510,"Steelers, Pittsburgh",PIT,@PHI,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.7,0.0,5.6
324,15858,"Andersen, Troy",ATL,@LVR,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.5
325,15856,"Taylor, Alontae",NOS,WAS,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.5
326,15094,"Locke, P.J.",DEN,IND,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.5
327,12697,"Robinson, A'Shawn",CAR,DAL,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.5
328,12625,"Elliott, Ezekiel",DAL,@CAR,RB,0.0,0.0,20.0,0.1,1.5,9.0,0.1,0.0,0.0,0.0,5.5
329,12155,"Abdullah, Ameer",LVR,ATL,RB,0.0,0.0,19.0,0.1,1.7,10.0,0.1,0.0,0.0,0.0,5.5
330,11721,"Mack, Khalil",LAC,TBB,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.5
331,532,"Texans, Houston",HOU,MIA,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.6,0.0,5.5
332,16759,"Muasau, Darius",NYG,BAL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.4
333,16672,"Lassiter, Kamari",HOU,MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.4
334,16603,"Davis, Ray",BUF,@DET,RB,0.0,0.0,21.0,0.2,0.7,9.0,0.1,0.0,0.0,0.0,5.4
335,15923,"Lake, Quentin",LAR,@SFO,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,5.4
336,15835,"Brisker, Jaquan",CHI,@MIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.4
337,15832,"Stingley Jr., Derek",HOU,MIA,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,5.4
338,15786,"Nailor, Jalen",MIN,CHI,WR,0.0,0.0,-0.1,0.0,1.5,20.0,0.3,0.0,0.0,0.0,5.4
339,14080,"Singletary, Devin",NYG,BAL,RB,0.0,0.0,25.0,0.2,1.2,8.0,0.0,0.0,0.0,0.0,5.4
340,13920,"Ward, Charvarius",SFO,LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.4
341,13652,"Wilson, Cedrick",NOS,WAS,WR,0.0,0.0,0.0,0.0,2.0,29.0,0.1,0.0,0.0,0.0,5.4
342,12955,"Manhertz, Chris",NYG,BAL,TE,0.0,0.0,0.0,0.0,2.4,24.0,0.1,0.0,0.0,0.0,5.4
343,10783,"Smith, Harrison",MIN,CHI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.4
344,521,"Bears, Chicago",CHI,@MIN,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.5,0.0,5.4
345,16619,"Franklin, Troy",DEN,IND,WR,0.0,0.0,2.0,0.0,2.1,20.0,0.2,0.0,0.0,0.0,5.3
346,16236,"To'oTo'o, Henry",HOU,MIA,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.3
347,15445,"Lenoir, Deommodore",SFO,LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.3
348,15396,"Deablo, Divine",LVR,ATL,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.3
349,15361,"Horn, Jaycee",CAR,DAL,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.3
350,14600,"Slye, Joey",NEP,@ARI,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7,0.0,0.0,5.3
351,13776,"Watson, Justin",KCC,@CLE,WR,0.0,0.0,1.0,0.0,2.0,25.0,0.1,0.0,0.0,0.0,5.3
352,13322,"Clark, Chuck",NYJ,@JAC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.3
353,13288,"Jenkins, Rayshawn",SEA,GBP,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.3
354,16295,"Conner, Chamarri",KCC,@CLE,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.2
355,15868,"Jones, Marcus",NEP,@ARI,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.2
356,15405,"Stephens, Brandon",BAL,@NYG,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.2
357,14927,"Chinn, Jeremy",WAS,@NOS,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.2
358,14224,"Gardner-Johnson, Chauncey",PHI,PIT,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.2
359,14171,"Burns, Brian",NYG,BAL,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.2
360,13839,"Sieler, Zach",MIA,@HOU,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,5.2
361,13764,"Johnson, Taron",BUF,@DET,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,5.2
362,13710,"Davis, Carlton",DET,BUF,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.3,5.2
363,13668,"Chark, D.J.",LAC,TBB,WR,0.0,0.0,0.0,0.0,2.1,28.0,0.0,0.0,0.0,0.0,5.2
364,12238,"Perryman, Denzel",LAC,TBB,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9,5.2
365,11348,"Slay, Darius",PHI,PIT,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,5.2
366,16775,"Karty, Joshua",LAR,@SFO,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,0.0,0.0,5.1
367,15859,"Taylor-Britt, Cam",CIN,@TEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.1
368,14225,"Crosby, Maxx",LVR,ATL,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.1
369,12677,"Hooper, Austin",NEP,@ARI,TE,0.0,0.0,0.0,0.0,2.0,21.0,0.2,0.0,0.0,0.0,5.1
370,12225,"Williams, Leonard",SEA,GBP,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.1
371,527,"Panthers, Carolina",CAR,DAL,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.4,0.0,5.1
372,507,"Browns, Cleveland",CLE,KCC,D,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,5.1
373,16698,"Sainristil, Mike",WAS,@NOS,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.0
374,16281,"Brown, Ji'Ayir",SFO,LAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.0
375,16267,"Stevenson, Tyrique",CHI,@MIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,5.0
376,16118,"Brown, Mike",TEN,CIN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,5.0
377,15862,"Emerson, Martin",CLE,KCC,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,5.0
378,15001,"Curl, Kamren",LAR,@SFO,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.0
379,14283,"Wilson, Donovan",DAL,@CAR,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.0
380,14235,"Tranquill, Drue",KCC,@CLE,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,5.0
381,14169,"Wilson, Mack",ARI,NEP,LB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1,5.0
382,13681,"Chubb, Bradley",MIA,@HOU,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,5.0
383,13284,"Hendrickson, Trey",CIN,@TEN,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9,5.0
384,13223,"Humphrey, Marlon",BAL,@NYG,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,5.0
385,12221,"Hunter, Danielle",HOU,MIA,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,5.0
386,11945,"Santos, Cairo",CHI,@MIN,K,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,5.0
387,15861,"Bonitto, Nik",DEN,IND,DL,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,4.9
388,15003,"Stone, Geno",CIN,@TEN,DB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2,4.9
389,14858,"Jefferson, Van",PIT,@PHI,WR,0.0,0.0,0.1,0.0,1.6,21.0,0.2,0.0,0.0,0.0,4.9
